% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.213968749e+03 +3.213968749e+03 +3.306908749e+03 +3.306908749e+03
5 +2.345292539e+03 +2.345292539e+03 +2.438232539e+03 +2.438232539e+03
339 +1.555204942e+03 +1.555204942e+03 +1.648144942e+03 +1.648144942e+03
1175 +9.631839003e+02 +9.631839003e+02 +1.056123900e+03 +1.056123900e+03
3029 +6.180377194e+02 +6.180377194e+02 +7.109777194e+02 +7.109777194e+02
7729 +3.388463034e+02 +3.388463034e+02 +4.317863034e+02 +4.317863034e+02
11093 +2.497101880e+02 +2.497101880e+02 +3.426501880e+02 +3.426501880e+02
18314 +1.540653238e+02 +1.540653238e+02 +2.470053238e+02 +2.470053238e+02
146448 +9.723776178e+01 +9.723776178e+01 +1.901777618e+02 +1.901777618e+02
175477 +6.292611128e+01 +6.292611128e+01 +1.558661113e+02 +1.558661113e+02
