% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.766218883e+07 +6.766218883e+07 +6.766197895e+07 +6.766197895e+07
2 +2.100897890e+07 +2.100897890e+07 +2.100876902e+07 +2.100876902e+07
4 +1.275944496e+07 +1.275944496e+07 +1.275923508e+07 +1.275923508e+07
10 +9.219347870e+06 +9.219347870e+06 +9.219137990e+06 +9.219137990e+06
2052 +5.498635988e+06 +5.498635988e+06 +5.498426108e+06 +5.498426108e+06
3456 +3.876705872e+06 +3.876705872e+06 +3.876495992e+06 +3.876495992e+06
5147 +2.469433620e+06 +2.469433620e+06 +2.469223740e+06 +2.469223740e+06
9009 +1.367314982e+06 +1.367314982e+06 +1.367105102e+06 +1.367105102e+06
10128 +9.911130532e+05 +9.911130532e+05 +9.909031732e+05 +9.909031732e+05
12579 +5.966412793e+05 +5.966412793e+05 +5.964313993e+05 +5.964313993e+05
17134 +3.082357909e+05 +3.082357909e+05 +3.080259109e+05 +3.080259109e+05
20480 +2.376320668e+05 +2.376320668e+05 +2.374221868e+05 +2.374221868e+05
28292 +1.532637879e+05 +1.532637879e+05 +1.530539079e+05 +1.530539079e+05
