% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.460225353e+07 +1.460225353e+07 +1.460204365e+07 +1.460204365e+07
17 +6.325167093e+06 +6.325167093e+06 +6.324957213e+06 +6.324957213e+06
623 +6.294583183e+06 +6.294583183e+06 +6.294373303e+06 +6.294373303e+06
1974 +3.502465789e+06 +3.502465789e+06 +3.502255909e+06 +3.502255909e+06
2630 +2.368031969e+06 +2.368031969e+06 +2.367822089e+06 +2.367822089e+06
3471 +1.464684307e+06 +1.464684307e+06 +1.464474427e+06 +1.464474427e+06
4804 +9.897523275e+05 +9.897523275e+05 +9.895424475e+05 +9.895424475e+05
6468 +5.898072002e+05 +5.898072002e+05 +5.895973202e+05 +5.895973202e+05
7078 +3.905146649e+05 +3.905146649e+05 +3.903047849e+05 +3.903047849e+05
8136 +2.396683145e+05 +2.396683145e+05 +2.394584345e+05 +2.394584345e+05
9891 +1.484797406e+05 +1.484797406e+05 +1.482698606e+05 +1.482698606e+05
11374 +8.673010396e+04 +8.673010396e+04 +8.652022396e+04 +8.652022396e+04
12131 +6.061088234e+04 +6.061088234e+04 +6.040100234e+04 +6.040100234e+04
14108 +3.673535598e+04 +3.673535598e+04 +3.652547598e+04 +3.652547598e+04
15421 +2.363502879e+04 +2.363502879e+04 +2.342514879e+04 +2.342514879e+04
17302 +1.390572994e+04 +1.390572994e+04 +1.369584994e+04 +1.369584994e+04
19089 +9.774766139e+03 +9.774766139e+03 +9.564886139e+03 +9.564886139e+03
21410 +6.250355892e+03 +6.250355892e+03 +6.040475892e+03 +6.040475892e+03
