% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.314958996e+07 +4.314958996e+07 +4.314938008e+07 +4.314938008e+07
6 +2.662840060e+07 +2.662840060e+07 +2.662819072e+07 +2.662819072e+07
9 +1.865295751e+07 +1.865295751e+07 +1.865274763e+07 +1.865274763e+07
15 +1.278982144e+07 +1.278982144e+07 +1.278961156e+07 +1.278961156e+07
346 +8.643347195e+06 +8.643347195e+06 +8.643137315e+06 +8.643137315e+06
1027 +5.453856663e+06 +5.453856663e+06 +5.453646783e+06 +5.453646783e+06
1768 +3.208671038e+06 +3.208671038e+06 +3.208461158e+06 +3.208461158e+06
2394 +2.201224008e+06 +2.201224008e+06 +2.201014128e+06 +2.201014128e+06
3360 +8.538317255e+05 +8.538317255e+05 +8.536218455e+05 +8.536218455e+05
5343 +4.685195122e+05 +4.685195122e+05 +4.683096322e+05 +4.683096322e+05
5995 +3.762098978e+05 +3.762098978e+05 +3.760000178e+05 +3.760000178e+05
6765 +2.489340194e+05 +2.489340194e+05 +2.487241394e+05 +2.487241394e+05
9129 +1.144103646e+05 +1.144103646e+05 +1.142004846e+05 +1.142004846e+05
10603 +9.472665791e+04 +9.472665791e+04 +9.451677791e+04 +9.451677791e+04
11305 +6.022963497e+04 +6.022963497e+04 +6.001975497e+04 +6.001975497e+04
13589 +3.882267157e+04 +3.882267157e+04 +3.861279157e+04 +3.861279157e+04
14532 +1.969533112e+04 +1.969533112e+04 +1.948545112e+04 +1.948545112e+04
16084 +1.566980060e+04 +1.566980060e+04 +1.545992060e+04 +1.545992060e+04
18836 +9.965660841e+03 +9.965660841e+03 +9.755780841e+03 +9.755780841e+03
21523 +6.080702348e+03 +6.080702348e+03 +5.870822348e+03 +5.870822348e+03
22711 +3.930442384e+03 +3.930442384e+03 +3.720562384e+03 +3.720562384e+03
24485 +2.386559908e+03 +2.386559908e+03 +2.176679908e+03 +2.176679908e+03
