gen, min, avg, max, std, exp_number
0, 15517.8, 358215, 1.00887e+06, 134232, 1
1, 15517.8, 357619, 1.13422e+06, 132971, 1
2, 15517.8, 358994, 994617, 133047, 1
3, 15517.8, 359868, 997829, 134648, 1
4, 15517.8, 358621, 1.09431e+06, 135026, 1
5, 15517.8, 357293, 940128, 131646, 1
6, 15517.8, 360182, 1.09418e+06, 138882, 1
7, 15517.8, 362683, 1.10373e+06, 140106, 1
8, 15517.8, 361855, 1.02651e+06, 139527, 1
9, 15458.4, 360337, 1.00222e+06, 138827, 1
10, 15458.4, 361966, 1.03312e+06, 140924, 1
11, 15458.4, 361895, 915903, 138731, 1
12, 15458.4, 366808, 1.15659e+06, 141522, 1
13, 15458.4, 365010, 1.07811e+06, 135934, 1
14, 15458.4, 364574, 1.07918e+06, 136249, 1
15, 15458.4, 367475, 1.06128e+06, 138774, 1
16, 15458.4, 366823, 1.06128e+06, 137395, 1
17, 15458.4, 368115, 1.09185e+06, 139535, 1
18, 15458.4, 371536, 1.10662e+06, 142598, 1
19, 13988.2, 371065, 1.16662e+06, 143648, 1
20, 13988.2, 371877, 1.03517e+06, 141223, 1
21, 13988.2, 371716, 1.00385e+06, 141696, 1
22, 13988.2, 375563, 988655, 143386, 1
23, 13988.2, 379465, 1.00499e+06, 148162, 1
24, 13988.2, 381406, 1.19599e+06, 149958, 1
25, 13988.2, 379096, 1.0776e+06, 148525, 1
26, 13988.2, 379408, 1.18281e+06, 149891, 1
27, 13988.2, 382422, 1.16114e+06, 153261, 1
28, 13988.2, 381532, 1.17155e+06, 154255, 1
29, 13988.2, 385511, 1.13448e+06, 156681, 1
30, 13988.2, 383767, 1.27454e+06, 157661, 1
31, 13988.2, 384451, 1.19871e+06, 158121, 1
32, 13988.2, 386985, 1.19907e+06, 162067, 1
33, 13988.2, 389699, 1.35281e+06, 166427, 1
34, 13988.2, 389379, 1.17263e+06, 161853, 1
35, 13988.2, 390994, 1.20525e+06, 161379, 1
36, 13988.2, 393185, 1.34282e+06, 166306, 1
37, 13988.2, 393931, 1.39116e+06, 167897, 1
38, 13988.2, 392822, 1.23326e+06, 166979, 1
