gen, min, avg, max, std, exp_number
0, 102.013, 152.101, 212.289, 15.4095, 1
1, 102.013, 152.562, 208.611, 15.8573, 1
2, 102.013, 152.627, 218.83, 15.9537, 1
3, 102.013, 151.894, 210.229, 15.0404, 1
4, 102.013, 152.698, 204.2, 15.3922, 1
5, 102.013, 152.649, 207.415, 15.6482, 1
6, 102.013, 151.948, 202.736, 15.1116, 1
7, 102.013, 152.065, 202.736, 15.7382, 1
8, 102.013, 152.414, 208.972, 15.4887, 1
9, 102.013, 152.467, 209.701, 15.5896, 1
10, 102.013, 152.765, 214.597, 15.664, 1
11, 102.013, 151.429, 216.44, 15.5042, 1
12, 102.013, 151.86, 211.433, 15.3533, 1
13, 102.013, 152.365, 202.96, 15.4321, 1
14, 102.013, 152.821, 209.134, 15.801, 1
15, 102.013, 151.965, 211.872, 15.224, 1
16, 102.013, 152.322, 205.743, 15.3852, 1
17, 102.013, 151.893, 205.582, 15.3457, 1
18, 102.013, 152.301, 208.272, 15.4837, 1
19, 102.013, 152.342, 216.355, 15.5317, 1
20, 102.013, 152.465, 210.598, 15.6588, 1
21, 102.013, 152.223, 206.876, 15.383, 1
22, 102.013, 152.237, 199.602, 15.6918, 1
23, 102.013, 152.814, 209.734, 15.7599, 1
24, 102.013, 151.591, 203.731, 15.6524, 1
25, 102.013, 151.728, 202.948, 15.222, 1
26, 102.013, 151.308, 207.514, 15.0428, 1
27, 102.013, 152.009, 207.862, 15.0227, 1
28, 102.013, 151.337, 207.862, 15.504, 1
29, 102.013, 151.538, 200.508, 15.0448, 1
30, 102.013, 152.74, 209.996, 15.4671, 1
31, 102.013, 152.539, 199.106, 15.7175, 1
32, 102.013, 152.284, 205.945, 15.378, 1
33, 102.013, 151.69, 202.913, 15.7969, 1
34, 102.013, 152.379, 207.649, 15.5293, 1
35, 102.013, 151.981, 208.319, 15.4008, 1
36, 102.013, 151.727, 209.955, 15.5124, 1
37, 102.013, 152.71, 209.955, 15.887, 1
38, 102.013, 152.847, 210.888, 15.9227, 1
39, 102.013, 152.451, 213.283, 15.5933, 1
40, 102.013, 151.979, 206.103, 15.1918, 1
41, 102.013, 151.59, 210.765, 15.3765, 1
42, 102.013, 151.829, 200.464, 15.4263, 1
43, 102.013, 151.811, 208.235, 14.9302, 1
44, 102.013, 151.98, 204.641, 14.9126, 1
45, 102.013, 152.587, 215.382, 15.7482, 1
46, 102.013, 152.072, 203.906, 16.0221, 1
47, 102.013, 151.945, 212.068, 15.698, 1
48, 102.013, 152.415, 213.686, 15.5809, 1
49, 102.013, 152.263, 210.852, 15.58, 1
50, 102.013, 153.085, 216.537, 15.9676, 1
51, 102.013, 152.448, 206.773, 15.3499, 1
52, 102.013, 152.178, 213.85, 15.6521, 1
53, 102.013, 151.812, 207.678, 16.0758, 1
54, 102.013, 151.766, 212.158, 15.7792, 1
55, 102.013, 152.62, 209.176, 15.2328, 1
56, 102.013, 152.821, 209.845, 15.4752, 1
57, 102.013, 151.441, 201.158, 15.4986, 1
58, 102.013, 152.549, 208.466, 15.5493, 1
59, 102.013, 152.176, 203.453, 15.7219, 1
60, 102.013, 152.02, 204.137, 15.5002, 1
61, 102.013, 151.779, 211.447, 15.4153, 1
62, 102.013, 152.478, 216.297, 15.4134, 1
63, 102.013, 152.765, 211.331, 15.2751, 1
64, 102.013, 151.523, 211.147, 15.4944, 1
65, 101.985, 152.584, 212.976, 15.9981, 1
66, 101.985, 152.224, 211.491, 15.8287, 1
67, 101.985, 152.471, 209.613, 15.6481, 1
68, 101.985, 152.349, 218.462, 15.4152, 1
69, 101.985, 152.133, 206.016, 15.7006, 1
70, 101.985, 152.748, 217.195, 15.8442, 1
71, 101.985, 152.448, 209.338, 15.6461, 1
72, 101.985, 152.194, 220.14, 15.9284, 1
73, 101.985, 152.646, 207.233, 15.3726, 1
74, 101.985, 152.234, 212.249, 15.6145, 1
75, 101.985, 152.257, 207.601, 15.4385, 1
76, 101.985, 151.773, 205.384, 15.0853, 1
77, 101.985, 151.9, 205.146, 15.5148, 1
78, 101.985, 152.034, 199.961, 15.4003, 1
79, 101.985, 152.154, 209.504, 15.9265, 1
80, 101.985, 152.463, 205.313, 16.1073, 1
81, 101.985, 152.587, 202.764, 15.2224, 1
82, 101.985, 152.452, 211.815, 15.1867, 1
83, 101.985, 152.597, 206.27, 15.6262, 1
84, 100.714, 151.986, 213.991, 15.4772, 1
85, 100.714, 152.354, 210.137, 15.8713, 1
86, 100.714, 152.1, 214.119, 15.7404, 1
87, 100.1, 152.101, 210.937, 15.4147, 1
88, 100.1, 152.045, 205.363, 14.8074, 1
89, 100.1, 151.897, 211.701, 15.4426, 1
90, 100.1, 152.239, 209.6, 15.4685, 1
91, 100.1, 152.85, 211.904, 15.0596, 1
