gen, min, avg, max, std, exp_number
0, 934176, 4.52458e+07, 1.33035e+08, 2.01153e+07, 1
1, 934176, 4.5089e+07, 1.31326e+08, 2.00702e+07, 1
2, 934176, 4.51778e+07, 1.18591e+08, 1.99145e+07, 1
3, 934176, 4.49536e+07, 1.22018e+08, 2.02066e+07, 1
4, 934176, 4.48381e+07, 1.24693e+08, 2.02339e+07, 1
5, 934176, 4.48653e+07, 1.20095e+08, 2.04918e+07, 1
6, 934176, 4.49813e+07, 1.24557e+08, 2.06096e+07, 1
7, 934176, 4.49696e+07, 1.16697e+08, 2.05611e+07, 1
8, 934176, 4.49028e+07, 1.28915e+08, 2.04535e+07, 1
9, 934176, 4.5156e+07, 1.19464e+08, 2.07918e+07, 1
10, 934176, 4.50484e+07, 1.25065e+08, 2.06038e+07, 1
11, 934176, 4.49991e+07, 1.14846e+08, 2.0687e+07, 1
12, 934176, 4.48223e+07, 1.16844e+08, 2.05818e+07, 1
13, 934176, 4.47527e+07, 1.16761e+08, 2.02001e+07, 1
14, 934176, 4.45241e+07, 1.21441e+08, 2.04709e+07, 1
15, 934176, 4.44596e+07, 1.2819e+08, 2.05743e+07, 1
16, 934176, 4.45855e+07, 1.21808e+08, 2.07366e+07, 1
17, 934176, 4.46102e+07, 1.25991e+08, 2.08153e+07, 1
18, 934176, 4.46908e+07, 1.3294e+08, 2.09453e+07, 1
19, 934176, 4.45859e+07, 1.30607e+08, 2.08507e+07, 1
20, 934176, 4.44352e+07, 1.26614e+08, 2.08538e+07, 1
21, 934176, 4.45697e+07, 1.24927e+08, 2.05967e+07, 1
22, 934176, 4.46215e+07, 1.26924e+08, 2.09964e+07, 1
23, 934176, 4.46015e+07, 1.37549e+08, 2.09884e+07, 1
24, 934176, 4.44311e+07, 1.28092e+08, 2.1468e+07, 1
25, 934176, 4.41943e+07, 1.32772e+08, 2.1062e+07, 1
26, 934176, 4.40244e+07, 1.19278e+08, 2.07493e+07, 1
27, 934176, 4.39373e+07, 1.24147e+08, 2.0763e+07, 1
28, 934176, 4.39739e+07, 1.24147e+08, 2.08022e+07, 1
29, 934176, 4.39295e+07, 1.331e+08, 2.08583e+07, 1
30, 934176, 4.4128e+07, 1.17854e+08, 2.04716e+07, 1
31, 934176, 4.41794e+07, 1.25741e+08, 2.07052e+07, 1
32, 934176, 4.39792e+07, 1.19857e+08, 2.041e+07, 1
33, 934176, 4.40714e+07, 1.20543e+08, 2.04243e+07, 1
34, 934176, 4.4163e+07, 1.20608e+08, 2.02128e+07, 1
35, 934176, 4.3983e+07, 1.18346e+08, 2.03752e+07, 1
36, 934176, 4.41104e+07, 1.25374e+08, 2.0796e+07, 1
37, 934176, 4.39136e+07, 1.38431e+08, 2.07424e+07, 1
38, 934176, 4.40068e+07, 1.34979e+08, 2.07385e+07, 1
39, 934176, 4.38817e+07, 1.29005e+08, 2.1026e+07, 1
40, 934176, 4.40604e+07, 1.25953e+08, 2.08994e+07, 1
41, 934176, 4.40432e+07, 1.33281e+08, 2.06646e+07, 1
42, 934176, 4.37898e+07, 1.42735e+08, 2.0644e+07, 1
43, 934176, 4.35675e+07, 1.46127e+08, 2.081e+07, 1
44, 934176, 4.34628e+07, 1.2636e+08, 2.07064e+07, 1
45, 934176, 4.36023e+07, 1.33554e+08, 2.07407e+07, 1
46, 934176, 4.38274e+07, 1.33554e+08, 2.09727e+07, 1
47, 934176, 4.39643e+07, 1.20318e+08, 2.04902e+07, 1
48, 934176, 4.39555e+07, 1.22552e+08, 2.05995e+07, 1
49, 934176, 4.33724e+07, 1.31305e+08, 2.04333e+07, 1
50, 934176, 4.32565e+07, 1.22908e+08, 2.04617e+07, 1
51, 934176, 4.33045e+07, 1.26785e+08, 2.05943e+07, 1
52, 934176, 4.33089e+07, 1.23375e+08, 2.06769e+07, 1
53, 934176, 4.32116e+07, 1.27812e+08, 2.06636e+07, 1
54, 934176, 4.31128e+07, 1.20045e+08, 2.01765e+07, 1
55, 934176, 4.30255e+07, 1.32796e+08, 2.03775e+07, 1
56, 934176, 4.30313e+07, 1.19414e+08, 2.05498e+07, 1
57, 934176, 4.28414e+07, 1.25531e+08, 2.05037e+07, 1
58, 934176, 4.27467e+07, 1.16464e+08, 2.02139e+07, 1
59, 934176, 4.32002e+07, 1.37372e+08, 2.03255e+07, 1
60, 934176, 4.31323e+07, 1.2599e+08, 2.02931e+07, 1
61, 934176, 4.30332e+07, 1.13109e+08, 2.01857e+07, 1
62, 934176, 4.29703e+07, 1.24992e+08, 2.02591e+07, 1
63, 934176, 4.29386e+07, 1.25534e+08, 2.06312e+07, 1
64, 934176, 4.28334e+07, 1.15473e+08, 2.04948e+07, 1
65, 934176, 4.27454e+07, 1.21613e+08, 2.03769e+07, 1
66, 886386, 4.28353e+07, 1.18142e+08, 2.04748e+07, 1
67, 886386, 4.29765e+07, 1.30166e+08, 2.11486e+07, 1
68, 886386, 4.30526e+07, 1.26255e+08, 2.113e+07, 1
69, 886386, 4.29065e+07, 1.1726e+08, 2.08489e+07, 1
70, 886386, 4.2768e+07, 1.39927e+08, 2.09221e+07, 1
71, 886386, 4.26067e+07, 1.65025e+08, 2.12679e+07, 1
72, 886386, 4.2568e+07, 1.5846e+08, 2.09997e+07, 1
73, 886386, 4.26712e+07, 1.3825e+08, 2.0968e+07, 1
74, 886386, 4.2636e+07, 1.40902e+08, 2.07804e+07, 1
75, 886386, 4.23564e+07, 1.41959e+08, 2.05836e+07, 1
76, 886386, 4.24614e+07, 1.18358e+08, 2.04032e+07, 1
77, 886386, 4.24257e+07, 1.24098e+08, 2.03993e+07, 1
78, 886386, 4.25913e+07, 1.32023e+08, 2.05277e+07, 1
79, 886386, 4.24725e+07, 1.23619e+08, 2.04104e+07, 1
80, 886386, 4.25416e+07, 1.2274e+08, 2.08536e+07, 1
81, 886386, 4.23763e+07, 1.17336e+08, 2.06325e+07, 1
82, 886386, 4.25232e+07, 1.21194e+08, 2.06251e+07, 1
83, 886386, 4.22187e+07, 1.22505e+08, 2.03142e+07, 1
84, 886386, 4.21404e+07, 1.21299e+08, 2.00488e+07, 1
85, 886386, 4.20643e+07, 1.24422e+08, 2.00844e+07, 1
86, 886386, 4.23111e+07, 1.45533e+08, 2.02898e+07, 1
87, 886386, 4.22163e+07, 1.4687e+08, 2.025e+07, 1
88, 886386, 4.23056e+07, 1.32527e+08, 2.06144e+07, 1
89, 886386, 4.24037e+07, 1.29172e+08, 2.04674e+07, 1
90, 886386, 4.23253e+07, 1.27672e+08, 2.00534e+07, 1
91, 886386, 4.24375e+07, 1.41645e+08, 2.05105e+07, 1
92, 886386, 4.26336e+07, 1.31111e+08, 2.0529e+07, 1
93, 886386, 4.23738e+07, 1.31111e+08, 2.0502e+07, 1
94, 886386, 4.24854e+07, 1.49542e+08, 2.08227e+07, 1
95, 886386, 4.22797e+07, 1.49542e+08, 2.06683e+07, 1
96, 886386, 4.19723e+07, 1.21381e+08, 2.02377e+07, 1
97, 886386, 4.19646e+07, 1.29031e+08, 2.04787e+07, 1
98, 886386, 4.22298e+07, 1.3481e+08, 2.12294e+07, 1
99, 886386, 4.22492e+07, 1.37196e+08, 2.12324e+07, 1
100, 886386, 4.1773e+07, 1.27272e+08, 2.07035e+07, 1
101, 886386, 4.19085e+07, 1.27196e+08, 2.06159e+07, 1
102, 886386, 4.1899e+07, 1.25953e+08, 2.03715e+07, 1
103, 886386, 4.20109e+07, 1.32089e+08, 2.07695e+07, 1
104, 886386, 4.20424e+07, 1.11443e+08, 2.03007e+07, 1
105, 886386, 4.18574e+07, 1.22188e+08, 2.01996e+07, 1
106, 886386, 4.19027e+07, 1.20504e+08, 2.04383e+07, 1
107, 886386, 4.19232e+07, 1.27589e+08, 2.07454e+07, 1
108, 886386, 4.17624e+07, 1.33942e+08, 2.10417e+07, 1
109, 886386, 4.18887e+07, 1.49326e+08, 2.10071e+07, 1
110, 886386, 4.19396e+07, 1.5252e+08, 2.09582e+07, 1
111, 886386, 4.17919e+07, 1.4663e+08, 2.03403e+07, 1
112, 886386, 4.17401e+07, 1.34405e+08, 2.03341e+07, 1
113, 886386, 4.16821e+07, 1.19714e+08, 2.04764e+07, 1
114, 886386, 4.17394e+07, 1.37672e+08, 2.06357e+07, 1
115, 886386, 4.17558e+07, 1.27959e+08, 2.09933e+07, 1
116, 886386, 4.17335e+07, 1.47737e+08, 2.09857e+07, 1
117, 886386, 4.18877e+07, 1.41497e+08, 2.12011e+07, 1
118, 886386, 4.19436e+07, 1.41837e+08, 2.14978e+07, 1
119, 886386, 4.20539e+07, 1.31015e+08, 2.13294e+07, 1
120, 886386, 4.17158e+07, 1.43308e+08, 2.10841e+07, 1
121, 886386, 4.15868e+07, 1.30683e+08, 2.0836e+07, 1
122, 886386, 4.15804e+07, 1.20827e+08, 2.02027e+07, 1
123, 886386, 4.13576e+07, 1.4253e+08, 2.01461e+07, 1
124, 837175, 4.11648e+07, 1.20115e+08, 1.96844e+07, 1
125, 837175, 4.11873e+07, 1.20115e+08, 1.95309e+07, 1
126, 837175, 4.13353e+07, 1.13515e+08, 1.98558e+07, 1
127, 837175, 4.12074e+07, 1.37201e+08, 2.02055e+07, 1
128, 837175, 4.09855e+07, 1.31172e+08, 2.01614e+07, 1
129, 837175, 4.09014e+07, 1.20508e+08, 2.00828e+07, 1
130, 837175, 4.08699e+07, 1.30628e+08, 2.03837e+07, 1
131, 837175, 4.08921e+07, 1.37038e+08, 2.05639e+07, 1
132, 837175, 4.11292e+07, 1.35397e+08, 2.08195e+07, 1
133, 837175, 4.10668e+07, 1.28676e+08, 2.06204e+07, 1
134, 837175, 4.1153e+07, 1.30067e+08, 2.07146e+07, 1
135, 837175, 4.09842e+07, 1.28439e+08, 2.08252e+07, 1
136, 837175, 4.0914e+07, 1.36011e+08, 2.11351e+07, 1
