gen, min, avg, max, std, exp_number
0, 29.7829, 3062.2, 7235.79, 1160.46, 1
1, 29.7829, 3060.99, 7184.12, 1153.56, 1
2, 29.7829, 3059.79, 7762.89, 1160.86, 1
3, 29.7829, 3059.24, 7899.08, 1153.89, 1
4, 29.7829, 3060.86, 7646.36, 1174.56, 1
5, 29.7829, 3059.75, 9116.28, 1186.88, 1
6, 29.7829, 3058.6, 8538.2, 1180.74, 1
7, 29.7829, 3058.06, 8538.2, 1187.05, 1
8, 29.7829, 3059.23, 8185.57, 1171.84, 1
9, 29.7829, 3059.66, 7739.39, 1169.48, 1
10, 29.7829, 3059.61, 7777.65, 1157.41, 1
11, 29.7829, 3057.3, 7840.67, 1155.72, 1
12, 29.7829, 3059.6, 7776.19, 1167.05, 1
13, 29.7829, 3053.9, 7442.56, 1167.49, 1
14, 29.7829, 3054.24, 7442.56, 1179.78, 1
15, 29.7829, 3051.61, 7871.31, 1191.4, 1
16, 29.7829, 3048.58, 7585.92, 1182.37, 1
17, 29.7829, 3049.45, 7804.03, 1185.72, 1
18, 29.7829, 3050.31, 7706.6, 1201.11, 1
19, 29.7829, 3052.47, 7572.51, 1217.68, 1
20, 29.7829, 3055.5, 7948.48, 1211.49, 1
21, 29.7829, 3055.21, 7783.58, 1206.38, 1
22, 29.7829, 3058.56, 8354.31, 1208.32, 1
23, 29.7829, 3062.87, 7734.33, 1218.66, 1
24, 29.7829, 3063.68, 7735.98, 1204.13, 1
25, 29.7829, 3065.64, 7812.48, 1192.45, 1
26, 29.7829, 3063.51, 7400.46, 1187.06, 1
27, 29.7829, 3061.19, 7551.77, 1181.32, 1
28, 29.7829, 3064, 7600.83, 1182.1, 1
29, 29.7829, 3064.09, 7318.72, 1167.16, 1
30, 29.7829, 3066.84, 7561.56, 1173.33, 1
31, 29.7829, 3074.98, 7849.12, 1181.52, 1
32, 29.7829, 3072.59, 7850.87, 1198.46, 1
33, 29.7829, 3070.96, 8738.7, 1197.56, 1
34, 29.7829, 3069.12, 8234.43, 1188.99, 1
35, 29.7829, 3067.5, 8237.35, 1196.73, 1
36, 29.7829, 3065.8, 7977.08, 1210.02, 1
37, 29.7829, 3065.23, 7896.3, 1216.29, 1
38, 29.7829, 3064.59, 8198.14, 1220.13, 1
39, 27.9521, 3066.63, 8241.71, 1246.75, 1
40, 27.9521, 3064.97, 8083.37, 1248.19, 1
41, 27.9521, 3066.73, 8447.51, 1262.96, 1
42, 27.9521, 3068.19, 8258.72, 1251.51, 1
43, 27.9521, 3069.89, 8385.54, 1271.16, 1
44, 27.9521, 3067.51, 8490.24, 1270.46, 1
45, 27.9521, 3069.21, 8724.48, 1278.8, 1
46, 27.9521, 3070.59, 8550.41, 1285.46, 1
47, 27.9521, 3071.12, 8735.3, 1257.76, 1
48, 27.9521, 3069.81, 8632.73, 1264.12, 1
49, 27.9521, 3072.26, 8398.17, 1256.51, 1
50, 27.9521, 3073.62, 8558.42, 1251.94, 1
51, 27.9521, 3070.73, 8369.2, 1266.46, 1
52, 27.9521, 3069.85, 8268.09, 1284.09, 1
53, 27.9521, 3073.59, 8268.09, 1277.84, 1
54, 27.9521, 3074.89, 8162.35, 1292.08, 1
55, 27.9521, 3076.4, 8029.76, 1280.48, 1
56, 27.9521, 3074.53, 7930.71, 1271.59, 1
57, 27.9521, 3079.12, 8952.66, 1292.43, 1
58, 27.9521, 3078.09, 8360.3, 1280.83, 1
59, 27.9521, 3079.24, 8454.92, 1277.63, 1
60, 27.9521, 3080.77, 8068.1, 1275.48, 1
61, 27.9521, 3078.87, 8737.14, 1275.22, 1
62, 27.9521, 3078.29, 8670.12, 1269.91, 1
63, 27.9521, 3082.64, 8613.32, 1269.58, 1
64, 27.9521, 3081.76, 8439.29, 1262.22, 1
65, 27.9521, 3082.85, 8536.54, 1286.02, 1
66, 27.9521, 3080.51, 8541.52, 1278.26, 1
67, 27.9521, 3076.39, 8767.11, 1268.8, 1
68, 27.9521, 3076.49, 8918.01, 1279.87, 1
69, 27.9521, 3072.79, 8747.19, 1257.29, 1
70, 27.9521, 3073.58, 8247.21, 1242.25, 1
71, 27.9521, 3068.56, 8228.94, 1244.9, 1
72, 27.9521, 3068.06, 8361.97, 1243.25, 1
73, 27.9521, 3063.88, 8644.52, 1251.94, 1
74, 27.9521, 3069.57, 8006.03, 1258.99, 1
75, 27.9521, 3065.1, 8461.79, 1247.02, 1
76, 27.9521, 3062.17, 8158.87, 1249.27, 1
77, -7.94408, 3062.22, 8231.97, 1250.64, 1
78, -7.94408, 3056.35, 8479.51, 1250.35, 1
79, -7.94408, 3058.78, 8463.19, 1254.16, 1
80, -7.94408, 3057.02, 8217.01, 1236.03, 1
81, -7.94408, 3054.47, 8271.48, 1238.43, 1
82, -7.94408, 3054.52, 8897.4, 1248.97, 1
83, -7.94408, 3052.97, 8222.4, 1255.52, 1
84, -7.94408, 3052.97, 8113.32, 1249.57, 1
85, -7.94408, 3052.09, 8060.6, 1236.58, 1
86, -7.94408, 3048.38, 8338.17, 1242.45, 1
87, -7.94408, 3050.2, 7886.22, 1252.38, 1
88, -7.94408, 3054.57, 7941.95, 1247.76, 1
89, -7.94408, 3054.87, 8425.66, 1229.57, 1
90, -7.94408, 3057.14, 8548.74, 1242.31, 1
91, -7.94408, 3057.99, 8311.95, 1241.57, 1
92, -7.94408, 3058.63, 7860.31, 1253.66, 1
93, -7.94408, 3059.4, 7773.11, 1270.58, 1
94, -7.94408, 3062.75, 7839.15, 1264.07, 1
95, -7.94408, 3064.6, 8001.69, 1263.24, 1
96, -7.94408, 3063.64, 8285.24, 1265.32, 1
97, -7.94408, 3061.55, 8192.92, 1280.41, 1
98, -7.94408, 3064, 8783.59, 1269.24, 1
99, -7.94408, 3063.03, 8213.27, 1272.3, 1
100, -7.94408, 3061.92, 7831.45, 1254.57, 1
101, -7.94408, 3056.35, 8042.29, 1256.04, 1
102, -8.15222, 3052.32, 8042.29, 1251.09, 1
103, -8.15222, 3052.61, 8079.86, 1244.23, 1
104, -8.15222, 3052.69, 7834.5, 1238.12, 1
105, -8.15222, 3050.29, 7734.69, 1235.56, 1
106, -8.15222, 3051.76, 7881.65, 1232.3, 1
107, -23.209, 3046.3, 7918.5, 1219.43, 1
108, -23.209, 3046.43, 8562.4, 1233.27, 1
109, -23.209, 3045.81, 8439.08, 1227.82, 1
110, -23.209, 3042.91, 8557.88, 1235.98, 1
111, -23.209, 3041.12, 8171.67, 1223.31, 1
112, -23.209, 3043.95, 9141.05, 1228.34, 1
113, -23.209, 3045.29, 7762.9, 1222.68, 1
114, -23.209, 3042.77, 8470, 1222.01, 1
115, -23.209, 3043.02, 7738.61, 1204.29, 1
116, -23.209, 3044.11, 8123.82, 1223.62, 1
117, -23.209, 3044.28, 8099.33, 1215.88, 1
118, -23.209, 3040.86, 7874.75, 1211.28, 1
119, -23.209, 3040.84, 7629.97, 1224.55, 1
120, -23.209, 3041.39, 8172.92, 1231.96, 1
121, -23.209, 3039.13, 7963.2, 1233.94, 1
122, -23.209, 3033.13, 7603.4, 1228.98, 1
123, -23.209, 3039.39, 8166.81, 1242.66, 1
124, -23.209, 3038.71, 8166.81, 1246.85, 1
125, -23.209, 3035.43, 8687.72, 1236.39, 1
126, -23.209, 3035.12, 9168.62, 1250.22, 1
127, -23.209, 3035.94, 8050.72, 1237.14, 1
128, -23.209, 3034.17, 8020.63, 1233.09, 1
129, -23.209, 3031.71, 8165.02, 1230.8, 1
130, -23.209, 3030.79, 8008.43, 1230.67, 1
131, -23.209, 3034.46, 8157.73, 1262.68, 1
132, -23.209, 3035.44, 7886.48, 1255.13, 1
133, -23.209, 3035.18, 7817.52, 1258.76, 1
134, -23.209, 3034.64, 8198.98, 1248, 1
135, -23.209, 3032.42, 8398.4, 1258.38, 1
136, -23.4422, 3031.59, 8487.31, 1254.83, 1
137, -23.4422, 3030.17, 8600.84, 1252.16, 1
138, -23.4422, 3030.84, 8096.05, 1253.88, 1
139, -23.4422, 3026.82, 7679.69, 1245.15, 1
140, -23.4422, 3022.83, 8433.12, 1250.16, 1
141, -23.4422, 3023.65, 8417.1, 1246.45, 1
142, -23.4422, 3024.06, 7781.93, 1252.73, 1
143, -23.4422, 3024.95, 7826.83, 1237.36, 1
144, -23.4422, 3022.07, 8151.14, 1250.42, 1
145, -23.4422, 3023.36, 8223.44, 1265.62, 1
146, -23.4422, 3024.34, 8223.44, 1258.65, 1
147, -23.4422, 3023.97, 8187.93, 1266.66, 1
148, -23.4422, 3022.51, 8073.53, 1283.92, 1
149, -23.4422, 3023.22, 8209.38, 1282.31, 1
150, -23.4422, 3024.18, 8614.82, 1276.92, 1
151, -23.4422, 3027.18, 7960.59, 1268.31, 1
152, -23.4422, 3026.48, 8582.43, 1275.19, 1
153, -23.4422, 3025.69, 8226.54, 1270.37, 1
154, -23.4422, 3024.87, 8593.34, 1275.58, 1
155, -23.4422, 3023.12, 8306.75, 1276.51, 1
156, -23.4422, 3026.21, 8249.41, 1271.76, 1
157, -23.4422, 3026.51, 8155.44, 1282.09, 1
158, -23.4422, 3022.3, 8155.44, 1274.98, 1
159, -23.4422, 3024.34, 8161.95, 1278.5, 1
160, -23.4422, 3022.28, 8151.84, 1275.6, 1
161, -23.4422, 3022.05, 7944.59, 1287.65, 1
162, -54.8929, 3027.59, 8061.86, 1311.16, 1
163, -54.8929, 3029.81, 8438.94, 1311.12, 1
164, -54.8929, 3032.36, 8438.94, 1314.91, 1
165, -54.8929, 3030.96, 8478.85, 1297.88, 1
166, -54.8929, 3030.04, 8272.87, 1275.16, 1
167, -54.8929, 3027.61, 8657.95, 1270.91, 1
168, -54.8929, 3026.73, 8184.77, 1278.04, 1
169, -54.8929, 3023.97, 8235.82, 1281.58, 1
170, -54.8929, 3029.07, 9403.18, 1294.79, 1
171, -63.1217, 3027.43, 8176.32, 1278.29, 1
172, -63.1217, 3025, 8395.37, 1279.16, 1
173, -63.1217, 3020.78, 8215.48, 1258.65, 1
174, -63.1217, 3021.73, 8514, 1253.42, 1
175, -63.1217, 3022.98, 8098.02, 1265.94, 1
176, -63.1217, 3025.74, 7997.09, 1271.55, 1
177, -63.1217, 3026.09, 8495.65, 1295.95, 1
178, -63.1217, 3024.83, 8510.28, 1303, 1
179, -63.1217, 3025.47, 8731.92, 1303.02, 1
180, -63.1217, 3021.9, 8470.46, 1298.02, 1
181, -63.1217, 3017.88, 9109.61, 1274.54, 1
182, -63.1217, 3017.24, 9308.49, 1281.8, 1
183, -63.1217, 3021.09, 9426.39, 1300.54, 1
184, -63.1217, 3018.99, 9115.93, 1287.14, 1
185, -63.1217, 3022.2, 9327.76, 1306.08, 1
186, -63.1217, 3020.23, 9258.76, 1322.36, 1
187, -63.1217, 3019.31, 8925.73, 1297.45, 1
188, -63.1217, 3018.04, 9560.24, 1301.62, 1
189, -63.1217, 3013.27, 8571.15, 1298.64, 1
190, -63.1217, 3014.26, 8479.23, 1284.44, 1
191, -63.1217, 3014.95, 8364.93, 1283.42, 1
192, -63.1217, 3014.81, 8720.71, 1265.89, 1
193, -63.1217, 3015.56, 8570.11, 1306.56, 1
194, -63.1217, 3014.78, 8332.82, 1292.36, 1
195, -70.6416, 3011.95, 8263.22, 1307.03, 1
196, -70.6416, 3006.39, 8506.39, 1291.5, 1
197, -70.6416, 3001.66, 8718.93, 1282.79, 1
198, -70.6416, 2999.71, 8721.47, 1264.01, 1
199, -70.6416, 2998.42, 7967.94, 1262.38, 1
200, -70.6416, 3000.42, 7815.19, 1252.92, 1
201, -70.6416, 3003.5, 8294.5, 1278.45, 1
202, -71.3377, 3001.76, 8308.47, 1278.74, 1
203, -71.3377, 2999.95, 8737.74, 1293.68, 1
204, -71.3377, 3002.46, 7920.48, 1276.61, 1
205, -71.3377, 3004.75, 8978.4, 1270.26, 1
206, -71.3377, 3005.8, 8931.19, 1280.3, 1
207, -71.3377, 3003.53, 8931.19, 1285.61, 1
208, -71.3377, 3000.4, 10401.3, 1296.36, 1
209, -71.3377, 2999.3, 9017.59, 1281, 1
210, -71.3377, 2999.37, 9974.46, 1306.64, 1
211, -71.3377, 2999.75, 8943.36, 1296.02, 1
212, -71.3377, 3000.42, 9002.34, 1299.66, 1
213, -71.3377, 2999.12, 9522.02, 1300.84, 1
214, -71.3377, 3000.56, 9104.42, 1303.71, 1
215, -71.3377, 3004.82, 8257.09, 1294.7, 1
216, -71.3377, 3003.77, 8080.59, 1272.39, 1
217, -71.3377, 3007.67, 8108.05, 1272.32, 1
218, -77.0672, 3008.38, 8479.18, 1279.68, 1
219, -77.0672, 3007.45, 9037.05, 1279.17, 1
220, -77.0672, 3006.42, 8909.22, 1299.69, 1
221, -77.0672, 3006.11, 9467.05, 1293.64, 1
222, -77.0672, 3004.65, 9260.46, 1270.84, 1
223, -77.0672, 3002.24, 8678.13, 1264.15, 1
224, -77.0672, 2999.52, 8542.88, 1264.28, 1
225, -77.0672, 2995.52, 8117.83, 1241.06, 1
226, -77.0672, 2993.8, 8072.57, 1235.79, 1
227, -77.0672, 2991.84, 8457.15, 1244.95, 1
228, -77.0672, 2991.69, 8333.4, 1253.57, 1
229, -77.0672, 2990.56, 8237.17, 1254.94, 1
230, -77.0672, 2989.11, 9287.8, 1274.4, 1
231, -77.0672, 2985.3, 9314.29, 1263.52, 1
232, -77.0672, 2984.07, 8296.33, 1256.85, 1
233, -77.0672, 2985.63, 7888.83, 1279.66, 1
234, -77.0672, 2981.31, 8808.52, 1268.67, 1
235, -77.0672, 2980.8, 8515.55, 1276.18, 1
236, -80.8492, 2982.27, 8527.49, 1252.75, 1
237, -80.8492, 2979.55, 8280.9, 1257.56, 1
