gen, min, avg, max, std, exp_number
0, 24164.1, 871634, 1.85438e+06, 267535, 1
1, 24164.1, 871955, 1.78271e+06, 267858, 1
2, 24164.1, 872508, 1.76366e+06, 269449, 1
3, 24164.1, 872594, 1.76366e+06, 270244, 1
4, 24164.1, 873306, 1.81556e+06, 271114, 1
5, 24164.1, 875120, 1.81556e+06, 265187, 1
6, 24164.1, 877939, 1.88411e+06, 266641, 1
7, 24164.1, 880287, 1.8179e+06, 267932, 1
8, 24164.1, 882205, 1.8179e+06, 266831, 1
9, 24164.1, 884029, 1.76246e+06, 266050, 1
10, 24164.1, 885332, 1.91201e+06, 266926, 1
11, 24164.1, 886535, 1.81758e+06, 267742, 1
12, 18163.1, 886482, 1.88781e+06, 268047, 1
13, 18163.1, 886281, 1.89081e+06, 269046, 1
14, 18163.1, 887210, 1.99574e+06, 268827, 1
15, 18163.1, 888432, 1.95847e+06, 271006, 1
16, 18163.1, 889647, 1.93005e+06, 273437, 1
17, 18163.1, 890409, 1.91541e+06, 273011, 1
18, 18163.1, 891809, 1.88925e+06, 276213, 1
19, 18163.1, 892875, 1.80196e+06, 276008, 1
20, 18163.1, 894385, 1.79492e+06, 278685, 1
21, 18163.1, 895161, 1.87037e+06, 277764, 1
22, 18163.1, 895635, 1.87047e+06, 283799, 1
23, 18163.1, 896604, 1.83709e+06, 285164, 1
24, 18163.1, 897265, 1.87154e+06, 284995, 1
25, 18163.1, 897923, 1.809e+06, 284352, 1
26, 18163.1, 898191, 1.87543e+06, 282404, 1
27, 18163.1, 900282, 1.93474e+06, 289314, 1
28, 18163.1, 900886, 2.08024e+06, 293086, 1
29, 18163.1, 902122, 2.04465e+06, 297042, 1
30, 18163.1, 902544, 1.82274e+06, 294272, 1
31, 18163.1, 904729, 1.88657e+06, 293502, 1
32, 18163.1, 905205, 1.7935e+06, 294791, 1
33, 18163.1, 906122, 1.91501e+06, 294835, 1
34, 18163.1, 909178, 1.94657e+06, 296125, 1
35, 18163.1, 910865, 1.94615e+06, 300543, 1
36, 18163.1, 911455, 2.0787e+06, 300599, 1
37, 18163.1, 911096, 1.91159e+06, 298012, 1
38, 18163.1, 911760, 2.03274e+06, 300539, 1
39, 18163.1, 912809, 1.8999e+06, 297176, 1
40, 18163.1, 915478, 2.08567e+06, 301096, 1
41, 18163.1, 916708, 2.13538e+06, 306742, 1
42, 18163.1, 917587, 2.00915e+06, 304845, 1
43, 18163.1, 919690, 2.07812e+06, 308494, 1
44, 17144.7, 920596, 2.11234e+06, 313170, 1
45, 17144.7, 922911, 2.13472e+06, 310793, 1
46, 15282.9, 926080, 2.26544e+06, 317230, 1
47, 15282.9, 925564, 2.11031e+06, 320476, 1
48, 15282.9, 926947, 2.11141e+06, 319479, 1
49, 15282.9, 929600, 2.2411e+06, 314040, 1
50, 15282.9, 929446, 2.11986e+06, 317484, 1
51, 15282.9, 929851, 2.08212e+06, 315952, 1
52, 15282.9, 930226, 2.08785e+06, 314097, 1
53, 15092.1, 931826, 2.03307e+06, 315504, 1
54, 15092.1, 933623, 2.23307e+06, 323233, 1
55, 15092.1, 934528, 2.1534e+06, 326263, 1
56, 15092.1, 935082, 2.15419e+06, 325163, 1
57, 15092.1, 935656, 2.12753e+06, 325755, 1
58, 15092.1, 936187, 2.16218e+06, 324820, 1
59, 15092.1, 936546, 2.10575e+06, 325658, 1
60, 15092.1, 938606, 2.02214e+06, 321096, 1
61, 15092.1, 939373, 2.08442e+06, 321394, 1
62, 15092.1, 940400, 2.19104e+06, 321108, 1
63, 15092.1, 943906, 2.07256e+06, 317438, 1
64, 15092.1, 944461, 2.03123e+06, 326584, 1
65, 15092.1, 945398, 2.18114e+06, 327994, 1
66, 15092.1, 947555, 2.00358e+06, 325954, 1
67, 15092.1, 948488, 2.26044e+06, 332486, 1
68, 15092.1, 948745, 2.22751e+06, 331332, 1
69, 15092.1, 949619, 2.26654e+06, 333889, 1
70, 15092.1, 948140, 2.11568e+06, 332946, 1
71, 15092.1, 948804, 2.06566e+06, 330251, 1
72, 15092.1, 949874, 2.16974e+06, 335332, 1
73, 15092.1, 950096, 2.3362e+06, 334739, 1
74, 15092.1, 950747, 2.2749e+06, 334803, 1
75, 15092.1, 950222, 2.28429e+06, 335072, 1
76, 15092.1, 952867, 2.24428e+06, 334591, 1
77, 15092.1, 954820, 2.13699e+06, 333323, 1
78, 15092.1, 956560, 2.18989e+06, 333197, 1
79, 15092.1, 957049, 2.14979e+06, 330222, 1
80, 15092.1, 957140, 2.17249e+06, 326451, 1
81, 15092.1, 957154, 2.16636e+06, 326171, 1
82, 15092.1, 958176, 2.24007e+06, 328543, 1
83, 15092.1, 958905, 2.18339e+06, 323972, 1
84, 15092.1, 958853, 2.12828e+06, 328497, 1
85, 15092.1, 957965, 2.09573e+06, 328601, 1
86, 15092.1, 960336, 2.23777e+06, 328971, 1
87, 15092.1, 959764, 2.31678e+06, 328511, 1
88, 15092.1, 960225, 2.17974e+06, 328579, 1
89, 15092.1, 961991, 2.29739e+06, 338245, 1
90, 15092.1, 963482, 2.39328e+06, 339289, 1
91, 15092.1, 965461, 2.34907e+06, 341662, 1
92, 15092.1, 967174, 2.29578e+06, 348964, 1
93, 15092.1, 967912, 2.29578e+06, 351535, 1
94, 15092.1, 968659, 2.41749e+06, 345235, 1
95, 15092.1, 969911, 2.16328e+06, 341821, 1
96, 15092.1, 970852, 2.15317e+06, 343624, 1
97, 15092.1, 973965, 2.36782e+06, 349612, 1
98, 14958.9, 974165, 2.39877e+06, 349650, 1
99, 14958.9, 973987, 2.39877e+06, 352951, 1
100, 14958.9, 975456, 2.35722e+06, 352533, 1
101, 14958.9, 975399, 2.25622e+06, 357515, 1
102, 14913.3, 977359, 2.3861e+06, 361551, 1
103, 14913.3, 976932, 2.24062e+06, 352929, 1
104, 14913.3, 977819, 2.23962e+06, 353833, 1
105, 14913.3, 979463, 2.34833e+06, 357774, 1
106, 14913.3, 981506, 2.24016e+06, 358928, 1
107, 14913.3, 981742, 2.24329e+06, 357905, 1
108, 14913.3, 982366, 2.20404e+06, 354405, 1
109, 14913.3, 983329, 2.27247e+06, 359250, 1
110, 14913.3, 984348, 2.23405e+06, 357730, 1
111, 14913.3, 985947, 2.34249e+06, 357363, 1
112, 14913.3, 985662, 2.24868e+06, 361419, 1
113, 14913.3, 986495, 2.35857e+06, 364223, 1
114, 14913.3, 988449, 2.50447e+06, 362421, 1
115, 14913.3, 989836, 2.27332e+06, 358870, 1
116, 14913.3, 990192, 2.25306e+06, 361565, 1
117, 14913.3, 990701, 2.36457e+06, 361581, 1
118, 14913.3, 991595, 2.34561e+06, 359570, 1
119, 14913.3, 992894, 2.65459e+06, 361828, 1
120, 14913.3, 993962, 2.62576e+06, 360199, 1
121, 14913.3, 994512, 2.46623e+06, 360506, 1
122, 14913.3, 994185, 2.32609e+06, 363442, 1
