gen, min, avg, max, std, exp_number
0, 9.71671, 21.6704, 34.9069, 3.90065, 1
1, 9.71671, 21.5064, 34.1715, 3.86309, 1
2, 9.71671, 21.5829, 36.5138, 3.94603, 1
3, 9.71671, 21.5308, 37.2576, 3.87494, 1
4, 9.71671, 21.5546, 36.8617, 3.92502, 1
5, 9.71671, 21.6182, 34.6722, 3.8213, 1
6, 9.71671, 21.4248, 33.8396, 3.84995, 1
7, 9.71671, 21.4023, 36.0501, 3.79559, 1
8, 9.71671, 21.611, 35.1092, 3.92102, 1
9, 9.71671, 21.5255, 36.0961, 3.85123, 1
10, 9.71671, 21.4622, 33.9869, 3.79722, 1
11, 9.71671, 21.5555, 34.9882, 3.91949, 1
12, 9.71671, 21.622, 37.8663, 3.92622, 1
13, 9.71671, 21.5143, 33.987, 3.93812, 1
14, 9.71671, 21.6235, 35.0145, 3.89371, 1
15, 9.71671, 21.6105, 33.7045, 3.88399, 1
16, 9.71671, 21.6123, 33.0511, 3.82318, 1
17, 9.71671, 21.624, 34.6739, 3.9536, 1
18, 9.71671, 21.5034, 36.6868, 3.89765, 1
19, 9.71671, 21.6273, 35.9398, 3.95882, 1
20, 9.71671, 21.4886, 36.0711, 3.84795, 1
21, 9.71671, 21.5387, 36.1372, 3.88029, 1
22, 9.71671, 21.7559, 34.7373, 4.09842, 1
23, 9.71671, 21.6604, 37.7375, 3.92028, 1
24, 9.71671, 21.6495, 37.7375, 4.00216, 1
25, 9.71671, 21.4774, 34.9007, 4.00144, 1
26, 9.71671, 21.6038, 33.9487, 3.92906, 1
27, 9.71671, 21.3523, 34.6312, 3.79236, 1
28, 9.71671, 21.5439, 36.0635, 3.91888, 1
29, 9.71671, 21.6706, 35.7371, 3.89165, 1
30, 9.71671, 21.4053, 34.7059, 3.87713, 1
31, 9.71671, 21.6283, 34.6237, 3.86925, 1
32, 9.71671, 21.6184, 37.0256, 3.97224, 1
33, 9.71671, 21.803, 35.6194, 3.99188, 1
34, 9.71671, 21.6408, 34.6669, 3.81762, 1
35, 9.71671, 21.7693, 39.7015, 4.00031, 1
36, 9.71671, 21.7367, 35.198, 3.94232, 1
37, 9.71671, 21.6532, 36.8675, 3.86626, 1
38, 9.71671, 21.7394, 38.0173, 4.01953, 1
39, 9.71671, 21.6667, 35.3705, 3.96915, 1
40, 9.71671, 21.7307, 35.9606, 3.96743, 1
41, 9.71671, 21.8307, 35.8682, 3.97143, 1
42, 9.71671, 21.6764, 37.3579, 3.96897, 1
43, 9.71671, 21.8667, 37.0051, 4.10516, 1
44, 9.71671, 21.8258, 37.0372, 4.07076, 1
45, 9.71671, 21.6587, 34.4016, 3.84748, 1
