gen, min, avg, max, std, exp_number
0, 9.71671, 21.515, 34.042, 3.86821, 1
1, 9.71671, 21.6071, 34.9405, 3.86724, 1
2, 9.71671, 21.3606, 34.6671, 3.91049, 1
3, 9.71671, 21.4337, 35.5881, 3.98619, 1
4, 9.71671, 21.3056, 34.1091, 3.82626, 1
5, 9.71671, 21.4951, 35.1089, 3.90546, 1
6, 9.71671, 21.6366, 35.2361, 3.90129, 1
7, 9.71671, 21.6354, 34.5522, 3.91926, 1
8, 9.71671, 21.5671, 35.7258, 3.94449, 1
9, 9.71671, 21.5123, 36.0142, 3.9273, 1
10, 9.32235, 21.5072, 35.2859, 3.87283, 1
11, 9.32235, 21.5297, 34.0125, 3.98754, 1
12, 9.32235, 21.465, 35.887, 3.93576, 1
13, 9.32235, 21.6404, 35.887, 3.86662, 1
14, 9.32235, 21.5543, 35.4287, 3.88631, 1
15, 9.32235, 21.6214, 36.1919, 3.92665, 1
16, 9.32235, 21.5638, 34.8994, 3.90345, 1
17, 9.32235, 21.7754, 37.0915, 3.99667, 1
18, 9.32235, 21.6761, 35.4411, 3.85229, 1
19, 9.32235, 21.6778, 34.3525, 3.8373, 1
20, 9.32235, 21.4689, 34.3799, 4.04029, 1
21, 9.32235, 21.6056, 33.2885, 3.87975, 1
22, 9.32235, 21.499, 34.8694, 3.98067, 1
23, 9.32235, 21.6012, 35.054, 3.84832, 1
24, 9.32235, 21.4865, 35.602, 3.81509, 1
25, 9.32235, 21.5081, 36.1295, 3.98798, 1
26, 9.32235, 21.4841, 35.3667, 3.93137, 1
27, 9.32235, 21.6485, 37.1599, 4.07408, 1
28, 9.32235, 21.4895, 36.1866, 3.86002, 1
29, 9.32235, 21.5489, 35.6427, 3.97068, 1
30, 9.32235, 21.6738, 35.71, 3.91761, 1
31, 9.32235, 21.5513, 37.3856, 3.84191, 1
32, 9.32235, 21.6659, 34.6009, 3.85338, 1
33, 9.32235, 21.5889, 36.3191, 4.08778, 1
34, 9.32235, 21.5039, 35.2802, 3.83057, 1
35, 9.32235, 21.587, 32.9899, 3.74509, 1
36, 9.32235, 21.6521, 36.011, 3.99175, 1
37, 9.32235, 21.6832, 35.0447, 3.78191, 1
38, 9.32235, 21.8712, 36.4054, 4.06793, 1
39, 9.32235, 21.8977, 34.7724, 4.03353, 1
40, 9.32235, 21.7574, 35.3991, 3.97271, 1
41, 9.32235, 21.7232, 35.7744, 4.03445, 1
42, 9.32235, 21.6868, 36.5414, 4.04844, 1
43, 9.32235, 21.6495, 35.502, 3.89664, 1
