gen, min, avg, max, std, exp_number
0, 10281, 1.75604e+06, 3.52271e+06, 460457, 1
1, 10281, 1.75357e+06, 3.4489e+06, 457910, 1
2, 10281, 1.75293e+06, 3.16712e+06, 464404, 1
3, 10281, 1.75285e+06, 3.34783e+06, 467080, 1
4, 10281, 1.75543e+06, 3.58226e+06, 466211, 1
5, 10281, 1.75591e+06, 3.54294e+06, 469919, 1
6, 10281, 1.75555e+06, 3.13122e+06, 473221, 1
7, 10281, 1.7586e+06, 3.19723e+06, 475512, 1
8, 10281, 1.75359e+06, 3.18122e+06, 477961, 1
9, 10281, 1.75256e+06, 3.19323e+06, 469574, 1
10, 10281, 1.75304e+06, 3.16312e+06, 470159, 1
11, 10281, 1.75451e+06, 3.16928e+06, 474712, 1
12, 10281, 1.75381e+06, 3.23034e+06, 479049, 1
13, 10281, 1.754e+06, 3.23034e+06, 468119, 1
14, 10281, 1.74844e+06, 3.23655e+06, 469001, 1
15, 10281, 1.74854e+06, 3.26772e+06, 464991, 1
16, 10281, 1.75019e+06, 3.37347e+06, 467550, 1
17, 10281, 1.74848e+06, 3.26507e+06, 467060, 1
18, 10281, 1.74613e+06, 3.27797e+06, 471591, 1
19, 10281, 1.74361e+06, 3.29866e+06, 466113, 1
20, 10281, 1.74705e+06, 3.17744e+06, 464898, 1
21, 10281, 1.75063e+06, 3.21858e+06, 466312, 1
22, 10281, 1.74738e+06, 3.2158e+06, 459362, 1
23, 10281, 1.74677e+06, 3.12697e+06, 453603, 1
24, 10281, 1.7465e+06, 3.15548e+06, 460342, 1
25, 10281, 1.74239e+06, 3.13127e+06, 456465, 1
26, 10281, 1.74546e+06, 3.09438e+06, 464147, 1
27, 10281, 1.74173e+06, 3.12472e+06, 466286, 1
28, 10281, 1.74074e+06, 3.19758e+06, 472232, 1
29, 10281, 1.73298e+06, 3.0992e+06, 468337, 1
30, 10281, 1.74081e+06, 3.09926e+06, 474618, 1
31, 10281, 1.73681e+06, 3.13802e+06, 480823, 1
32, 10281, 1.73561e+06, 3.21607e+06, 480241, 1
33, 10281, 1.73529e+06, 3.15432e+06, 483489, 1
34, 10281, 1.73893e+06, 3.04514e+06, 480928, 1
35, 10281, 1.73765e+06, 3.17955e+06, 475327, 1
36, 10281, 1.73818e+06, 3.24076e+06, 474835, 1
37, 10281, 1.7364e+06, 3.24076e+06, 465887, 1
38, 10281, 1.73256e+06, 3.29646e+06, 473571, 1
39, 10281, 1.73417e+06, 3.17026e+06, 479505, 1
40, 10281, 1.73175e+06, 3.26847e+06, 476739, 1
41, 10281, 1.72825e+06, 3.28896e+06, 477237, 1
42, 10281, 1.73025e+06, 3.26139e+06, 484163, 1
