gen, min, avg, max, std, exp_number
0, 12.4163, 142.123, 824.61, 92.5315, 1
1, 12.4163, 143.52, 730.834, 93.2564, 1
2, 12.4163, 143.873, 661.806, 93.1755, 1
3, 12.4163, 144.879, 858.837, 96.3879, 1
4, 12.4163, 142.448, 758.612, 89.8446, 1
5, 12.4163, 142.069, 773.61, 88.8381, 1
6, 12.4163, 141.755, 773.974, 87.8281, 1
7, 12.4163, 141.289, 715.073, 86.6793, 1
8, 12.4163, 142.345, 748.593, 90.0273, 1
9, 12.4163, 140.73, 696.644, 87.1838, 1
10, 12.4163, 140.439, 853.527, 89.7335, 1
11, 12.4163, 140.485, 1149.61, 90.2437, 1
12, 12.4163, 142.661, 720.494, 90.3873, 1
13, 12.4163, 142.965, 913.615, 92.6587, 1
14, 12.4163, 142.067, 722.953, 89.136, 1
15, 12.4163, 140.114, 696.174, 83.7097, 1
16, 12.4163, 140.258, 675.418, 87.1733, 1
17, 12.4163, 139.282, 719.527, 85.9614, 1
18, 12.4163, 140.168, 711.675, 86.7018, 1
19, 12.4163, 140.753, 676.906, 89.4575, 1
20, 12.4163, 140.601, 868.992, 88.2184, 1
21, 12.4163, 140.699, 793.276, 88.3642, 1
22, 12.4163, 141.005, 730.686, 87.7868, 1
23, 12.4163, 141.865, 879.473, 88.3062, 1
24, 12.4163, 144.432, 1052.2, 98.0636, 1
25, 12.4163, 144.069, 1088.45, 98.1113, 1
26, 12.4163, 143.384, 823.07, 94.2515, 1
27, 12.4163, 142.569, 680.357, 88.924, 1
28, 12.4163, 143.734, 747.893, 95.2918, 1
29, 12.4163, 142.088, 844.51, 90.8459, 1
30, 12.4163, 141.977, 1048.01, 91.3549, 1
31, 12.4163, 141.959, 730.891, 87.0632, 1
32, 12.4163, 142.169, 652.118, 86.6425, 1
33, 12.4163, 142.196, 754.486, 88.1189, 1
34, 12.4163, 143.779, 976.142, 94.9616, 1
35, 12.4163, 144.788, 976.014, 93.7283, 1
36, 12.4163, 144.445, 913.958, 91.7722, 1
37, 12.4163, 144.495, 805.223, 93.6789, 1
38, 12.4163, 145.354, 805.223, 96.2633, 1
39, 12.4163, 144.863, 745.76, 97.1004, 1
40, 12.4163, 145.406, 1060.86, 98.4026, 1
41, 12.4163, 144.105, 695.298, 92.2697, 1
42, 12.4163, 144.25, 785.4, 91.2998, 1
43, 12.4163, 143.457, 756.076, 90.2192, 1
44, 12.4163, 144.281, 748.575, 91.0058, 1
45, 12.4163, 143.787, 854.125, 89.6261, 1
46, 12.4163, 145.38, 799.283, 92.3525, 1
47, 12.4163, 145.766, 882.538, 92.9597, 1
48, 12.4163, 145.441, 922.298, 92.6085, 1
49, 12.4163, 144.965, 886.591, 91.4556, 1
50, 12.4163, 143.8, 771.199, 90.4528, 1
51, 12.4163, 144.926, 803.504, 93.726, 1
52, 12.4163, 146.318, 972.978, 94.6793, 1
53, 12.4163, 146.306, 968.689, 94.3285, 1
54, 12.4163, 147.061, 767.201, 92.6593, 1
55, 12.4163, 147.22, 1098.4, 95.1027, 1
56, 12.4163, 148.228, 1023.65, 98.9509, 1
57, 12.4163, 146.921, 901.942, 93.8337, 1
58, 12.4163, 146.207, 733.298, 91.2022, 1
59, 12.4163, 147.215, 717.979, 91.9255, 1
60, 12.4163, 148.04, 850.395, 95.1273, 1
61, 12.4163, 148.178, 800.521, 95.2645, 1
62, 12.4163, 147.93, 800.521, 97.8131, 1
63, 12.4163, 147.086, 730.082, 95.8286, 1
64, 12.4163, 147.402, 905.509, 95.851, 1
65, 12.4163, 148.166, 989.577, 95.8931, 1
66, 12.4163, 148.262, 970.384, 94.9124, 1
67, 12.4163, 147.503, 951.527, 94.8299, 1
68, 12.4163, 147.673, 923.924, 94.9323, 1
69, 12.4163, 146.798, 822.001, 94.5118, 1
70, 12.4163, 147.904, 901.916, 99.6679, 1
71, 12.4163, 147.735, 774.191, 96.7135, 1
72, 12.4163, 149.086, 716.768, 95.7955, 1
73, 12.4163, 149.446, 935.426, 99.338, 1
74, 12.4163, 149.804, 1157.29, 104.216, 1
75, 12.4163, 149.168, 1161.69, 104.927, 1
76, 12.4163, 150.126, 1010.26, 103.167, 1
77, 12.4163, 152.034, 1018.13, 106.695, 1
