gen, min, avg, max, std, exp_number
0, 260.94, 780.69, 964.203, 70.9207, 1
1, 260.94, 780.279, 975.269, 71.3256, 1
2, 260.94, 779.854, 975.049, 72.0747, 1
3, 260.94, 779.36, 974.394, 71.7616, 1
4, 260.94, 778.948, 965.963, 72.0286, 1
5, 260.94, 778.444, 973.899, 72.085, 1
6, 260.94, 777.882, 994.407, 72.302, 1
7, 260.94, 777.394, 975.313, 73.4411, 1
8, 260.94, 776.9, 962.858, 72.9125, 1
9, 260.94, 776.544, 953.323, 72.434, 1
10, 260.94, 776.114, 972.154, 73.6637, 1
11, 260.94, 775.666, 999.241, 73.455, 1
12, 260.94, 775.183, 953.496, 74.0502, 1
13, 260.94, 774.761, 960.84, 74.0199, 1
14, 260.94, 774.295, 956.015, 74.6257, 1
15, 260.94, 773.912, 943.604, 74.7282, 1
16, 260.94, 773.425, 971.73, 75.3861, 1
17, 260.94, 773.051, 969.201, 75.3521, 1
18, 251.604, 772.528, 973.902, 76.481, 1
19, 251.604, 772.191, 1000.6, 76.5495, 1
20, 251.604, 771.722, 972.659, 77.3917, 1
21, 251.604, 771.289, 968.541, 77.5631, 1
22, 251.604, 770.821, 973.729, 78.6708, 1
23, 251.604, 770.252, 976.915, 78.6015, 1
24, 251.604, 769.816, 998.024, 78.9166, 1
25, 251.604, 769.204, 1010.38, 77.1634, 1
26, 251.604, 768.688, 969.879, 76.9442, 1
27, 251.604, 768.314, 965.085, 77.349, 1
28, 251.604, 767.788, 956.324, 76.1187, 1
29, 251.604, 767.421, 951.824, 76.8842, 1
30, 251.604, 766.843, 969.3, 76.0895, 1
31, 251.604, 766.326, 978.952, 76.2552, 1
32, 251.604, 765.85, 962.401, 75.5685, 1
33, 251.604, 765.429, 968.955, 75.4633, 1
34, 251.604, 764.967, 961.835, 75.9397, 1
35, 251.604, 764.472, 980.965, 76.6735, 1
36, 251.604, 764.186, 962.67, 77.4482, 1
37, 251.604, 763.752, 962.67, 76.2324, 1
38, 251.604, 763.21, 967.262, 76.3577, 1
39, 251.604, 762.756, 973.738, 77.2375, 1
40, 251.604, 762.225, 975.39, 77.2272, 1
41, 251.604, 761.727, 973.956, 76.8579, 1
42, 251.604, 761.33, 959.096, 77.4238, 1
43, 251.604, 760.99, 959.096, 77.1132, 1
44, 251.604, 760.623, 971.597, 79.0492, 1
45, 251.604, 760.248, 957.235, 78.26, 1
46, 251.604, 759.763, 961.639, 77.6687, 1
47, 251.604, 759.304, 954.258, 76.9876, 1
48, 251.604, 758.937, 972.224, 77.404, 1
49, 251.604, 758.451, 963.799, 78.412, 1
50, 251.604, 758.019, 986.045, 78.2521, 1
51, 251.604, 757.607, 951.6, 77.1907, 1
52, 251.604, 757.264, 970.763, 77.3885, 1
