gen, min, avg, max, std, exp_number
0, 376.453, 3400.79, 8491.82, 1105.59, 1
1, 376.453, 3407.76, 8105.22, 1103.89, 1
2, 376.453, 3415.55, 7764.87, 1077.45, 1
3, 376.453, 3405.59, 7764.87, 1096.96, 1
4, 376.453, 3414.93, 7427.64, 1118.15, 1
5, 376.453, 3404.13, 7427.64, 1100.54, 1
6, 376.453, 3395.38, 7438.88, 1073.84, 1
7, 376.453, 3384.52, 7438.88, 1075.5, 1
8, 376.453, 3385.22, 7839.68, 1067.63, 1
9, 376.453, 3401.22, 7763.19, 1074.51, 1
10, 376.453, 3412.07, 7909.79, 1084.46, 1
11, 376.453, 3409.63, 7733.66, 1085.39, 1
12, 376.453, 3407.09, 7671.37, 1079.97, 1
13, 376.453, 3416.47, 7674.36, 1078.6, 1
14, 376.453, 3422.75, 7321.84, 1064.61, 1
15, 376.453, 3411.89, 7690.43, 1053.47, 1
16, 376.453, 3411.29, 8247.67, 1065.78, 1
17, 376.453, 3398.7, 7544.93, 1042.02, 1
18, 376.453, 3400.85, 7872.05, 1043.86, 1
19, 376.453, 3407.22, 7289.17, 1069.47, 1
20, 376.453, 3406.76, 7679.64, 1068.96, 1
21, 376.453, 3412.64, 7855.12, 1077.34, 1
22, 376.453, 3403.92, 7697.54, 1072.26, 1
23, 376.453, 3419.88, 7697.54, 1058.89, 1
24, 376.453, 3427.88, 7250.74, 1047.95, 1
25, 376.453, 3441.58, 7458.41, 1071.24, 1
26, 376.453, 3443.81, 7560.82, 1088.72, 1
27, 376.453, 3427.16, 7699.87, 1093.02, 1
28, 376.453, 3436.56, 8060.94, 1082.72, 1
29, 376.453, 3440.91, 8318.56, 1111.73, 1
30, 376.453, 3435.36, 8035.81, 1088.95, 1
31, 376.453, 3428.51, 7823.58, 1109.63, 1
32, 376.453, 3429.97, 7581.3, 1110.8, 1
33, 376.453, 3420.63, 7435.14, 1096.12, 1
34, 376.453, 3407.29, 8129.27, 1103.36, 1
35, 376.453, 3390.25, 8322.72, 1113.8, 1
36, 376.453, 3397.94, 8603.22, 1130.84, 1
37, 376.453, 3400.84, 7905.43, 1114.34, 1
38, 376.453, 3416.03, 8264.74, 1124.33, 1
39, 376.453, 3415.84, 8279.55, 1136.18, 1
40, 376.453, 3421.27, 8144.02, 1133.58, 1
41, 376.453, 3426.84, 8445.53, 1114.06, 1
42, 376.453, 3411.57, 7748.38, 1121.97, 1
43, 376.453, 3423.64, 7748.38, 1109.7, 1
44, 376.453, 3418.58, 7851.09, 1105.46, 1
45, 376.453, 3407.36, 7539.47, 1108.02, 1
46, 376.453, 3407.54, 7931.58, 1112.85, 1
47, 376.453, 3414.94, 8693.43, 1111.48, 1
48, 376.453, 3392.51, 8530.95, 1089.1, 1
49, 376.453, 3393.23, 8113.97, 1065.9, 1
50, 376.453, 3402.33, 7716.22, 1056.43, 1
51, 376.453, 3397.03, 7328.1, 1049.53, 1
52, 376.453, 3404.96, 7331.11, 1059.32, 1
53, 376.453, 3413.98, 7270.87, 1083.7, 1
54, 376.453, 3415.81, 8533.21, 1094.88, 1
55, 376.453, 3414.95, 7798.36, 1085.51, 1
56, 376.453, 3413.49, 7838.48, 1089.4, 1
57, 372.162, 3440.41, 7295.77, 1113.78, 1
58, 372.162, 3429.03, 8210.77, 1110.48, 1
59, 372.162, 3416.06, 8210.77, 1084.8, 1
60, 372.162, 3428.68, 8149.25, 1071.96, 1
61, 372.162, 3434.49, 7796.28, 1083.36, 1
62, 372.162, 3438.1, 8164.44, 1093.96, 1
63, 372.162, 3433.53, 8382.53, 1100.3, 1
64, 372.162, 3422.92, 8185.77, 1125.75, 1
65, 372.162, 3428.37, 8448.97, 1141.63, 1
66, 372.162, 3425.79, 7959.07, 1143.68, 1
67, 372.162, 3410.98, 7739.17, 1136.27, 1
68, 372.162, 3407.32, 7739.17, 1117.19, 1
69, 372.162, 3421.85, 7554.73, 1124.82, 1
70, 372.162, 3410.93, 7892.64, 1111, 1
71, 372.162, 3417.26, 7898.55, 1097.39, 1
72, 372.162, 3430.62, 7344.01, 1094.13, 1
73, 369.301, 3435.72, 7894.26, 1112.1, 1
74, 369.301, 3433.98, 7856.09, 1106.87, 1
75, 369.301, 3434.76, 7626.28, 1106.24, 1
76, 369.301, 3437.98, 8643.79, 1103.78, 1
77, 369.301, 3430.79, 8192.81, 1091.66, 1
78, 369.301, 3428.36, 7694.42, 1094.06, 1
79, 369.301, 3424.05, 7749.47, 1099.77, 1
80, 369.301, 3427.7, 8295.29, 1098.79, 1
81, 369.301, 3428.96, 7524.85, 1097.49, 1
82, 369.301, 3434.63, 8032.32, 1106.12, 1
83, 369.301, 3435.97, 7693.87, 1114.23, 1
84, 369.301, 3439.99, 7728.54, 1112.7, 1
85, 369.301, 3430.18, 8476.78, 1142.44, 1
86, 369.301, 3425.28, 8331.62, 1147.84, 1
87, 369.301, 3415.05, 8807.17, 1156.41, 1
88, 369.301, 3422.11, 8129.09, 1158.87, 1
89, 369.301, 3404.19, 8598.9, 1153.27, 1
90, 369.301, 3420.55, 7875.43, 1138.48, 1
91, 369.301, 3406.88, 8345.34, 1137.53, 1
92, 369.301, 3415.28, 8345.34, 1157.33, 1
93, 369.301, 3410.12, 8167.04, 1151.01, 1
94, 369.301, 3420.74, 8024.59, 1135.56, 1
95, 369.301, 3427.54, 7851.26, 1142.63, 1
