gen, min, avg, max, std, exp_number
0, 934176, 4.50493e+07, 1.22561e+08, 2.00332e+07, 1
1, 934176, 4.50926e+07, 1.31157e+08, 2.00659e+07, 1
2, 934176, 4.48726e+07, 1.05964e+08, 1.98877e+07, 1
3, 934176, 4.49895e+07, 1.16016e+08, 2.02529e+07, 1
4, 934176, 4.52617e+07, 1.15284e+08, 2.05e+07, 1
5, 934176, 4.51381e+07, 1.26333e+08, 2.04757e+07, 1
6, 934176, 4.51245e+07, 1.30866e+08, 2.04912e+07, 1
7, 934176, 4.49939e+07, 1.38349e+08, 2.03253e+07, 1
8, 934176, 4.50485e+07, 1.44983e+08, 2.0574e+07, 1
9, 934176, 4.48223e+07, 1.43678e+08, 2.07705e+07, 1
10, 934176, 4.47657e+07, 1.62186e+08, 2.07758e+07, 1
11, 934176, 4.46454e+07, 1.28322e+08, 2.04342e+07, 1
12, 934176, 4.47873e+07, 1.15337e+08, 2.04192e+07, 1
13, 934176, 4.47944e+07, 1.2135e+08, 2.04531e+07, 1
14, 934176, 4.46829e+07, 1.2938e+08, 2.04842e+07, 1
15, 934176, 4.4716e+07, 1.2938e+08, 2.06819e+07, 1
16, 934176, 4.45627e+07, 1.29685e+08, 2.07201e+07, 1
17, 934176, 4.45836e+07, 1.32453e+08, 2.08455e+07, 1
18, 934176, 4.45425e+07, 1.30851e+08, 2.08219e+07, 1
19, 934176, 4.45341e+07, 1.32985e+08, 2.1214e+07, 1
20, 934176, 4.43991e+07, 1.27555e+08, 2.10532e+07, 1
21, 934176, 4.42137e+07, 1.28741e+08, 2.05565e+07, 1
22, 934176, 4.43644e+07, 1.30092e+08, 2.07974e+07, 1
23, 934176, 4.43042e+07, 1.26808e+08, 2.07504e+07, 1
24, 934176, 4.43954e+07, 1.30501e+08, 2.08803e+07, 1
25, 934176, 4.44751e+07, 1.25263e+08, 2.07209e+07, 1
26, 934176, 4.43471e+07, 1.29956e+08, 2.09936e+07, 1
27, 934176, 4.41248e+07, 1.45122e+08, 2.09296e+07, 1
28, 934176, 4.43239e+07, 1.50334e+08, 2.1118e+07, 1
29, 934176, 4.40501e+07, 1.31778e+08, 2.06797e+07, 1
30, 934176, 4.39009e+07, 1.33218e+08, 2.05873e+07, 1
31, 934176, 4.39658e+07, 1.19043e+08, 2.04989e+07, 1
32, 934176, 4.42088e+07, 1.32286e+08, 2.0802e+07, 1
33, 934176, 4.39764e+07, 1.50373e+08, 2.05566e+07, 1
34, 934176, 4.38535e+07, 1.36593e+08, 2.02378e+07, 1
35, 934176, 4.37077e+07, 1.41439e+08, 2.06427e+07, 1
36, 925731, 4.36261e+07, 1.29991e+08, 2.02062e+07, 1
37, 925731, 4.35506e+07, 1.26436e+08, 2.04528e+07, 1
38, 925731, 4.35847e+07, 1.31333e+08, 2.06433e+07, 1
39, 925731, 4.36675e+07, 1.26653e+08, 2.02131e+07, 1
40, 925731, 4.35314e+07, 1.2909e+08, 2.01693e+07, 1
41, 925731, 4.36469e+07, 1.38108e+08, 2.02222e+07, 1
42, 925731, 4.3538e+07, 1.33253e+08, 2.00265e+07, 1
43, 925731, 4.3606e+07, 1.1856e+08, 2.01995e+07, 1
44, 925731, 4.36389e+07, 1.2017e+08, 2.05634e+07, 1
45, 925731, 4.37226e+07, 1.21029e+08, 2.05986e+07, 1
46, 925731, 4.37299e+07, 1.23412e+08, 2.09238e+07, 1
47, 925731, 4.37188e+07, 1.38322e+08, 2.08168e+07, 1
48, 925731, 4.37583e+07, 1.3277e+08, 2.08793e+07, 1
49, 925731, 4.38301e+07, 1.35487e+08, 2.1064e+07, 1
50, 925731, 4.36034e+07, 1.34426e+08, 2.0915e+07, 1
51, 925731, 4.36334e+07, 1.34426e+08, 2.1025e+07, 1
52, 925731, 4.38863e+07, 1.68836e+08, 2.13311e+07, 1
