gen, min, avg, max, std, exp_number
0, 376.453, 3393.66, 7964.08, 1090.47, 1
1, 376.453, 3380.46, 7643.61, 1074.48, 1
2, 376.453, 3376.85, 7640.77, 1064.76, 1
3, 376.453, 3363, 7640.77, 1050.53, 1
4, 376.453, 3378.62, 7190.66, 1036.27, 1
5, 376.453, 3382.91, 8082.6, 1073.88, 1
6, 376.453, 3395.13, 7926.94, 1092.54, 1
7, 376.453, 3405.55, 7906.75, 1099.85, 1
8, 376.453, 3399.83, 7644.83, 1088.49, 1
9, 353.845, 3386.83, 7189.16, 1102.33, 1
10, 353.845, 3391.62, 7004.04, 1114.27, 1
11, 353.845, 3384.15, 7142.26, 1104.87, 1
12, 353.845, 3396.66, 7848.32, 1117.76, 1
13, 353.845, 3390.75, 7848.32, 1120.96, 1
14, 353.845, 3385.62, 8116.59, 1109.85, 1
15, 353.845, 3370.49, 8407.06, 1088.34, 1
16, 353.845, 3373.57, 8233.44, 1094.55, 1
17, 353.845, 3375.47, 7777.81, 1097.51, 1
18, 348.099, 3379.11, 8044.9, 1092, 1
19, 348.099, 3396.31, 7612, 1105.89, 1
20, 348.099, 3401.03, 7641.18, 1102.13, 1
21, 348.099, 3401.33, 7156.3, 1092.78, 1
22, 348.099, 3393.9, 7390.93, 1092, 1
23, 348.099, 3394.76, 7442.03, 1092.82, 1
24, 348.099, 3396.41, 7673.45, 1094.12, 1
25, 348.099, 3419.97, 7407.65, 1091.33, 1
26, 348.099, 3411.22, 7476.09, 1088.58, 1
27, 348.099, 3403.67, 7225.29, 1081.32, 1
28, 348.099, 3413.33, 7399.34, 1099.09, 1
29, 348.099, 3403.81, 7355.63, 1093.09, 1
30, 348.099, 3398.76, 7544.8, 1085.51, 1
31, 348.099, 3390.21, 7678.35, 1084.89, 1
32, 348.099, 3401.94, 7678.35, 1087.22, 1
33, 348.099, 3425.22, 7944.31, 1127.89, 1
34, 348.099, 3403.93, 7473.78, 1107.74, 1
35, 348.099, 3405.13, 7398.48, 1086.34, 1
36, 348.099, 3408.95, 7334.19, 1093.62, 1
37, 348.099, 3416.97, 7883.27, 1122.11, 1
38, 348.099, 3423.71, 8061.91, 1121, 1
39, 348.099, 3423.29, 7645.21, 1133.98, 1
40, 348.099, 3424.95, 7518.42, 1114.94, 1
41, 348.099, 3408.56, 8382.67, 1107.27, 1
42, 348.099, 3388.3, 8001.66, 1094.46, 1
43, 348.099, 3405.79, 8001.66, 1113.62, 1
44, 348.099, 3404.66, 7557.5, 1117.94, 1
45, 348.099, 3392.82, 8000.06, 1115.24, 1
46, 348.099, 3389.76, 8569.04, 1109.71, 1
47, 348.099, 3392.81, 7751.39, 1103.08, 1
48, 348.099, 3392.8, 7854.17, 1108.68, 1
49, 348.099, 3391.01, 7610.87, 1108.64, 1
50, 348.099, 3379.32, 7610.87, 1121.12, 1
51, 348.099, 3384.12, 7795.94, 1107.98, 1
52, 348.099, 3398.28, 7694.85, 1113.64, 1
53, 338.024, 3387.19, 7433.2, 1112.17, 1
54, 338.024, 3363.28, 7815.87, 1116.25, 1
55, 338.024, 3373.41, 7889.03, 1126.98, 1
56, 338.024, 3378.43, 7589.62, 1122.93, 1
57, 338.024, 3367.98, 7280.63, 1083.61, 1
58, 338.024, 3368.73, 8313.52, 1070.94, 1
59, 338.024, 3359.03, 7572.37, 1078.06, 1
60, 338.024, 3353.19, 7202.57, 1068.87, 1
61, 338.024, 3372.46, 7855.62, 1077.05, 1
62, 338.024, 3374.73, 7099.05, 1083.82, 1
63, 338.024, 3384.56, 7939.94, 1099.22, 1
64, 338.024, 3389.02, 8073.4, 1092.33, 1
65, 338.024, 3385.91, 7944.22, 1092.1, 1
66, 338.024, 3384.48, 8171.36, 1096.76, 1
67, 324.847, 3385.19, 7922.71, 1109.78, 1
68, 324.847, 3387.09, 7841.1, 1107.1, 1
69, 324.847, 3400.13, 7783.75, 1111.15, 1
70, 324.847, 3415, 8396.02, 1118.85, 1
71, 324.847, 3414.71, 8466.41, 1142.41, 1
72, 324.847, 3392.58, 8782.42, 1135.08, 1
73, 324.847, 3383.78, 8162.46, 1118.83, 1
74, 324.847, 3393.84, 8324.06, 1136.64, 1
75, 324.847, 3389.35, 7875.83, 1118.09, 1
76, 324.847, 3393.08, 7937.35, 1121.28, 1
77, 324.847, 3394.26, 7628.47, 1160.3, 1
78, 324.847, 3408.77, 8797.61, 1158.34, 1
79, 324.847, 3402.44, 7753.01, 1122.79, 1
80, 324.847, 3415.21, 7394.41, 1125.23, 1
81, 324.847, 3403.47, 7301.98, 1104.97, 1
82, 324.847, 3417.04, 7503.1, 1121.91, 1
83, 324.847, 3409.41, 7552.78, 1115.91, 1
84, 324.847, 3396.78, 7919.68, 1121.14, 1
85, 324.847, 3406.23, 7734.32, 1128.92, 1
86, 324.847, 3423.64, 7626.09, 1139.58, 1
87, 324.847, 3421.03, 7837.37, 1149.01, 1
88, 324.847, 3418.4, 8170.76, 1138.01, 1
89, 324.847, 3429.94, 8095.56, 1187.21, 1
90, 324.847, 3430.83, 8669.38, 1204.64, 1
91, 324.847, 3418.23, 8087.52, 1198.99, 1
92, 324.847, 3432.36, 8131.92, 1169.78, 1
93, 324.847, 3425.04, 8246, 1144.05, 1
94, 324.847, 3423.83, 8382.78, 1143.4, 1
95, 324.847, 3414.35, 8318.15, 1125.99, 1
96, 324.847, 3416.06, 7868.92, 1130.72, 1
97, 324.847, 3416.48, 7666.26, 1120.55, 1
98, 324.847, 3414.01, 8859.09, 1127.48, 1
99, 324.847, 3416.13, 8137.63, 1120.48, 1
100, 324.847, 3402.39, 8434.18, 1128.62, 1
101, 324.847, 3407.73, 8927.09, 1139.52, 1
102, 324.847, 3420.11, 8160.75, 1154.99, 1
103, 324.847, 3417.75, 8190.5, 1134.79, 1
104, 324.847, 3410.76, 8006.77, 1139.64, 1
105, 324.847, 3415.85, 8389.72, 1168.14, 1
106, 324.847, 3393.86, 7990.99, 1127.81, 1
107, 324.847, 3388.8, 8272.15, 1110.17, 1
108, 324.847, 3385.09, 7800.2, 1130.07, 1
109, 324.847, 3383.4, 8200.81, 1146.08, 1
110, 324.847, 3377.68, 8101.18, 1123.75, 1
111, 324.847, 3385.59, 8101.18, 1124.29, 1
112, 324.847, 3396.47, 7911.81, 1110.68, 1
113, 324.847, 3400.52, 7640.56, 1122.03, 1
114, 324.847, 3399.38, 7513.95, 1119.93, 1
115, 324.847, 3408.55, 7748.37, 1132.83, 1
116, 324.847, 3421, 7569.24, 1121.24, 1
117, 324.847, 3395.66, 7695.85, 1128.73, 1
118, 324.847, 3394.08, 8191.95, 1119.58, 1
119, 324.847, 3389, 9491.97, 1114.09, 1
120, 324.847, 3380.04, 9503.85, 1116.74, 1
121, 324.847, 3374.33, 8953.44, 1127.61, 1
122, 324.847, 3374.51, 8994.61, 1130.71, 1
123, 324.847, 3372.87, 8472.22, 1118.21, 1
124, 324.847, 3383.93, 7718.94, 1126.94, 1
125, 324.847, 3391.48, 8446.35, 1138.1, 1
126, 324.847, 3390.79, 7785.6, 1117.27, 1
127, 324.847, 3389.76, 7526.57, 1117.63, 1
128, 324.847, 3390.66, 8164.55, 1115.07, 1
129, 324.847, 3383.42, 7285.56, 1115.29, 1
130, 324.847, 3377.69, 7304.76, 1136.23, 1
131, 324.847, 3386.83, 7651.89, 1119.41, 1
132, 324.847, 3393.22, 7950.31, 1120.69, 1
133, 324.847, 3383.03, 7572, 1114, 1
134, 324.847, 3396.92, 7624.48, 1109.04, 1
135, 324.847, 3406.93, 7898.88, 1126.73, 1
136, 324.847, 3396.52, 8745.02, 1110.4, 1
137, 324.847, 3400.85, 8650.75, 1110.38, 1
138, 324.847, 3395.27, 7542.95, 1087.11, 1
139, 324.847, 3399.51, 7862.67, 1098.72, 1
140, 324.847, 3384.99, 7862.67, 1104.28, 1
141, 324.847, 3391.02, 7982.66, 1132.82, 1
142, 324.847, 3387.88, 7937.94, 1122.1, 1
143, 324.847, 3377.56, 8153.18, 1090.12, 1
144, 324.847, 3377.23, 7099.89, 1091.02, 1
145, 324.847, 3402.07, 7782.38, 1121.6, 1
146, 324.847, 3403.87, 7947.03, 1137.3, 1
147, 324.847, 3394.77, 7947.03, 1146.53, 1
148, 324.847, 3385.47, 7916.98, 1144.12, 1
149, 324.847, 3390.02, 7757.91, 1145.3, 1
150, 324.847, 3407.13, 8940.57, 1176.76, 1
151, 324.847, 3407.05, 8402.71, 1134.21, 1
152, 324.847, 3424.51, 8322.78, 1146.05, 1
153, 324.847, 3437.08, 7583.04, 1140.92, 1
154, 324.847, 3425.89, 7649.71, 1156.86, 1
155, 324.847, 3421.97, 7662.81, 1140.37, 1
156, 324.847, 3403.29, 8330.67, 1142.13, 1
157, 324.847, 3401.49, 9368.01, 1120.64, 1
158, 324.847, 3410.69, 9155.08, 1126.41, 1
159, 324.847, 3432.28, 8486.35, 1151.52, 1
160, 324.847, 3427.98, 8258.35, 1150.09, 1
161, 324.847, 3423.85, 9669.07, 1155, 1
162, 324.847, 3394.4, 8293.86, 1118.5, 1
163, 324.847, 3404.79, 7778.72, 1123.88, 1
164, 324.847, 3406.38, 8141.59, 1135.82, 1
165, 324.847, 3404.67, 7849.17, 1132.41, 1
166, 324.847, 3393.36, 8364.99, 1125.65, 1
167, 324.847, 3400.77, 8571.5, 1131.53, 1
168, 324.847, 3407.56, 7129.49, 1128.04, 1
169, 324.847, 3403.95, 7774.93, 1129.93, 1
170, 324.847, 3414.22, 7749.28, 1133.55, 1
171, 324.847, 3420.85, 8012.28, 1166.35, 1
172, 324.847, 3405.7, 7917.37, 1183.43, 1
173, 324.847, 3395.84, 7853.39, 1187.71, 1
174, 324.847, 3410.63, 8190.8, 1174.28, 1
175, 324.847, 3409.62, 8377.49, 1189.09, 1
176, 324.847, 3399.24, 7846.15, 1156.72, 1
177, 324.847, 3401.27, 8184.33, 1142.53, 1
178, 324.847, 3403.83, 7898.52, 1135.79, 1
179, 324.847, 3411.8, 7790.44, 1139.89, 1
180, 324.847, 3408.78, 7985.84, 1150.29, 1
181, 324.847, 3410.08, 8179.09, 1155, 1
182, 324.847, 3402, 8028.5, 1149.89, 1
183, 324.847, 3406.73, 8028.5, 1154.64, 1
184, 324.847, 3416.04, 8946.87, 1158.8, 1
185, 324.847, 3433.91, 8613.92, 1172.55, 1
186, 324.847, 3428.21, 8929.31, 1179.05, 1
187, 324.847, 3432.13, 8058.04, 1183.51, 1
188, 324.847, 3449, 8608.21, 1193.9, 1
189, 324.847, 3456.94, 9739.79, 1210.79, 1
190, 324.847, 3457.77, 9995.96, 1195.7, 1
191, 324.847, 3438.66, 10015.7, 1201.19, 1
192, 324.847, 3425.64, 9111.17, 1200.91, 1
193, 324.847, 3434.57, 8816.56, 1194.16, 1
194, 324.847, 3420.04, 7814.88, 1176.25, 1
195, 324.847, 3419.22, 8349.6, 1168.41, 1
196, 324.847, 3421.11, 7979.4, 1149.86, 1
197, 324.847, 3422.36, 7969.86, 1171.76, 1
198, 324.847, 3412.5, 7951.8, 1160.33, 1
199, 324.847, 3416.14, 8272.35, 1175.7, 1
200, 324.847, 3428.24, 8078.11, 1157.38, 1
201, 324.847, 3435.41, 7436.14, 1181.21, 1
202, 324.847, 3448.85, 8363.1, 1187.31, 1
203, 324.847, 3444.35, 8194.9, 1182, 1
204, 324.847, 3445.25, 8749.31, 1162.15, 1
205, 324.847, 3453.11, 8836.82, 1169.64, 1
206, 324.847, 3447.16, 8634.16, 1181.11, 1
207, 324.847, 3472.31, 8403.48, 1194.24, 1
208, 324.847, 3463.89, 8609.02, 1208.88, 1
209, 324.847, 3448.52, 9023.38, 1177.55, 1
210, 324.847, 3449.72, 9284.24, 1183.02, 1
211, 324.847, 3423.83, 8686.67, 1184.87, 1
212, 324.847, 3437.45, 8088.89, 1183.63, 1
213, 324.847, 3440.74, 8824.28, 1174.29, 1
