gen, min, avg, max, std, exp_number
0, 66.1826, 125.932, 128.002, 1.95401, 1
1, 66.1826, 125.945, 127.822, 2.22134, 1
2, 66.1826, 125.921, 128.553, 2.38166, 1
3, 66.1826, 125.931, 128.132, 1.98453, 1
4, 66.1826, 125.911, 128.176, 2.38615, 1
5, 66.1826, 125.887, 128.065, 2.75222, 1
6, 66.1826, 125.873, 128.122, 2.51893, 1
7, 66.1826, 125.897, 128.591, 2.1819, 1
8, 66.1826, 125.873, 128.591, 2.24655, 1
9, 66.1826, 125.919, 128.795, 2.05199, 1
10, 66.1826, 125.935, 128.397, 2.3981, 1
11, 66.1826, 125.96, 128.759, 2.45498, 1
12, 66.1826, 125.958, 128.805, 2.35369, 1
13, 66.1826, 125.983, 129.1, 2.11248, 1
14, 66.1826, 125.967, 128.757, 2.47958, 1
15, 66.1826, 125.949, 128.998, 2.44617, 1
16, 66.1826, 125.992, 129.481, 1.99303, 1
17, 66.1826, 126.01, 129.094, 1.97763, 1
18, 66.1826, 126.025, 129.113, 1.97248, 1
19, 65.2969, 126.01, 129.104, 2.40453, 1
20, 65.2969, 126.009, 128.473, 2.05655, 1
21, 65.2969, 126.002, 128.621, 2.21113, 1
22, 65.2969, 125.962, 128.666, 2.53661, 1
23, 65.2969, 126.038, 130.919, 2.08679, 1
24, 65.2969, 126.012, 128.771, 2.28942, 1
25, 65.2969, 126.01, 128.617, 2.53597, 1
26, 65.2969, 126.015, 128.587, 2.53185, 1
27, 65.2969, 126.041, 128.895, 2.1297, 1
28, 65.2969, 126.042, 129.308, 2.42951, 1
29, 65.2969, 126.045, 129.5, 2.45953, 1
30, 65.2969, 126.059, 129.638, 1.98906, 1
31, 65.2969, 126.065, 129.673, 2.22988, 1
32, 65.2969, 126.081, 129.723, 2.07309, 1
33, 65.2969, 126.087, 129.857, 1.94954, 1
34, 65.2969, 126.114, 129.852, 1.95057, 1
35, 65.2969, 126.087, 129.906, 2.00161, 1
36, 65.2969, 126.091, 130.444, 2.09353, 1
37, 65.2969, 126.083, 129.755, 2.07121, 1
38, 65.2969, 126.086, 130.251, 2.0642, 1
39, 65.2969, 126.109, 132.527, 2.02792, 1
40, 65.2969, 126.123, 132.822, 2.04173, 1
41, 65.2969, 126.127, 132.872, 2.43663, 1
42, 65.2969, 126.164, 131.685, 2.00453, 1
43, 65.2969, 126.156, 131.385, 2.37995, 1
44, 65.2969, 126.134, 131.805, 2.5263, 1
45, 65.2969, 126.112, 132.901, 2.93401, 1
