gen, min, avg, max, std, exp_number
0, 66.1826, 125.958, 127.456, 1.81668, 1
1, 66.1826, 125.935, 127.431, 2.1547, 1
2, 66.1826, 125.939, 127.416, 1.96227, 1
3, 66.1826, 125.932, 128.066, 2.41217, 1
4, 66.1826, 125.927, 128.186, 2.18568, 1
5, 66.1826, 125.931, 129.309, 2.18353, 1
6, 66.1826, 125.907, 129.081, 2.58324, 1
7, 66.1826, 125.915, 128.807, 2.47041, 1
8, 66.1826, 125.925, 129.066, 2.41546, 1
9, 66.1826, 125.962, 128.676, 2.08212, 1
10, 66.1826, 125.957, 129.106, 2.44604, 1
11, 66.1826, 125.94, 129.057, 2.37914, 1
12, 66.1826, 125.965, 129.024, 1.94101, 1
13, 66.1826, 125.959, 128.621, 2.35499, 1
14, 66.1826, 125.93, 128.456, 2.62449, 1
15, 64.9924, 125.902, 128.429, 2.8404, 1
16, 64.9924, 125.941, 128.42, 2.33841, 1
17, 64.9924, 125.922, 128.477, 2.5583, 1
18, 64.9924, 125.947, 128.42, 2.48447, 1
19, 64.9924, 125.97, 128.405, 1.98864, 1
20, 64.9924, 125.989, 128.41, 1.94738, 1
21, 64.9924, 125.997, 128.815, 2.25443, 1
22, 64.9924, 126.008, 128.684, 2.47091, 1
23, 64.9924, 125.998, 128.648, 2.41363, 1
24, 64.9924, 126.014, 129.582, 2.3033, 1
25, 64.9924, 126.027, 129.348, 2.48694, 1
26, 64.9924, 126.056, 129.061, 2.27464, 1
27, 64.9924, 126.094, 128.977, 1.95653, 1
28, 64.9924, 126.08, 131.608, 2.48026, 1
29, 64.9924, 126.082, 131.619, 2.23934, 1
30, 64.9924, 126.096, 131.021, 2.3259, 1
31, 64.9924, 126.091, 130.556, 2.24111, 1
32, 64.9924, 126.076, 129.654, 2.44048, 1
33, 64.9924, 126.067, 130.037, 2.27672, 1
34, 64.9924, 126.087, 129.787, 2.11713, 1
35, 64.9924, 126.099, 131.315, 2.10835, 1
36, 64.9924, 126.12, 131.344, 2.07168, 1
37, 64.9924, 126.115, 130.171, 2.47218, 1
38, 64.9924, 126.139, 129.891, 2.30815, 1
39, 64.9924, 126.129, 130.144, 2.07278, 1
40, 64.9924, 126.141, 130.412, 2.10135, 1
41, 64.9924, 126.088, 130.349, 2.60082, 1
42, 64.9924, 126.129, 130.279, 2.52943, 1
43, 64.9924, 126.171, 130.85, 2.11297, 1
44, 64.9924, 126.229, 130.682, 1.95667, 1
45, 64.9924, 126.241, 130.168, 1.94591, 1
46, 64.9924, 126.217, 130.119, 2.17597, 1
47, 64.9924, 126.226, 130.104, 2.18045, 1
48, 64.9924, 126.215, 130.248, 2.36694, 1
49, 64.9924, 126.205, 130.714, 2.45769, 1
50, 64.9924, 126.232, 130.834, 2.12824, 1
51, 64.9924, 126.253, 130.682, 2.00818, 1
52, 64.9924, 126.265, 130.681, 2.11225, 1
53, 64.9924, 126.23, 130.729, 2.45473, 1
54, 64.9924, 126.263, 130.212, 2.19453, 1
55, 64.9924, 126.257, 130.592, 2.16611, 1
56, 64.9924, 126.245, 130.876, 2.15056, 1
57, 64.9924, 126.238, 130.997, 2.2092, 1
58, 64.7921, 126.217, 130.852, 2.61955, 1
59, 64.7921, 126.289, 130.809, 2.0932, 1
60, 64.7921, 126.255, 130.809, 2.5021, 1
61, 64.7921, 126.248, 130.8, 2.64407, 1
62, 64.7921, 126.28, 130.75, 2.19587, 1
63, 64.7921, 126.258, 131.304, 2.29552, 1
64, 64.7921, 126.29, 132.79, 2.21047, 1
65, 64.7921, 126.328, 132.7, 2.20841, 1
66, 64.7921, 126.343, 132.762, 2.30989, 1
67, 64.7921, 126.357, 132.935, 2.18483, 1
68, 64.7921, 126.37, 132.935, 2.06932, 1
69, 64.7921, 126.372, 131.766, 2.04836, 1
70, 64.7921, 126.383, 132.079, 2.36278, 1
71, 64.7921, 126.393, 131.957, 2.17543, 1
72, 64.7921, 126.395, 132.119, 2.52025, 1
73, 64.7921, 126.41, 133.935, 2.26014, 1
74, 64.7921, 126.407, 131.652, 2.05739, 1
75, 64.7921, 126.382, 132.984, 2.4437, 1
76, 64.7921, 126.377, 131.708, 2.74148, 1
77, 64.7921, 126.414, 131.702, 2.12329, 1
78, 64.7921, 126.447, 135.444, 2.10179, 1
79, 64.7921, 126.442, 131.869, 2.07267, 1
80, 64.7921, 126.426, 131.498, 2.41179, 1
81, 64.7921, 126.464, 131.38, 2.13522, 1
82, 64.7921, 126.429, 131.495, 2.48187, 1
83, 64.7921, 126.485, 131.421, 2.14069, 1
84, 64.7921, 126.477, 131.745, 2.49637, 1
85, 64.7921, 126.514, 131.673, 2.16483, 1
86, 64.7921, 126.52, 131.673, 2.28249, 1
87, 64.7921, 126.543, 131.694, 2.03485, 1
88, 64.7921, 126.545, 131.858, 2.04659, 1
89, 64.7921, 126.529, 131.872, 2.47621, 1
90, 64.7921, 126.535, 131.953, 2.39988, 1
91, 64.7921, 126.53, 132.111, 2.55222, 1
92, 64.7921, 126.548, 132.089, 2.4262, 1
93, 64.7921, 126.534, 132.805, 2.88152, 1
94, 61.6827, 126.52, 132.778, 3.06584, 1
95, 61.6827, 126.548, 132.854, 2.79874, 1
96, 61.6827, 126.543, 132.854, 2.79063, 1
97, 61.0803, 126.561, 132.269, 2.86127, 1
98, 61.0803, 126.565, 132.624, 2.73595, 1
99, 61.0803, 126.575, 132.734, 2.84635, 1
100, 61.0803, 126.568, 132.438, 2.94497, 1
101, 61.0803, 126.598, 135.478, 2.74286, 1
102, 61.0803, 126.617, 134.536, 2.93666, 1
103, 61.0803, 126.62, 135.809, 2.84178, 1
104, 61.0803, 126.638, 134.552, 2.99255, 1
105, 61.0803, 126.624, 134.093, 3.22136, 1
106, 61.0803, 126.659, 134.3, 2.73244, 1
107, 61.0803, 126.714, 134.541, 2.26015, 1
108, 61.0803, 126.675, 134.958, 2.51826, 1
109, 61.0803, 126.674, 134.958, 2.57044, 1
110, 61.0803, 126.623, 133.829, 3.02234, 1
111, 61.0803, 126.669, 133.829, 2.49276, 1
112, 61.0803, 126.679, 133.773, 2.40161, 1
113, 61.0803, 126.704, 133.811, 2.34439, 1
114, 61.0803, 126.675, 134.632, 2.87218, 1
115, 61.0803, 126.691, 134.628, 2.7992, 1
116, 61.0803, 126.726, 133.924, 2.77583, 1
117, 61.0803, 126.74, 133.896, 2.77443, 1
118, 61.0803, 126.774, 133.907, 2.55268, 1
119, 61.0803, 126.835, 138.449, 2.74227, 1
120, 61.0803, 126.845, 137.315, 2.38931, 1
121, 61.0803, 126.842, 135.215, 2.57154, 1
122, 61.0803, 126.824, 137.68, 2.89216, 1
123, 61.0803, 126.865, 135.261, 2.51888, 1
