gen, min, avg, max, std, exp_number
0, 79.8931, 7505.04, 21400.6, 3745.03, 1
1, 79.8931, 7517.45, 20939.8, 3707.69, 1
2, 79.8931, 7528.31, 22040.7, 3677.85, 1
3, 79.8931, 7533.48, 22135.2, 3624.15, 1
4, 79.8931, 7520.93, 21975.2, 3614.46, 1
5, 79.8931, 7530.29, 21654.4, 3638.16, 1
6, 79.8931, 7549.4, 21839.3, 3709.3, 1
7, 79.8931, 7563.02, 23694.8, 3752.86, 1
8, 79.8931, 7575.88, 23341.9, 3746.08, 1
9, 79.8931, 7571.48, 21374.6, 3737.43, 1
10, 79.8931, 7589.82, 22329.3, 3729.21, 1
11, 79.8931, 7604.69, 22048.7, 3751.28, 1
12, 79.8931, 7610.55, 22074.7, 3791.15, 1
13, 79.8931, 7614.06, 21012.5, 3778.84, 1
14, 79.8931, 7625.22, 22350.6, 3825.75, 1
15, 79.8931, 7633.64, 22367.1, 3819.55, 1
16, 79.8931, 7643.74, 22043.5, 3845.36, 1
17, 79.8931, 7629.69, 22048, 3873.93, 1
18, 79.8931, 7630.94, 21716.6, 3894.35, 1
19, 79.8931, 7631.43, 23251.6, 3924.21, 1
20, 79.8931, 7636.24, 29807.5, 3927.81, 1
21, 79.8931, 7628.38, 25061.1, 3854.38, 1
22, 79.8931, 7641.32, 22173, 3857.41, 1
23, 79.8931, 7647.97, 24826.8, 3847.48, 1
24, 79.8931, 7661.13, 23384.5, 3876.32, 1
25, 79.8931, 7688.64, 22191.8, 3950.59, 1
26, 79.8931, 7701.6, 21587.1, 3927.49, 1
27, 79.8931, 7741.18, 26210.7, 4047.05, 1
28, 79.8931, 7753.13, 24171.4, 4068.98, 1
29, 79.8931, 7762.24, 24225.4, 4021.09, 1
30, 79.8931, 7763.53, 24225.4, 4047.68, 1
31, 79.8931, 7789.87, 23308.9, 4054.83, 1
32, 79.8931, 7802.01, 28336.3, 4036.46, 1
33, 79.8931, 7803.44, 26180.6, 4032.7, 1
34, 79.8931, 7800.52, 25269.3, 4015.83, 1
35, 79.8931, 7807.46, 25301.9, 3997.21, 1
