gen, min, avg, max, std, exp_number
0, -9.41254, 22.1814, 208.851, 22.499, 1
1, -9.41254, 22.6884, 247.265, 23.3024, 1
2, -9.41254, 22.3299, 228.329, 21.9656, 1
3, -9.41254, 22.5921, 228.329, 21.3642, 1
4, -9.41254, 22.1954, 164.865, 20.9797, 1
5, -9.41254, 22.1784, 154.62, 21.22, 1
6, -9.41254, 22.4551, 191.444, 22.612, 1
7, -9.41254, 22.5255, 165.916, 22.211, 1
8, -9.41254, 22.2389, 186.899, 21.8245, 1
9, -9.41254, 22.6545, 198.837, 22.1416, 1
10, -9.41254, 23.7236, 301.806, 25.1605, 1
11, -9.41254, 23.9273, 194.65, 24.8759, 1
12, -9.41254, 23.8689, 212.211, 24.0209, 1
13, -9.41254, 23.9303, 212.559, 24.0203, 1
14, -9.41254, 24.5064, 224.319, 24.7162, 1
15, -9.41254, 24.0291, 224.319, 24.0706, 1
16, -9.54575, 24.2358, 234.722, 25.3223, 1
17, -9.54575, 23.5945, 267.804, 24.6507, 1
18, -9.54575, 23.7883, 219.679, 24.5747, 1
19, -9.54575, 23.5152, 197.063, 23.4038, 1
20, -9.54575, 23.5619, 209.817, 23.4694, 1
21, -9.54575, 23.6199, 193.901, 23.2584, 1
22, -9.54575, 23.9305, 161.656, 23.5303, 1
23, -9.54575, 23.8423, 187.91, 23.9903, 1
24, -9.54575, 24.1327, 171.639, 23.6356, 1
25, -9.54575, 24.4142, 261.8, 25.2145, 1
26, -9.54575, 24.3239, 209.87, 24.3448, 1
27, -9.54575, 24.5545, 228.755, 24.898, 1
28, -9.54575, 24.0599, 220.817, 24.0654, 1
29, -9.54575, 24.4829, 218.47, 24.6654, 1
30, -9.54575, 24.2678, 198.339, 25.1346, 1
31, -9.54575, 23.5862, 172.048, 23.0968, 1
32, -9.54575, 23.3892, 179.585, 22.576, 1
33, -9.54575, 23.6502, 179.858, 22.9735, 1
34, -9.54575, 23.6769, 206.543, 23.1885, 1
35, -9.54575, 23.5654, 221.269, 23.8885, 1
36, -9.54575, 23.8668, 245.466, 24.8176, 1
37, -9.54575, 24.7769, 303.772, 27.3922, 1
38, -9.54575, 24.1868, 214.026, 25.0095, 1
39, -9.54575, 24.0652, 210.91, 23.4501, 1
40, -9.54575, 23.9306, 184.759, 22.8984, 1
41, -9.54575, 23.8081, 190.368, 22.4089, 1
42, -9.54575, 23.7672, 165.961, 22.7008, 1
43, -9.54575, 24.129, 176.161, 23.6377, 1
44, -9.54575, 24.7141, 204.284, 24.775, 1
45, -9.54575, 25.0967, 177.652, 24.5193, 1
46, -9.54575, 25.1142, 191.65, 25.3384, 1
47, -9.54575, 24.3173, 188.195, 23.9729, 1
48, -9.54575, 24.4935, 200.391, 24.1979, 1
49, -9.54575, 24.7603, 200.464, 24.2318, 1
50, -9.54575, 24.7064, 200.464, 23.8245, 1
51, -9.54575, 24.6849, 210.536, 24.9181, 1
52, -9.54575, 24.8666, 204.815, 24.9242, 1
53, -9.54575, 24.9741, 201.513, 24.6777, 1
