gen, min, avg, max, std, exp_number
0, -91.1947, -69.9302, -20.51, 8.7447, 1
1, -91.1947, -69.8771, -11.9666, 8.62321, 1
2, -91.1947, -69.8171, -28.0531, 8.10664, 1
3, -91.1947, -69.8737, -34.9154, 7.97341, 1
4, -91.1947, -69.7464, -32.8972, 8.34348, 1
5, -91.1947, -69.5778, -15.7535, 8.61515, 1
6, -91.1947, -69.3068, -27.5918, 8.83272, 1
7, -91.1947, -69.4405, -26.658, 8.85021, 1
8, -91.1947, -69.2887, -18.9248, 8.99247, 1
9, -91.1947, -69.1209, -18.9248, 8.85771, 1
10, -91.1947, -69.2491, -30.2495, 8.64134, 1
11, -91.1947, -69.2426, -26.455, 8.75535, 1
12, -91.1947, -69.0641, -20.7608, 9.01445, 1
13, -91.1947, -68.9618, -29.3157, 9.05033, 1
14, -91.1947, -69.1017, -28.0265, 8.98308, 1
15, -91.1947, -68.8427, -26.3087, 9.32368, 1
16, -92.0763, -68.9016, -21.3741, 9.41272, 1
17, -92.0763, -68.7517, -21.1759, 9.61085, 1
18, -92.0763, -68.7364, -29.9552, 9.44378, 1
19, -92.0763, -68.7264, -14.3522, 9.50118, 1
20, -92.0763, -68.7307, -20.8936, 9.32754, 1
21, -92.0763, -68.8487, -25.6514, 9.17286, 1
22, -92.0763, -68.4946, -7.2552, 9.63096, 1
23, -92.0763, -68.4748, -19.9651, 9.45026, 1
24, -92.0763, -68.5163, -25.5988, 9.24597, 1
25, -92.0763, -68.2621, -27.8351, 9.23545, 1
26, -92.0763, -68.2966, -16.7989, 9.62311, 1
27, -92.0763, -67.9615, -21.4764, 9.94855, 1
28, -92.0763, -68.0156, -15.2315, 9.77825, 1
29, -92.0763, -67.8408, -17.5638, 9.74361, 1
30, -92.0763, -68.119, -18.8009, 9.47387, 1
31, -92.0763, -68.0749, -7.27153, 9.83968, 1
32, -92.0763, -67.9721, -9.54521, 9.57001, 1
33, -92.0763, -68.0589, -21.4033, 9.69761, 1
34, -92.0763, -68.0938, -16.2566, 9.60834, 1
35, -92.0763, -68.0804, -23.6467, 9.60384, 1
36, -92.0763, -67.6322, -20.4059, 10.0548, 1
37, -92.0763, -67.6289, -12.1654, 10.1075, 1
38, -92.0763, -67.5563, -8.49307, 10.1528, 1
39, -92.0763, -67.3929, -10.6467, 10.5676, 1
40, -92.0763, -67.2481, -19.4975, 10.564, 1
41, -92.0763, -67.2995, -15.8258, 10.2721, 1
42, -92.0763, -67.2856, -18.589, 10.5247, 1
43, -92.0763, -67.2941, -17.6888, 10.2735, 1
44, -92.0763, -67.3466, -14.304, 9.776, 1
45, -92.0763, -67.2495, -9.66267, 10.0796, 1
46, -92.0763, -67.1553, -13.6553, 10.1769, 1
47, -92.0763, -67.0952, -24.1346, 10.0618, 1
48, -92.0763, -66.9956, -22.4806, 10.2026, 1
49, -92.0763, -67.2113, -14.7858, 10.1041, 1
50, -92.0763, -66.8825, -17.1341, 10.4547, 1
51, -92.0763, -66.6949, -3.22085, 10.5116, 1
52, -92.0763, -66.6731, -17.4582, 10.5406, 1
53, -92.0763, -66.5835, -14.9478, 10.4848, 1
54, -92.0763, -66.6126, -16.7576, 10.2855, 1
55, -92.0763, -66.7149, -5.22626, 10.2474, 1
56, -92.0763, -66.6641, -13.6615, 10.1466, 1
57, -92.0763, -66.5552, -13.6161, 10.2446, 1
58, -92.0763, -66.5553, -12.6081, 10.7495, 1
59, -92.0763, -66.374, -16.055, 10.657, 1
60, -92.0763, -66.2518, -0.772212, 11.0015, 1
61, -92.0763, -66.1128, -3.19693, 11.2285, 1
62, -92.0763, -66.0674, -3.24451, 11.5484, 1
63, -92.0763, -66.01, -5.75621, 11.5112, 1
64, -92.0763, -65.6694, -4.4737, 11.6236, 1
65, -92.0763, -65.8426, 6.00347, 11.5267, 1
66, -93.2231, -65.6384, -9.88603, 11.8235, 1
67, -93.2231, -65.6181, -10.096, 11.7378, 1
68, -93.2231, -65.4821, -8.29831, 11.9564, 1
69, -93.2231, -65.5941, -11.8459, 11.5779, 1
70, -93.2231, -65.5291, -10.8698, 11.4015, 1
71, -93.2231, -65.4431, -2.92252, 11.307, 1
72, -93.2231, -65.4173, 5.62372, 11.1528, 1
73, -93.2231, -65.5624, -15.5317, 11.1674, 1
74, -93.2231, -65.5055, 11.2073, 11.1502, 1
75, -93.2231, -65.5084, -16.5325, 11.0074, 1
76, -93.2231, -65.5241, -9.69755, 10.9862, 1
77, -93.2231, -65.3168, -15.1243, 11.1806, 1
78, -93.2231, -65.2432, -19.2431, 11.3562, 1
79, -93.2231, -65.0078, -8.20155, 11.5237, 1
80, -93.2231, -65.1151, -4.86437, 11.7594, 1
81, -93.2231, -64.9749, -10.5098, 11.745, 1
82, -93.2231, -65.1609, -8.98876, 11.4445, 1
83, -93.2231, -65.2788, 1.17936, 11.4835, 1
84, -93.2231, -65.2767, -22.012, 11.1167, 1
85, -93.2231, -65.1378, -13.1705, 11.4799, 1
86, -93.2231, -64.7489, -2.96908, 12.0415, 1
87, -93.2231, -64.8907, -11.241, 12.004, 1
88, -93.2231, -64.5891, -5.04909, 12.1199, 1
89, -93.2231, -64.5004, 27.1034, 12.2462, 1
90, -93.2231, -64.4735, 4.56018, 11.9745, 1
91, -93.2231, -64.4731, -9.06391, 11.9698, 1
92, -93.2231, -64.484, -7.47239, 11.9012, 1
93, -93.2231, -64.2986, -6.36225, 11.8986, 1
94, -93.2231, -64.4829, -13.157, 11.9013, 1
95, -93.2231, -64.3802, -12.5079, 11.9414, 1
96, -93.2231, -64.1317, 0.774001, 12.1577, 1
97, -93.2231, -64.2058, 4.37944, 12.0583, 1
98, -93.2231, -64.2988, -10.081, 12.0227, 1
99, -93.2231, -64.2252, -11.3779, 11.9188, 1
100, -93.2231, -63.9261, -0.951066, 12.3986, 1
101, -93.2231, -63.8585, -11.0068, 12.1181, 1
102, -93.2231, -63.9764, -3.48336, 12.0924, 1
103, -93.2231, -63.8965, -11.0068, 12.0626, 1
104, -93.2231, -63.8327, 4.11901, 12.1364, 1
105, -93.2231, -63.56, -0.650245, 12.5358, 1
106, -93.2231, -63.5591, -1.6424, 12.5278, 1
107, -93.2231, -63.4236, 2.6304, 12.587, 1
108, -93.2231, -63.2803, -2.80651, 12.707, 1
109, -93.2231, -63.3058, -6.44012, 12.345, 1
110, -93.2231, -63.4149, 9.74041, 12.5136, 1
111, -93.2231, -63.3673, -0.95549, 12.2344, 1
112, -93.2231, -63.257, -7.25044, 12.5542, 1
113, -93.2231, -63.1341, 14.4636, 13.0304, 1
114, -93.2231, -63.1251, 11.3704, 12.8951, 1
115, -93.2231, -63.1512, 2.18913, 12.9162, 1
116, -93.2231, -63.2257, -7.9244, 12.818, 1
117, -93.2231, -63.1771, -2.74004, 12.6443, 1
118, -93.2231, -63.1971, -0.0147847, 12.4708, 1
119, -93.2231, -62.9721, 3.3501, 12.6716, 1
120, -93.2231, -62.9571, -4.37562, 12.7173, 1
121, -93.2231, -62.7696, 6.2707, 13.2033, 1
122, -93.2231, -62.9248, 9.77761, 13.0101, 1
123, -93.2231, -62.9684, -3.021, 12.7063, 1
124, -93.2231, -62.9139, 0.0356734, 12.7256, 1
125, -93.2231, -62.8914, -3.76517, 12.6038, 1
126, -93.2231, -62.6833, -1.63478, 12.599, 1
127, -93.2231, -62.7187, -1.14367, 12.4558, 1
128, -93.2231, -62.8417, -2.8596, 12.448, 1
129, -93.2231, -62.7486, -6.10613, 12.5353, 1
130, -93.2231, -62.8141, -0.571403, 12.5278, 1
131, -93.2231, -62.6258, -4.11941, 12.9935, 1
132, -93.2231, -62.5586, 0.502969, 13.0607, 1
133, -93.2231, -62.5596, 18.0717, 13.3891, 1
134, -93.2231, -62.2318, 9.70989, 13.5257, 1
135, -93.2231, -62.1292, 10.4431, 13.6213, 1
136, -93.2231, -61.7998, 21.2061, 14.141, 1
