gen, min, avg, max, std, exp_number
0, 790.779, 267260, 681753, 100495, 1
1, 742.68, 266945, 629107, 99505.2, 1
2, 742.68, 266926, 654195, 100083, 1
3, 742.68, 266709, 657252, 99968.3, 1
4, 742.68, 266353, 655864, 99011.7, 1
5, 742.68, 266767, 620494, 97774.4, 1
6, 742.68, 267147, 639004, 99772.7, 1
7, 742.68, 267647, 636644, 99945.7, 1
8, 742.68, 267738, 663128, 100259, 1
9, 742.68, 268190, 686133, 99261.1, 1
10, 742.68, 268251, 611562, 98494.3, 1
11, 742.68, 268299, 611562, 99878.1, 1
12, 742.68, 268573, 617018, 100881, 1
13, 742.68, 268564, 617018, 98291.3, 1
14, 742.68, 268995, 665708, 99107.8, 1
15, 742.68, 269808, 650778, 100575, 1
16, 742.68, 269448, 683726, 101231, 1
17, 742.68, 268973, 673165, 100467, 1
18, 742.68, 269385, 633217, 99693.7, 1
19, 742.68, 269556, 676547, 100338, 1
20, 742.68, 269895, 661444, 100773, 1
21, 742.68, 270047, 636620, 101572, 1
22, 742.68, 270029, 741359, 103554, 1
23, 742.68, 270056, 635670, 102342, 1
24, 715.338, 269775, 651945, 101812, 1
25, 715.338, 269852, 642806, 101968, 1
26, 451.679, 269764, 646570, 102006, 1
27, 451.679, 270857, 654977, 102443, 1
28, 451.679, 270852, 617257, 103219, 1
29, 451.679, 270537, 663491, 102215, 1
30, 451.679, 270663, 656789, 102279, 1
31, 451.679, 270698, 649494, 102709, 1
32, 451.679, 271217, 674009, 105034, 1
33, 451.679, 271140, 627556, 104548, 1
34, 451.679, 271079, 643140, 102979, 1
35, 451.679, 270111, 665243, 101223, 1
36, 326.052, 270320, 648796, 101517, 1
37, 326.052, 270503, 648796, 102022, 1
38, 326.052, 270246, 637262, 102116, 1
39, 326.052, 270404, 637606, 101548, 1
40, 326.052, 271612, 637656, 103298, 1
41, 326.052, 271770, 672575, 104648, 1
42, 326.052, 271104, 649429, 101807, 1
43, 326.052, 270802, 638620, 101599, 1
44, 326.052, 271047, 651740, 100862, 1
45, 326.052, 270796, 651740, 101567, 1
46, 326.052, 270526, 651740, 102209, 1
47, 326.052, 270475, 660418, 104156, 1
48, 326.052, 270927, 659888, 105302, 1
49, 326.052, 270563, 681275, 105173, 1
50, 326.052, 271645, 699491, 105435, 1
51, 326.052, 272165, 699491, 106214, 1
52, 326.052, 270964, 657012, 103760, 1
53, 326.052, 270971, 674760, 103804, 1
54, 326.052, 271722, 646857, 104170, 1
55, 326.052, 271801, 705728, 103994, 1
56, 326.052, 271970, 656155, 104015, 1
57, 326.052, 272321, 656155, 103766, 1
58, 326.052, 272471, 682675, 106209, 1
59, 326.052, 272673, 689507, 108263, 1
60, 326.052, 273068, 697519, 108485, 1
61, 326.052, 272911, 681454, 107084, 1
62, 326.052, 272685, 661385, 107786, 1
63, 326.052, 272195, 691094, 106915, 1
64, 326.052, 272439, 662032, 105783, 1
65, 326.052, 272838, 659061, 106792, 1
66, 326.052, 272833, 684499, 106879, 1
67, 326.052, 272714, 662178, 105195, 1
68, 326.052, 272504, 663683, 104637, 1
69, 326.052, 272831, 619769, 105604, 1
70, 326.052, 272881, 620223, 106036, 1
71, 326.052, 273468, 724160, 106487, 1
72, 326.052, 273480, 711568, 107107, 1
73, 326.052, 273700, 694333, 107028, 1
74, 326.052, 273579, 674073, 108286, 1
75, 326.052, 274210, 716143, 108478, 1
76, 326.052, 273799, 664297, 106904, 1
77, 326.052, 274099, 711412, 107480, 1
