gen, min, avg, max, std, exp_number
0, 66.1826, 125.928, 127.852, 1.9123, 1
1, 66.1826, 125.934, 128.022, 1.82227, 1
2, 64.5474, 125.896, 127.911, 2.38558, 1
3, 64.5474, 125.909, 128.376, 2.10084, 1
4, 64.5474, 125.894, 128.336, 2.49331, 1
5, 64.5474, 125.908, 128.227, 2.41404, 1
6, 64.5474, 125.878, 127.935, 2.46829, 1
7, 64.5474, 125.938, 129.365, 2.47978, 1
8, 64.5474, 125.944, 129.264, 2.00646, 1
9, 64.5474, 125.94, 128.885, 2.40573, 1
10, 64.5474, 125.902, 128.581, 2.82159, 1
11, 64.5474, 125.929, 128.683, 2.54049, 1
12, 64.5474, 125.946, 129.933, 2.16415, 1
13, 64.5474, 125.96, 128.746, 1.94543, 1
14, 64.5474, 125.939, 129.223, 1.95359, 1
15, 64.5474, 125.96, 129.226, 1.98973, 1
16, 63.9229, 125.958, 129.283, 2.45167, 1
17, 63.9229, 125.982, 128.868, 2.45954, 1
18, 63.9229, 125.973, 128.668, 2.43302, 1
19, 63.9229, 126, 128.621, 2.03888, 1
20, 63.9229, 126.019, 128.637, 1.94128, 1
21, 63.9229, 125.979, 129.025, 2.33895, 1
22, 63.9229, 126.006, 129.101, 2.33592, 1
23, 63.9229, 125.992, 128.755, 2.4766, 1
24, 63.9229, 126.006, 128.763, 2.07137, 1
25, 63.9229, 126.002, 128.834, 2.20289, 1
26, 63.9229, 126.012, 128.812, 2.26365, 1
27, 63.9229, 126.029, 128.581, 2.02794, 1
28, 63.9229, 126.01, 128.631, 2.10605, 1
29, 63.9229, 125.976, 129.1, 2.54339, 1
30, 63.9229, 125.973, 130.361, 2.63068, 1
31, 63.9229, 126.01, 129.468, 2.04858, 1
32, 63.9229, 126.006, 129.132, 2.12802, 1
33, 63.9229, 126.03, 129.53, 2.09227, 1
34, 63.9229, 126.035, 129.442, 2.3144, 1
35, 63.9229, 126.051, 131.293, 2.33886, 1
36, 63.9229, 126.056, 129.76, 2.19912, 1
37, 63.9229, 126.055, 131.328, 2.54417, 1
38, 63.9229, 126.084, 129.883, 2.32497, 1
39, 63.9229, 126.079, 129.846, 2.51324, 1
40, 63.9229, 126.055, 129.961, 2.37676, 1
41, 63.9229, 126.065, 129.72, 2.32051, 1
42, 63.9229, 126.09, 129.686, 2.06022, 1
43, 63.9229, 126.107, 129.654, 2.12587, 1
44, 63.9229, 126.107, 133.739, 2.20098, 1
45, 63.9229, 126.114, 131.032, 2.25533, 1
46, 63.9229, 126.106, 130.018, 2.34236, 1
47, 63.9229, 126.099, 130.111, 2.37399, 1
48, 63.9229, 126.109, 131.503, 2.54849, 1
49, 63.9229, 126.122, 130.275, 2.24297, 1
50, 63.9229, 126.111, 130.109, 2.34932, 1
51, 63.9229, 126.094, 130.175, 2.48308, 1
52, 63.9229, 126.076, 130.177, 2.56686, 1
53, 63.9229, 126.125, 130.134, 2.16295, 1
54, 63.9229, 126.146, 130.215, 2.32409, 1
55, 63.9229, 126.169, 130.299, 2.18878, 1
56, 63.9229, 126.175, 129.999, 2.31723, 1
