gen, min, avg, max, std, exp_number
0, -34.2153, 208.01, 941.662, 137.423, 1
1, -34.2153, 205.408, 1027.17, 137.049, 1
2, -34.2153, 205.119, 1072.77, 137.765, 1
3, -34.2153, 204.642, 965.31, 135.598, 1
4, -34.2153, 204.011, 1023.85, 134.743, 1
5, -34.2153, 205.359, 983.682, 136.817, 1
6, -34.2153, 206.97, 882.888, 140.21, 1
7, -34.2153, 207.996, 1068.6, 142.99, 1
8, -34.2153, 210.408, 1068.79, 149.585, 1
9, -34.2153, 208.842, 1242.99, 150.401, 1
10, -34.3285, 205.489, 1045.16, 142.312, 1
11, -34.3285, 206.105, 1105.05, 143.087, 1
12, -34.3285, 206.652, 1041.19, 141.101, 1
13, -34.3285, 206.978, 982.442, 144.738, 1
14, -34.3285, 207.508, 1154.31, 142.059, 1
15, -34.3285, 206.372, 911.542, 141.053, 1
16, -34.3285, 205.894, 869.903, 137.032, 1
17, -34.3285, 207.6, 950.99, 138.815, 1
18, -34.3285, 206.684, 950.99, 139.919, 1
19, -34.3285, 207.44, 1029.54, 139.424, 1
20, -34.3285, 204.2, 1024.95, 134.255, 1
21, -34.3285, 200.887, 898.581, 128.123, 1
22, -34.3285, 201.282, 1098.72, 129.505, 1
23, -34.3285, 202.985, 1057.55, 133.621, 1
24, -34.3285, 203.458, 967.027, 136.04, 1
25, -34.3285, 202.511, 896.989, 133.384, 1
26, -34.3285, 201.297, 885.723, 131.279, 1
27, -34.3285, 201.521, 910.107, 130.943, 1
28, -34.3285, 202.25, 887.61, 133.299, 1
29, -34.3285, 202.612, 1124.59, 138.775, 1
30, -34.3285, 202.042, 1112.58, 135.159, 1
31, -34.3285, 201.549, 938.47, 136.675, 1
32, -34.3285, 199.894, 916.05, 134.685, 1
33, -34.3285, 200.078, 1045.76, 133.857, 1
34, -34.3285, 198.299, 980.831, 133.645, 1
35, -34.3285, 199.389, 944.794, 132.83, 1
36, -34.3285, 200.738, 887.358, 134.002, 1
37, -34.3285, 199.336, 937.235, 132.098, 1
38, -34.3285, 199.682, 968.508, 133.428, 1
39, -34.3285, 198.5, 1045.75, 133.441, 1
40, -34.3285, 199.52, 924.651, 134.118, 1
41, -34.3285, 197.01, 967.732, 128.637, 1
42, -34.3285, 197.609, 955.66, 130.835, 1
43, -34.3285, 196.338, 933.109, 125.425, 1
44, -34.3285, 196.15, 871.606, 126.853, 1
45, -34.3285, 195.921, 830.367, 123.804, 1
46, -34.3285, 196.487, 816.273, 125.302, 1
47, -34.3285, 198.29, 1062.18, 131.253, 1
48, -34.3285, 199.935, 998.734, 131.746, 1
49, -34.3285, 200.132, 932.352, 129.718, 1
50, -34.3285, 200.937, 953.008, 131.01, 1
51, -34.3285, 201.986, 864.081, 132.458, 1
52, -34.3993, 200.507, 925.652, 130.523, 1
53, -34.3993, 198.922, 860.505, 128.949, 1
54, -34.3993, 200.404, 916.144, 130.569, 1
55, -34.7916, 203.291, 860.426, 133.71, 1
56, -34.7916, 202.552, 1027.99, 134.407, 1
57, -34.7916, 202.579, 996.091, 137.636, 1
58, -34.7916, 202.478, 982.129, 135.102, 1
59, -34.7916, 199.398, 1183.67, 131.74, 1
60, -34.7916, 199.278, 1374.67, 132.639, 1
61, -34.7916, 199.687, 941.507, 131.295, 1
62, -34.7916, 201.188, 999.767, 135.384, 1
63, -34.7916, 200.792, 1060.7, 137.896, 1
64, -34.7916, 198.927, 1087.41, 129.785, 1
65, -34.7916, 198.23, 851.333, 127.422, 1
66, -34.7916, 199.044, 1074.12, 132.381, 1
67, -34.7916, 198.195, 1050.95, 131.903, 1
68, -34.7916, 198.786, 994.117, 132.294, 1
69, -34.7916, 199.242, 1025.81, 130.77, 1
70, -34.7916, 200.168, 1010.7, 133.052, 1
71, -34.7916, 200.843, 1053.56, 136.296, 1
72, -34.7916, 198.947, 1069.46, 130.973, 1
73, -34.7916, 195.854, 1032.68, 128.532, 1
74, -34.7916, 196.112, 895.428, 127.425, 1
75, -34.7916, 195.665, 984.315, 126.938, 1
76, -34.7916, 198.793, 1111, 133.037, 1
77, -34.7916, 198.891, 1012.9, 131.408, 1
78, -34.7916, 199.114, 1136.87, 136.86, 1
79, -34.7916, 198.017, 1049.85, 137.258, 1
80, -34.7916, 196.776, 916.183, 130.787, 1
81, -34.7916, 195.233, 949.157, 128.952, 1
82, -34.7916, 196.039, 903.477, 127.453, 1
