gen, min, avg, max, std, exp_number
0, 260.94, 779.53, 961.14, 69.0845, 1
1, 260.94, 779.035, 965.04, 69.5569, 1
2, 260.94, 778.675, 995.577, 69.5455, 1
3, 260.94, 778.216, 972.793, 70.3229, 1
4, 260.94, 777.87, 976.059, 70.4561, 1
5, 260.94, 777.428, 971.936, 72.0188, 1
6, 260.94, 777.002, 993.426, 71.4926, 1
7, 260.94, 776.569, 996.984, 73.133, 1
8, 260.94, 776.054, 967.648, 73.1259, 1
9, 260.94, 775.578, 976.033, 73.9048, 1
10, 260.94, 775.136, 975.511, 75.012, 1
11, 260.94, 774.659, 964.191, 75.7431, 1
12, 260.94, 774.212, 963.513, 75.2376, 1
13, 254.775, 773.74, 975.458, 76.7716, 1
14, 254.775, 773.077, 977.89, 76.1765, 1
15, 254.775, 772.688, 968.581, 75.9186, 1
16, 254.775, 772.304, 967.746, 75.9678, 1
17, 254.775, 771.991, 960.9, 74.962, 1
18, 254.775, 771.514, 950.578, 75.5268, 1
19, 254.775, 771.178, 964.49, 74.8515, 1
20, 254.775, 770.803, 959.411, 76.2082, 1
21, 254.775, 770.297, 976.613, 76.5627, 1
22, 254.775, 769.888, 967.438, 75.4862, 1
23, 254.775, 769.404, 956.278, 75.3219, 1
24, 254.775, 768.878, 959.129, 76.768, 1
25, 254.775, 768.424, 969.703, 76.9842, 1
26, 254.775, 767.978, 960.055, 76.9618, 1
27, 254.775, 767.489, 975.004, 77.5964, 1
28, 254.775, 767.12, 977.803, 77.136, 1
29, 254.775, 766.736, 984.705, 77.8147, 1
30, 254.775, 766.274, 982.325, 77.0947, 1
31, 254.775, 765.853, 995.176, 77.0854, 1
32, 254.775, 765.438, 974.132, 76.7846, 1
33, 254.775, 765.046, 976.498, 76.7095, 1
34, 254.775, 764.564, 984.126, 77.7801, 1
35, 254.775, 764.1, 949.697, 76.4619, 1
36, 254.775, 763.686, 963.528, 76.7009, 1
37, 254.775, 763.212, 962.728, 76.6898, 1
38, 254.775, 762.702, 968.077, 77.6991, 1
39, 254.775, 762.199, 974.393, 77.9593, 1
40, 242.925, 761.875, 975.733, 77.8124, 1
41, 242.925, 761.322, 975.108, 78.0308, 1
42, 242.925, 760.817, 968.745, 78.8512, 1
43, 242.925, 760.241, 957.289, 78.0182, 1
44, 238.694, 759.791, 954.735, 78.8792, 1
45, 238.694, 759.488, 957.826, 79.2016, 1
46, 238.694, 759.07, 968.966, 79.3345, 1
47, 238.694, 758.619, 1000.69, 77.2322, 1
48, 238.694, 758.174, 973.085, 78.233, 1
49, 238.694, 757.669, 957.182, 78.7272, 1
50, 238.694, 757.353, 968.906, 80.0965, 1
51, 238.694, 756.853, 973.11, 80.4023, 1
52, 238.694, 756.345, 978.815, 81.5129, 1
53, 238.694, 755.941, 971.894, 80.5917, 1
54, 238.694, 755.545, 975.013, 80.1884, 1
55, 238.694, 755.061, 977.815, 80.8865, 1
56, 238.694, 754.525, 966.666, 80.4803, 1
57, 238.694, 754.032, 999.094, 80.2293, 1
58, 238.694, 753.477, 975.465, 80.0618, 1
59, 238.694, 753.046, 969.137, 80.6965, 1
60, 238.694, 752.509, 974.097, 81.0645, 1
61, 233.13, 751.947, 973.07, 80.5233, 1
62, 233.13, 751.602, 981.352, 80.9296, 1
63, 233.13, 751.059, 980.464, 80.9504, 1
64, 233.13, 750.563, 972.992, 80.3446, 1
65, 233.13, 750.069, 962.411, 80.9035, 1
66, 233.13, 749.782, 950.898, 80.5846, 1
67, 233.13, 749.386, 957.081, 80.5142, 1
68, 233.13, 749.013, 981.032, 81.1228, 1
69, 233.13, 748.478, 981.032, 82.8463, 1
70, 233.13, 748.077, 956.582, 81.9741, 1
71, 233.13, 747.486, 1006.96, 82.0621, 1
72, 233.13, 747.091, 967.474, 81.5159, 1
73, 233.13, 746.559, 958.191, 81.7818, 1
74, 233.13, 746.163, 962.824, 80.6142, 1
75, 233.13, 745.748, 948.135, 82.3162, 1
76, 233.13, 745.276, 942.607, 82.0133, 1
77, 233.13, 744.734, 946.69, 81.4447, 1
78, 233.13, 744.323, 938.853, 81.4981, 1
79, 233.13, 743.931, 967.803, 80.6213, 1
80, 233.13, 743.429, 981.119, 79.8553, 1
81, 233.13, 742.929, 984.021, 79.3345, 1
82, 233.13, 742.467, 947.488, 78.6224, 1
83, 233.13, 741.905, 953.361, 78.4778, 1
84, 233.13, 741.432, 956.997, 78.2671, 1
85, 233.13, 741.009, 953.189, 77.8821, 1
86, 233.13, 740.594, 959.819, 78.7307, 1
87, 233.13, 740.098, 952.881, 78.9835, 1
88, 233.13, 739.659, 962.759, 78.7485, 1
89, 233.13, 739.19, 960.335, 80.0759, 1
90, 233.13, 738.889, 967.467, 80.1792, 1
91, 233.13, 738.419, 974.066, 81.663, 1
92, 233.13, 738.008, 974.066, 80.4193, 1
93, 233.13, 737.555, 980.167, 80.139, 1
94, 233.13, 737.019, 964.479, 80.1927, 1
95, 233.13, 736.584, 959.613, 80.8102, 1
96, 233.13, 736.085, 965.138, 80.4042, 1
97, 233.13, 735.674, 952.141, 81.3786, 1
98, 233.13, 735.196, 934.925, 80.1927, 1
99, 233.13, 734.821, 944.556, 80.4034, 1
100, 233.13, 734.307, 954.101, 80.7425, 1
101, 233.13, 733.905, 981.599, 81.1398, 1
102, 233.13, 733.529, 953.506, 81.3514, 1
103, 233.13, 733.206, 946.104, 79.3358, 1
104, 233.13, 732.751, 944.289, 79.6251, 1
105, 233.13, 732.377, 956.505, 78.7876, 1
106, 233.13, 732.036, 946.078, 79.4564, 1
107, 233.13, 731.628, 952.596, 81.0137, 1
108, 233.13, 731.187, 954.819, 79.7254, 1
109, 233.13, 730.774, 957.864, 79.698, 1
110, 233.13, 730.242, 961.691, 80.3198, 1
111, 233.13, 729.853, 948.962, 80.4986, 1
112, 233.13, 729.376, 963.1, 80.4717, 1
113, 233.13, 729.042, 956.948, 80.0698, 1
114, 233.13, 728.586, 943.245, 80.7552, 1
115, 233.13, 728.145, 949.004, 82.8885, 1
116, 233.13, 727.551, 959.511, 82.1202, 1
117, 233.13, 727.048, 973.172, 81.1341, 1
118, 233.13, 726.722, 959.237, 80.5076, 1
119, 233.13, 726.352, 945.343, 81.3878, 1
120, 222.797, 725.988, 963.386, 81.7964, 1
121, 222.797, 725.518, 959.18, 81.5298, 1
122, 222.797, 725.075, 934.509, 82.0009, 1
123, 222.797, 724.56, 957.883, 83.1653, 1
124, 220.985, 724.022, 970.735, 83.4047, 1
125, 220.985, 723.505, 987.953, 82.104, 1
126, 220.985, 723.109, 933.125, 80.8656, 1
127, 220.985, 722.624, 956.041, 80.8442, 1
128, 220.985, 722.244, 932.205, 82.0091, 1
