gen, min, avg, max, std, exp_number
0, 718.695, 1432.21, 3430.98, 160.772, 1
1, 718.695, 1455.73, 11060.9, 420.985, 1
2, 718.695, 1464.45, 10422.7, 436.474, 1
3, 718.695, 1503.29, 13390.2, 699.557, 1
4, 718.695, 1510.21, 13410, 723.147, 1
5, 718.695, 1533.28, 20385, 891.273, 1
6, 718.695, 1550.61, 20388.2, 937.373, 1
7, 718.695, 1577.03, 16609.3, 983.647, 1
8, 718.695, 1576.38, 13491.6, 920.559, 1
9, 718.695, 1602.33, 13607, 995.157, 1
10, 718.695, 1607.3, 13710.2, 1017.19, 1
11, 718.695, 1611.19, 13543.2, 1007.29, 1
12, 718.695, 1634.63, 20965.1, 1128.61, 1
13, 718.695, 1660.25, 20965.1, 1177.54, 1
14, 718.695, 1659.68, 13746.2, 1112.93, 1
15, 718.695, 1690.83, 26557.3, 1324.91, 1
16, 718.695, 1699.34, 15123.1, 1238.29, 1
17, 671.989, 1716.41, 15149.7, 1275.24, 1
18, 671.989, 1791, 24746.3, 1592.5, 1
19, 671.989, 1808.08, 23088.4, 1653.49, 1
20, 671.989, 1817.27, 21684.5, 1603.41, 1
21, 671.989, 1828.16, 21724.4, 1624.22, 1
22, 671.989, 1904.45, 32707.6, 2012.63, 1
23, 671.989, 1913.72, 32642.6, 2021.04, 1
24, 671.989, 1942.16, 32710, 2078.89, 1
25, 671.989, 1972.51, 32620.3, 2137.11, 1
26, 671.989, 2114.64, 62114.4, 3135.31, 1
27, 671.989, 2135.2, 36914.3, 2794.27, 1
28, 671.989, 2231.48, 38014, 3132.41, 1
29, 671.989, 2251.33, 36944.7, 3100.53, 1
30, 671.989, 2280.56, 36950.3, 3117.93, 1
31, 671.989, 2306.23, 36872.7, 3178.81, 1
32, 671.989, 2311.62, 33924, 3060.42, 1
33, 671.989, 2314.38, 45241.9, 3102.75, 1
34, 671.989, 2310.4, 32694.2, 2948.22, 1
35, 671.989, 2331.1, 32645.1, 2919.57, 1
36, 671.989, 2369.48, 32703.4, 2995.71, 1
37, 671.989, 2440.77, 51330.3, 3320.1, 1
38, 671.989, 2464.47, 34594.6, 3236.44, 1
39, 671.989, 2472.4, 34579.7, 3200.76, 1
40, 671.989, 2533.1, 34561.5, 3397.66, 1
41, 671.989, 2583.11, 32699.3, 3474.31, 1
42, 671.989, 2634.08, 39766.3, 3618.56, 1
43, 671.989, 2682.98, 47486.3, 3823.39, 1
44, 671.989, 2661.53, 39786.4, 3630.31, 1
45, 671.989, 2732.12, 39710.6, 3884.19, 1
46, 671.989, 2773.69, 42847.6, 3951.62, 1
47, 671.989, 2759.02, 38624.1, 3868.1, 1
48, 671.989, 2805.91, 38565.6, 3967.84, 1
49, 671.989, 2855.2, 35068.8, 4056.99, 1
50, 671.989, 2900.58, 36867.3, 4132.95, 1
51, 671.989, 2933.78, 37010.6, 4178.91, 1
52, 671.989, 3002.3, 44822.8, 4337.02, 1
53, 671.989, 3095.04, 48929.3, 4675.42, 1
54, 671.989, 3179.95, 49037.1, 4924.65, 1
55, 671.989, 3195.04, 44822.8, 4891.62, 1
56, 671.989, 3212, 41598.7, 4866.87, 1
57, 671.989, 3249.72, 41370.9, 4898.1, 1
58, 671.989, 3304.03, 41438.9, 5005.14, 1
59, 671.989, 3322.24, 40177.7, 5014.04, 1
60, 671.989, 3330.66, 40128, 4974.07, 1
61, 671.989, 3352.61, 38867.4, 5035.25, 1
62, 671.989, 3523.63, 76929.1, 5834.57, 1
63, 671.989, 3524.14, 76815.8, 5834.87, 1
64, 671.989, 3576.81, 68323.1, 5814.24, 1
65, 671.989, 3687.21, 68368.3, 6110.67, 1
66, 671.989, 3664.92, 57792.4, 5923.45, 1
67, 671.989, 3702.42, 58265.3, 5973.04, 1
68, 671.989, 3768.78, 58239.9, 6156.2, 1
69, 671.989, 3776.58, 56063.8, 5987.2, 1
70, 671.989, 3761.11, 53654.6, 5835.32, 1
71, 671.989, 3741.26, 47708.4, 5683.68, 1
72, 671.989, 3796.48, 47515.8, 5880.9, 1
73, 671.989, 3797.44, 43617.8, 5677.01, 1
74, 671.989, 3836.07, 43577.2, 5768.99, 1
75, 671.989, 3872.48, 47044.7, 5813.99, 1
76, 671.989, 4013.01, 48759.3, 6105.39, 1
77, 671.989, 4072.23, 47108.6, 6135.63, 1
78, 671.989, 4120.74, 47206.9, 6250.69, 1
79, 671.989, 4184.73, 47095.3, 6372.03, 1
80, 671.989, 4216.07, 46760.3, 6365.06, 1
81, 671.989, 4279.37, 52584.2, 6577.27, 1
82, 671.989, 4413.19, 57254.6, 6764.58, 1
83, 671.989, 4459.03, 47383.4, 6782.03, 1
84, 671.989, 4589.53, 55690.4, 7070.47, 1
85, 671.989, 4636.12, 54353, 7057.32, 1
86, 671.989, 4773.85, 64800, 7364.19, 1
87, 671.989, 4817.39, 54201.5, 7392.11, 1
88, 671.989, 4878.79, 54203.9, 7495.22, 1
89, 671.989, 4964.6, 79189.4, 7846.64, 1
90, 671.989, 4980.86, 75934, 7690.97, 1
91, 671.989, 5024.35, 52469.8, 7526.25, 1
92, 671.989, 5072.54, 52267, 7507.6, 1
93, 671.989, 5152.7, 57679.5, 7854.46, 1
94, 671.989, 5146.71, 55429.5, 7853.55, 1
95, 671.989, 5175.47, 57477.6, 7933.58, 1
96, 671.989, 5217.81, 64787.3, 8077.46, 1
97, 671.989, 5337.3, 62701, 8184.25, 1
98, 671.989, 5502.66, 62518.8, 8452.88, 1
