gen, min, avg, max, std, exp_number
0, 4.03067e+07, 2.32978e+09, 7.82135e+10, 4.06216e+09, 1
1, 4.03067e+07, 2.29182e+09, 7.64012e+10, 3.55713e+09, 1
2, 4.03067e+07, 2.20085e+09, 3.73774e+10, 2.86532e+09, 1
3, 4.03067e+07, 2.29287e+09, 5.65101e+10, 3.57441e+09, 1
4, 4.03067e+07, 2.24371e+09, 4.428e+10, 3.40114e+09, 1
5, 4.03067e+07, 2.24951e+09, 4.428e+10, 3.33053e+09, 1
6, 4.03067e+07, 2.25518e+09, 6.26142e+10, 3.65339e+09, 1
7, 4.03067e+07, 2.23955e+09, 7.12685e+10, 3.82872e+09, 1
8, 4.03067e+07, 2.26465e+09, 5.64444e+10, 3.54067e+09, 1
9, 4.03067e+07, 2.33763e+09, 6.92419e+10, 4.14164e+09, 1
10, 4.03067e+07, 2.26182e+09, 4.53694e+10, 3.47597e+09, 1
11, 4.03067e+07, 2.2087e+09, 4.47284e+10, 3.28675e+09, 1
12, 4.03067e+07, 2.23112e+09, 3.99315e+10, 3.07594e+09, 1
13, 4.03067e+07, 2.31439e+09, 5.57321e+10, 3.9037e+09, 1
14, 4.03067e+07, 2.39803e+09, 1.46022e+11, 5.26565e+09, 1
15, 4.03067e+07, 2.37624e+09, 7.14689e+10, 4.111e+09, 1
16, 4.03067e+07, 2.39491e+09, 6.21419e+10, 4.0119e+09, 1
17, 4.03067e+07, 2.26947e+09, 6.21419e+10, 3.2275e+09, 1
18, 4.03067e+07, 2.20802e+09, 5.42159e+10, 3.06946e+09, 1
19, 4.03067e+07, 2.13176e+09, 2.74914e+10, 2.73765e+09, 1
20, 4.03067e+07, 2.11646e+09, 3.7532e+10, 2.75054e+09, 1
21, 4.03067e+07, 2.20385e+09, 5.96903e+10, 3.64398e+09, 1
22, 4.03067e+07, 2.14232e+09, 6.48424e+10, 3.32203e+09, 1
23, 4.03067e+07, 2.11432e+09, 4.17275e+10, 2.98933e+09, 1
24, 4.03067e+07, 2.05566e+09, 4.46195e+10, 2.79363e+09, 1
25, 4.03067e+07, 2.12528e+09, 6.62086e+10, 3.25788e+09, 1
26, 4.03067e+07, 2.08065e+09, 6.68812e+10, 3.02034e+09, 1
27, 4.03067e+07, 2.03044e+09, 4.07379e+10, 2.52562e+09, 1
28, 4.03067e+07, 2.16649e+09, 4.82807e+10, 3.0665e+09, 1
29, 4.03067e+07, 2.1958e+09, 4.59799e+10, 3.04812e+09, 1
30, 4.03067e+07, 2.19552e+09, 5.10457e+10, 3.2064e+09, 1
31, 4.03067e+07, 2.1045e+09, 3.1355e+10, 2.7469e+09, 1
32, 4.03067e+07, 2.12085e+09, 3.53009e+10, 2.70166e+09, 1
33, 4.03067e+07, 2.15122e+09, 5.73118e+10, 3.05553e+09, 1
34, 4.03067e+07, 2.1071e+09, 2.95125e+10, 2.72119e+09, 1
35, 4.03067e+07, 2.20511e+09, 7.03002e+10, 3.76024e+09, 1
36, 3.85102e+07, 2.22921e+09, 7.59949e+10, 3.72131e+09, 1
37, 3.85102e+07, 2.0814e+09, 3.952e+10, 2.62101e+09, 1
38, 3.44634e+07, 2.19928e+09, 6.13009e+10, 3.4715e+09, 1
39, 3.44634e+07, 2.1162e+09, 3.86216e+10, 2.75065e+09, 1
40, 3.44634e+07, 2.19801e+09, 4.2296e+10, 3.34009e+09, 1
41, 3.44634e+07, 2.20614e+09, 4.16418e+10, 3.28497e+09, 1
42, 3.44634e+07, 2.24325e+09, 6.21561e+10, 3.84517e+09, 1
43, 3.44634e+07, 2.23737e+09, 7.33636e+10, 3.98375e+09, 1
