gen, min, avg, max, std, exp_number
0, 9.71671, 21.4348, 37.7206, 3.92483, 1
1, 9.71671, 21.5034, 37.4958, 3.97431, 1
2, 9.71671, 21.3797, 35.6724, 3.85905, 1
3, 9.71671, 21.5067, 34.6834, 3.90739, 1
4, 9.71671, 21.5128, 36.1937, 3.80437, 1
5, 9.71671, 21.3313, 33.9287, 3.82051, 1
6, 9.71671, 21.4802, 37.6196, 3.90521, 1
7, 9.71671, 21.4339, 37.0102, 3.92969, 1
8, 9.71671, 21.7456, 35.7991, 3.92617, 1
9, 9.71671, 21.6995, 36.4518, 4.03078, 1
10, 9.71671, 21.6539, 35.8047, 3.94157, 1
11, 9.71671, 21.5024, 34.6948, 3.93018, 1
12, 9.71671, 21.593, 37.6792, 3.88354, 1
13, 9.71671, 21.8122, 38.6649, 3.96359, 1
14, 9.71671, 21.6128, 37.4338, 3.86196, 1
15, 9.71671, 21.5057, 36.9413, 3.8501, 1
16, 9.71671, 21.4368, 35.5146, 3.9147, 1
17, 9.71671, 21.5846, 34.3126, 3.87847, 1
18, 9.71671, 21.6099, 34.1222, 3.77419, 1
19, 9.71671, 21.7786, 38.84, 3.99479, 1
20, 9.71671, 21.6797, 34.8181, 3.95408, 1
21, 9.71671, 21.4837, 35.7328, 3.97763, 1
22, 9.71671, 21.6001, 35.7522, 3.96341, 1
23, 9.71671, 21.6008, 34.8216, 3.94929, 1
24, 9.71671, 21.4422, 35.7711, 3.78089, 1
25, 9.71671, 21.6059, 35.9752, 4.03476, 1
26, 9.71671, 21.6381, 35.5746, 3.99549, 1
27, 9.71671, 21.6715, 34.4543, 3.90323, 1
28, 9.71671, 21.7475, 35.0046, 3.80245, 1
29, 9.71671, 21.6753, 34.8823, 3.89745, 1
30, 9.71671, 21.565, 35.9309, 3.98227, 1
31, 9.71671, 21.5131, 34.7013, 3.73047, 1
32, 9.71671, 21.6062, 34.2618, 3.83529, 1
33, 9.71671, 21.5553, 35.6779, 4.05357, 1
34, 9.71671, 21.6892, 33.2249, 3.8779, 1
35, 9.71671, 21.7511, 35.6663, 3.94396, 1
36, 9.71671, 21.7633, 36.145, 3.92876, 1
37, 9.71671, 21.6378, 36.8359, 3.91811, 1
38, 9.71671, 21.7275, 36.8726, 4.01405, 1
39, 9.71671, 21.6889, 34.8953, 4.11776, 1
40, 9.71671, 21.616, 38.0344, 4.0203, 1
41, 9.71671, 21.6627, 35.5197, 3.96474, 1
42, 9.71671, 21.8055, 38.1258, 3.94048, 1
43, 9.71671, 21.6923, 35.6754, 3.78131, 1
44, 9.71671, 21.5777, 34.346, 3.86005, 1
45, 9.71671, 21.7442, 36.8309, 4.02363, 1
46, 9.71671, 21.8413, 38.6845, 3.96279, 1
47, 9.71671, 21.7803, 36.1871, 4.00156, 1
48, 9.71671, 21.6781, 36.2265, 3.93984, 1
49, 9.71671, 21.6043, 36.6564, 3.87431, 1
50, 9.71671, 21.9198, 38.0885, 3.96655, 1
51, 9.71671, 21.9154, 36.0482, 4.00785, 1
52, 9.71671, 21.7343, 36.8866, 3.93833, 1
53, 9.71671, 21.7449, 35.967, 3.97183, 1
54, 9.71671, 21.7978, 39.076, 4.02268, 1
55, 9.71671, 21.7172, 34.6199, 3.89586, 1
56, 9.71671, 21.8366, 37.0953, 4.06233, 1
57, 9.71671, 21.9189, 35.9742, 4.01661, 1
58, 9.71671, 21.7782, 36.8586, 3.94546, 1
59, 9.71671, 21.6215, 34.7385, 3.92759, 1
60, 9.71671, 21.8197, 36.5644, 3.96017, 1
61, 9.71671, 21.7955, 36.7879, 3.95179, 1
62, 9.71671, 21.8355, 36.6027, 4.00229, 1
63, 9.71671, 21.9083, 36.2964, 3.93781, 1
64, 9.71671, 21.8539, 37.1992, 3.94368, 1
65, 9.71671, 21.8231, 37.8661, 3.9524, 1
66, 9.71671, 21.889, 37.815, 3.99092, 1
67, 9.71671, 21.9375, 37.758, 4.17869, 1
68, 9.71671, 21.8264, 36.8911, 4.06385, 1
69, 9.71671, 22.0541, 36.996, 4.07512, 1
70, 9.71671, 21.9762, 36.6345, 3.95667, 1
71, 9.71671, 21.7354, 40.8089, 3.95252, 1
72, 9.71671, 22.0472, 35.784, 3.98086, 1
73, 9.71671, 21.8718, 34.6671, 3.87048, 1
74, 9.71671, 21.9627, 38.9026, 4.1128, 1
75, 9.71671, 22.0043, 36.9449, 4.12459, 1
76, 9.71671, 21.9722, 36.3571, 4.09608, 1
77, 9.71671, 21.8817, 34.8369, 4.07985, 1
78, 9.71671, 22.025, 36.4191, 4.12023, 1
79, 9.71671, 21.9957, 36.5037, 4.13211, 1
80, 9.71671, 22.1021, 35.3211, 4.00975, 1
81, 9.71671, 21.82, 36.1126, 4.08136, 1
82, 9.71671, 21.8336, 35.3572, 4.01972, 1
83, 9.71671, 22.0493, 36.7192, 4.1213, 1
84, 9.71671, 22.0646, 36.747, 3.99418, 1
85, 9.71671, 21.8732, 36.898, 3.98374, 1
86, 9.71671, 22.0134, 36.1583, 4.10106, 1
87, 9.71671, 21.8597, 37.4532, 3.9692, 1
88, 9.71671, 22.0959, 34.4695, 4.05265, 1
89, 9.71671, 21.9184, 39.3639, 4.06738, 1
90, 9.71671, 22.1224, 37.8409, 4.09708, 1
91, 9.71671, 21.9849, 35.7003, 4.09256, 1
92, 9.71671, 22.1122, 38.5667, 4.07712, 1
93, 9.71671, 22.0209, 36.2608, 4.07481, 1
94, 9.71671, 22.0733, 36.1912, 4.01658, 1
95, 9.71671, 21.968, 38.3126, 4.06026, 1
96, 9.71671, 22.1906, 39.8244, 4.1635, 1
97, 9.71671, 21.945, 38.9915, 3.9668, 1
98, 9.71671, 22.1306, 37.4104, 4.12164, 1
99, 9.71671, 22.2469, 41.7654, 4.11878, 1
100, 9.71671, 22.0235, 37.6368, 4.12004, 1
101, 9.71671, 22.081, 38.1489, 4.14298, 1
102, 9.71671, 22.1076, 35.9321, 4.13902, 1
103, 9.71671, 22.1631, 37.5782, 4.11477, 1
104, 9.71671, 21.9571, 37.3935, 4.04648, 1
105, 9.71671, 22.1882, 39.3862, 4.10882, 1
106, 9.71671, 22.3592, 36.7764, 4.24842, 1
107, 9.71671, 22.2599, 38.4434, 4.19967, 1
108, 9.71671, 22.1451, 38.2979, 4.09629, 1
109, 9.71671, 22.3388, 36.9218, 4.16433, 1
110, 9.71671, 22.2268, 36.5671, 4.16827, 1
111, 9.71671, 22.385, 39.5318, 4.29302, 1
112, 9.71671, 22.2557, 38.6955, 4.16817, 1
113, 9.71671, 22.163, 41.8934, 4.13706, 1
114, 9.71671, 22.2618, 38.3588, 4.12719, 1
115, 9.71671, 22.2952, 39.2699, 4.27935, 1
116, 9.71671, 22.1742, 37.0521, 4.00378, 1
117, 9.71671, 22.3699, 39.9765, 4.1679, 1
118, 9.71671, 22.4846, 39.2884, 4.27261, 1
119, 9.71671, 22.3034, 40.9119, 4.14241, 1
120, 9.71671, 22.4799, 40.1157, 4.19439, 1
121, 9.71671, 22.4678, 36.396, 4.18895, 1
122, 9.71671, 22.4078, 37.2472, 4.19176, 1
123, 9.71671, 22.4181, 38.8036, 4.23789, 1
124, 9.71671, 22.274, 36.0206, 4.10859, 1
125, 9.71671, 22.2879, 37.4851, 4.17807, 1
126, 9.71671, 22.2539, 37.8191, 4.22398, 1
127, 9.71671, 22.5155, 39.1386, 4.30418, 1
128, 9.71671, 22.4213, 39.9568, 4.30219, 1
129, 9.71671, 22.4552, 38.9317, 4.28855, 1
130, 9.71671, 22.5712, 41.5504, 4.4022, 1
131, 9.71671, 22.4524, 38.9586, 4.21503, 1
132, 9.71671, 22.57, 42.7834, 4.31486, 1
133, 9.71671, 22.5949, 39.7438, 4.3357, 1
134, 9.71671, 22.3466, 38.3912, 4.27403, 1
135, 9.71671, 22.4542, 40.8164, 4.34421, 1
136, 9.71671, 22.6069, 43.129, 4.24239, 1
137, 9.71671, 22.4503, 39.6155, 4.36044, 1
138, 9.71671, 22.5307, 40.203, 4.3252, 1
139, 9.71671, 22.457, 37.1809, 4.10011, 1
140, 9.71671, 22.442, 40.1012, 4.28294, 1
141, 9.71671, 22.5855, 40.6516, 4.30959, 1
142, 9.71671, 22.5267, 41.0946, 4.19788, 1
143, 9.71671, 22.5226, 40.3502, 4.23668, 1
144, 9.71671, 22.6333, 39.2377, 4.2591, 1
145, 9.71671, 22.7012, 40.4579, 4.24132, 1
146, 9.71671, 22.7297, 36.84, 4.31279, 1
147, 9.71671, 22.669, 40.7068, 4.21041, 1
148, 9.71671, 22.5001, 37.7796, 4.30564, 1
149, 9.71671, 22.5086, 36.0289, 4.26209, 1
150, 9.71671, 22.7138, 39.5621, 4.33085, 1
151, 9.71671, 22.5513, 40.9532, 4.26147, 1
152, 9.71671, 22.5456, 42.0328, 4.44119, 1
153, 9.71671, 22.6204, 40.2968, 4.2555, 1
154, 9.71671, 22.6903, 39.561, 4.41429, 1
155, 9.71671, 22.7311, 39.6577, 4.30779, 1
156, 9.71671, 22.8118, 40.8216, 4.3938, 1
157, 9.71671, 22.6109, 40.9662, 4.51133, 1
158, 9.71671, 22.6399, 38.9725, 4.35376, 1
159, 9.71671, 22.7796, 38.5609, 4.454, 1
160, 9.71671, 22.6101, 39.8653, 4.37585, 1
161, 9.71671, 22.5967, 42.1979, 4.38187, 1
162, 9.71671, 22.9039, 39.5725, 4.34095, 1
163, 9.71671, 22.7791, 40.6419, 4.35259, 1
164, 9.71671, 22.8157, 39.2689, 4.44507, 1
165, 9.71671, 22.8418, 40.5204, 4.38932, 1
166, 9.71671, 22.9296, 42.6838, 4.5462, 1
167, 9.71671, 22.8485, 38.6345, 4.34287, 1
168, 9.71671, 22.8637, 41.2686, 4.35235, 1
169, 9.71671, 22.8927, 40.23, 4.34717, 1
170, 9.71671, 22.8466, 40.23, 4.31592, 1
171, 9.71671, 22.9665, 38.9074, 4.44001, 1
172, 9.71671, 22.9531, 40.6874, 4.5429, 1
173, 9.71671, 22.9453, 37.8295, 4.36526, 1
174, 9.71671, 22.95, 40.801, 4.4025, 1
175, 9.71671, 22.8562, 44.9642, 4.46818, 1
176, 9.71671, 22.9519, 43.5672, 4.61517, 1
177, 9.71671, 22.9564, 38.2663, 4.37329, 1
178, 9.71671, 23.002, 40.2344, 4.40108, 1
179, 9.71671, 23.0616, 40.535, 4.41678, 1
180, 9.71671, 22.9482, 39.479, 4.35467, 1
181, 9.71671, 22.9483, 41.2857, 4.41543, 1
182, 9.71671, 22.9764, 41.4725, 4.57433, 1
183, 9.71671, 22.9509, 39.7506, 4.48484, 1
184, 9.71671, 23.0773, 40.2424, 4.57654, 1
185, 9.71671, 23.0552, 41.7465, 4.54914, 1
186, 9.71671, 23.1136, 41.7465, 4.51101, 1
187, 9.71671, 22.9931, 41.2019, 4.51393, 1
188, 9.71671, 22.9847, 41.3678, 4.58812, 1
189, 9.71671, 23.1319, 41.3678, 4.52657, 1
190, 9.71671, 23.1222, 39.5822, 4.45436, 1
191, 9.71671, 23.1773, 44.695, 4.52765, 1
192, 9.71671, 23.2445, 38.1235, 4.486, 1
