gen, min, avg, max, std, exp_number
0, -34.2153, 202.292, 1397.66, 142.353, 1
1, -34.2153, 200.837, 1215.89, 139.58, 1
2, -34.2153, 199.486, 1110.25, 137.061, 1
3, -34.2153, 196.296, 981.131, 132.953, 1
4, -34.2153, 197.13, 1012.78, 130.565, 1
5, -34.2153, 195.196, 1060.09, 129.162, 1
6, -34.2153, 197.071, 914.132, 130.452, 1
7, -34.2153, 198.874, 977.529, 134.218, 1
8, -34.2153, 200.334, 1009.75, 133.543, 1
9, -34.2153, 201.184, 1025.46, 135.846, 1
10, -34.2153, 201.59, 1037.36, 139.656, 1
11, -34.2153, 199.253, 1012.52, 138.712, 1
12, -34.2153, 200.495, 1062.32, 141.051, 1
13, -34.2153, 199.645, 1062.32, 138.143, 1
14, -34.2153, 200.553, 1112.14, 141.442, 1
15, -34.2153, 199.64, 1034.77, 136.296, 1
16, -34.2153, 200.025, 1018.94, 139.049, 1
17, -34.2153, 202.22, 932.947, 140.248, 1
18, -34.2153, 200.334, 1122.59, 137.946, 1
19, -34.2153, 200.595, 1058.45, 140.306, 1
20, -34.2153, 199.813, 990.909, 138.624, 1
21, -34.2153, 200.626, 1117.81, 137.881, 1
22, -34.2153, 199.708, 1266.03, 138.998, 1
23, -34.2153, 198.776, 982.217, 135.725, 1
24, -34.2153, 198.825, 1006.67, 135.893, 1
25, -34.2153, 198.454, 1055.34, 134.341, 1
26, -34.2153, 197.995, 950.648, 132.726, 1
27, -34.2153, 197.465, 833.203, 128.904, 1
28, -34.2153, 198.703, 874.824, 130.029, 1
29, -34.2153, 198.48, 961.23, 131.144, 1
30, -34.2153, 199.119, 906.963, 132.745, 1
31, -34.2153, 198.407, 953.917, 131.187, 1
32, -34.2153, 200.742, 879.765, 133.51, 1
33, -34.2153, 200.28, 979.067, 133.638, 1
34, -34.2153, 197.868, 841.232, 129.659, 1
35, -34.2153, 197.014, 1115.61, 132.901, 1
36, -34.2153, 197.852, 1003.35, 136.237, 1
37, -34.2153, 197.623, 1003.35, 135.683, 1
38, -34.2153, 199.045, 933.283, 139.023, 1
39, -34.2153, 198.996, 947.253, 138.758, 1
40, -34.2153, 198.395, 895.719, 136.391, 1
41, -34.2153, 200.098, 1096.37, 140.203, 1
42, -34.2153, 201.263, 1006.09, 141.52, 1
43, -34.2153, 199.98, 1067.9, 141.382, 1
44, -34.2153, 199.832, 933.275, 139.552, 1
45, -34.2153, 199.158, 1018, 139.464, 1
46, -34.2153, 198.078, 1018, 135.894, 1
47, -34.2153, 198.893, 928.138, 136.57, 1
48, -34.2153, 199.445, 916.925, 138.279, 1
49, -34.2153, 197.465, 878.134, 135.566, 1
50, -34.2153, 195.819, 941.743, 127.914, 1
51, -34.2153, 197.607, 879.965, 132.487, 1
52, -34.2153, 197.624, 939.524, 133.145, 1
53, -34.2153, 198.213, 1048.15, 138.461, 1
54, -34.2153, 196.554, 1058.87, 134.865, 1
55, -34.2153, 198.184, 1073.24, 137.136, 1
56, -34.2153, 197.08, 852.265, 129.63, 1
57, -34.2153, 197.154, 879.902, 131.137, 1
58, -34.2153, 198.281, 860.527, 132.734, 1
59, -34.2153, 198.919, 991.787, 135.407, 1
60, -34.2153, 196.572, 920.748, 131.852, 1
61, -34.2153, 196.702, 1003.65, 132.904, 1
62, -34.2153, 194.73, 991.16, 131.328, 1
63, -34.2153, 194.466, 893.962, 130.392, 1
64, -34.5428, 196.279, 900.047, 133.391, 1
65, -34.5428, 195.103, 929.902, 128.633, 1
66, -34.5428, 196.074, 924.325, 128.927, 1
67, -34.5428, 197.847, 939.887, 131.311, 1
68, -34.5428, 199.763, 952.595, 136.069, 1
69, -34.5428, 199.552, 955.713, 136.043, 1
70, -34.5428, 197.92, 962.879, 135.133, 1
71, -34.5428, 196.794, 971.322, 131.561, 1
72, -34.5428, 197.292, 968.337, 131.652, 1
73, -34.5428, 196.693, 947.514, 129.822, 1
74, -34.5428, 196.917, 871.338, 129.538, 1
75, -34.5428, 196.461, 843.46, 130.065, 1
76, -34.5428, 194.091, 1112, 128.022, 1
77, -34.5428, 195.373, 919.621, 128.163, 1
78, -34.5428, 198.34, 987.345, 136.366, 1
79, -34.5428, 197.164, 958.162, 132.813, 1
80, -34.5524, 193.835, 893.12, 125.486, 1
81, -35.8853, 195.233, 1112.75, 127.772, 1
82, -35.8853, 196.107, 1050.97, 131.405, 1
83, -35.8853, 193.428, 851.213, 126.071, 1
84, -35.8853, 192.713, 840.068, 127.059, 1
85, -35.8853, 194.688, 1231.79, 132.374, 1
86, -35.8853, 192.795, 1192.63, 128.909, 1
87, -35.8853, 195.051, 853.656, 130.102, 1
88, -35.8853, 196.921, 1124.6, 133, 1
89, -35.8853, 195.994, 1131.31, 130.737, 1
90, -35.8853, 195.676, 1066.88, 131.488, 1
91, -35.8853, 193.436, 796.073, 123.202, 1
92, -35.8853, 194.784, 874.601, 126.567, 1
93, -35.8853, 193.968, 1112.87, 131.332, 1
94, -35.8853, 194.107, 1070.35, 130.469, 1
95, -36.0489, 193.516, 1008.42, 131.606, 1
96, -36.0489, 192.243, 945.582, 131.234, 1
97, -36.0489, 193.474, 1006.81, 132.441, 1
98, -36.3467, 192.397, 1000.64, 127.334, 1
99, -36.3467, 196.181, 1173.35, 134.303, 1
100, -36.3467, 192.861, 1064.36, 130.56, 1
101, -36.3467, 192.062, 941.684, 127.22, 1
102, -36.3467, 196.222, 1125.18, 136.658, 1
103, -36.5435, 197.574, 1125.18, 136.847, 1
104, -36.5435, 194.54, 1189.51, 133.136, 1
105, -36.5435, 195.925, 1085.38, 137.847, 1
106, -36.5435, 195.808, 946.014, 134.127, 1
107, -36.5435, 195.116, 1162.57, 136.195, 1
108, -36.5435, 192.99, 1332.05, 137.457, 1
109, -36.5435, 196.328, 1244.16, 142.062, 1
110, -36.5435, 194.784, 1013.1, 133.633, 1
111, -36.5435, 194.115, 932.696, 133.111, 1
112, -36.5435, 193.242, 877.699, 132.473, 1
113, -36.5435, 194.759, 919.706, 129.791, 1
114, -36.5435, 194.938, 1145.44, 133.925, 1
115, -36.5435, 192.117, 1173.25, 129.327, 1
116, -36.5435, 195.027, 1058.55, 135.934, 1
117, -36.5435, 194.801, 1035.25, 132.921, 1
118, -36.5435, 195.159, 990.606, 135.851, 1
119, -36.5435, 195.279, 855.177, 134.14, 1
120, -36.5435, 195.811, 871.604, 135.866, 1
121, -36.5435, 195.829, 1005.22, 136.668, 1
122, -36.5435, 194.22, 893.095, 129.92, 1
123, -36.5435, 194.619, 857.367, 129.697, 1
124, -36.5435, 194.835, 1070.8, 132.482, 1
125, -36.5435, 193.799, 986.653, 131.851, 1
126, -36.5435, 194.939, 1070.13, 135.591, 1
127, -36.5435, 195.25, 1092.05, 136.215, 1
128, -36.8949, 197.268, 1038.85, 136.071, 1
129, -36.8949, 196.095, 1010.82, 139.334, 1
130, -36.8949, 196.518, 932.576, 137.236, 1
131, -36.8949, 196.746, 1004.08, 138.635, 1
132, -36.8949, 196.323, 1117.57, 137.499, 1
133, -36.8949, 198.834, 1120.8, 145.129, 1
134, -36.8949, 200.027, 1146.99, 143.674, 1
135, -37.5352, 200.788, 1217.53, 140.133, 1
136, -37.5352, 199, 1118.44, 139.647, 1
137, -37.5352, 199.004, 1038.14, 134.278, 1
138, -37.5352, 197.047, 1092.21, 131.045, 1
139, -37.5352, 197.417, 1390.19, 134.343, 1
140, -37.5352, 196.069, 1182.14, 132.44, 1
141, -37.5352, 196.193, 921.52, 129.354, 1
142, -37.5352, 197.938, 936.54, 133.391, 1
143, -37.5352, 196.884, 917.245, 134.148, 1
144, -37.5352, 197.508, 1200.03, 134.692, 1
145, -37.5352, 196.236, 1212.89, 137.365, 1
146, -37.5352, 196.206, 1204.75, 139.68, 1
147, -37.5352, 192.788, 1184.3, 134.188, 1
148, -37.5352, 194.552, 983.812, 133.954, 1
149, -37.5352, 196.673, 1156.41, 138.926, 1
150, -37.5352, 195.081, 910.268, 133.998, 1
151, -37.5352, 195.407, 963.048, 133.657, 1
152, -37.5352, 199.42, 886.128, 136.392, 1
153, -37.5352, 195.745, 972.892, 133.694, 1
154, -37.5352, 196.641, 1177.83, 138.451, 1
155, -37.5352, 197.375, 1002.25, 138.417, 1
156, -37.5352, 199.76, 1058.71, 138.056, 1
157, -37.5352, 199.655, 1445.35, 139.735, 1
158, -37.5352, 198.941, 1309.84, 139.679, 1
159, -37.5352, 199.247, 950.421, 139.264, 1
160, -37.7557, 199.206, 952.02, 137.742, 1
161, -37.7557, 199.306, 947.874, 137.886, 1
162, -37.7557, 199.83, 968.038, 141.792, 1
163, -37.7557, 199.149, 880.257, 137.96, 1
164, -37.7557, 198.977, 1018.67, 137.609, 1
165, -37.7557, 196.65, 927.155, 132.264, 1
166, -37.7557, 197.946, 962.618, 134.969, 1
167, -37.7557, 197.968, 990.907, 138.448, 1
168, -37.7557, 193.006, 912.266, 129.363, 1
169, -37.7557, 192.122, 883.734, 127.854, 1
170, -37.7557, 194.343, 983.092, 134.085, 1
171, -37.7557, 193.753, 895.951, 131.234, 1
172, -37.7557, 195.506, 850.17, 131.279, 1
173, -37.7557, 196.373, 1227.8, 137.936, 1
174, -37.7557, 196.134, 1153.72, 134.564, 1
175, -37.7557, 197.071, 1054.43, 134.674, 1
176, -37.7557, 195.582, 876.119, 133.008, 1
177, -37.7557, 197.02, 1056.33, 135.686, 1
178, -37.7557, 193.489, 1094.25, 134.379, 1
179, -37.7557, 194.861, 872.844, 133.973, 1
180, -37.7557, 195.785, 1002.39, 133.789, 1
181, -37.7557, 194.101, 858.277, 131.4, 1
182, -37.7557, 194.068, 935.096, 130.809, 1
183, -37.7557, 195.53, 1061.26, 135.064, 1
184, -37.7557, 196.36, 1061.26, 134.383, 1
185, -37.7557, 198.542, 1432.99, 139.139, 1
186, -37.7557, 199.547, 1365.87, 142.322, 1
187, -37.7557, 201.771, 1263.48, 146.718, 1
188, -37.7557, 198.895, 1170.75, 138.297, 1
189, -37.7557, 202.795, 1142.68, 144.292, 1
190, -37.7557, 201.97, 1124.17, 142.346, 1
191, -37.7557, 200.154, 1125.55, 142.848, 1
192, -37.7557, 202.183, 1052.14, 142.001, 1
193, -37.7557, 199.928, 1052.14, 139.034, 1
194, -37.7557, 200.501, 968.08, 142.829, 1
195, -37.7557, 198.146, 984.252, 139.548, 1
196, -37.7557, 196.878, 950.074, 135.712, 1
197, -37.7557, 198.289, 1128.31, 137.709, 1
198, -37.7557, 195.632, 1175.1, 136.098, 1
199, -38.1524, 197.43, 1175.1, 139.268, 1
200, -38.1524, 197.057, 1230.28, 139.949, 1
201, -38.1524, 194.653, 1088.26, 132.831, 1
202, -38.1524, 196.75, 1235.6, 135.056, 1
203, -38.1524, 197.685, 947.847, 133.26, 1
204, -38.1524, 197.286, 1103.69, 134.494, 1
205, -38.1524, 197.182, 933.835, 137.8, 1
206, -38.1524, 195.315, 1005.86, 135.991, 1
207, -38.1524, 197.472, 1021.66, 140.853, 1
208, -38.1524, 196.857, 995.786, 137.05, 1
209, -38.1524, 198.122, 1073, 142.393, 1
210, -38.1524, 197.839, 1155.95, 142.405, 1
211, -38.1524, 197.662, 1199.05, 145.511, 1
212, -38.1524, 198.614, 1145.04, 144.163, 1
213, -38.1524, 198.502, 1283.8, 144.678, 1
214, -38.1524, 201.033, 1283.8, 148.539, 1
215, -38.1524, 200.987, 1263.43, 146.047, 1
216, -38.5508, 199.311, 1009.93, 140.545, 1
217, -38.5508, 201.506, 1187.59, 145.148, 1
218, -38.5508, 200.449, 1055.55, 144.722, 1
219, -38.5508, 198.033, 1094.01, 141.255, 1
220, -38.5508, 199.563, 871.192, 140.314, 1
221, -38.5508, 201.983, 1263.53, 144.047, 1
222, -38.5508, 200.964, 1025.93, 139.839, 1
223, -38.5508, 197.079, 883.168, 134.221, 1
224, -38.5508, 198.341, 1024.98, 139.62, 1
225, -38.5508, 196.931, 1186.19, 137.98, 1
226, -38.5508, 196.81, 1071.71, 140.067, 1
227, -38.5508, 196.351, 1037.62, 137.753, 1
228, -38.5508, 196.31, 1167.31, 141.564, 1
229, -38.5508, 195.796, 1155.89, 139.128, 1
230, -38.5508, 194.608, 1034.52, 139.581, 1
231, -38.5508, 194.189, 999.637, 139.992, 1
232, -38.5508, 196.901, 952.107, 142.593, 1
233, -38.5508, 198.849, 951.547, 142.463, 1
234, -38.5508, 199.147, 1102.36, 142.2, 1
