gen, min, avg, max, std, exp_number
0, 1401.58, 4056.33, 5317.97, 443.966, 1
1, 1401.58, 4055.51, 5290.46, 448.638, 1
2, 1401.58, 4054.02, 5357.53, 448.948, 1
3, 1401.58, 4059.35, 5294.84, 445.086, 1
4, 1401.58, 4059.2, 5298.64, 446.061, 1
5, 1401.58, 4063.6, 5470.1, 447.148, 1
6, 1401.58, 4063.65, 5411.92, 452.876, 1
7, 1401.58, 4065.77, 5348.14, 445.745, 1
8, 1401.58, 4065.28, 5227.66, 448.913, 1
9, 1401.58, 4061.3, 5425.51, 451.823, 1
10, 1401.58, 4064.48, 5470.05, 447.99, 1
11, 1401.58, 4060.51, 5575.18, 445.181, 1
12, 1401.58, 4059.36, 5327.7, 446.142, 1
13, 1401.58, 4055.52, 5327.7, 448.261, 1
14, 1401.58, 4055.74, 5282.32, 447.313, 1
15, 1401.58, 4058.06, 5224.9, 453.452, 1
16, 1401.58, 4057.25, 5414.2, 450.764, 1
17, 1401.58, 4061.27, 5380.57, 443.173, 1
18, 1401.58, 4063.7, 5361.48, 453.514, 1
19, 1401.58, 4062.17, 5321.99, 449.505, 1
20, 1401.58, 4058.73, 5344.93, 448.898, 1
21, 1401.58, 4057.67, 5270.72, 447.166, 1
22, 1315.6, 4056.56, 5218.58, 446.015, 1
23, 1315.6, 4054.08, 5399.94, 450.106, 1
24, 1315.6, 4052.31, 5376.5, 448.517, 1
25, 1315.6, 4050.87, 5308.1, 453.148, 1
26, 1315.6, 4051.38, 5526.03, 458.955, 1
27, 1315.6, 4053.17, 5491.02, 458.175, 1
28, 1315.6, 4048.3, 5474.21, 460.835, 1
29, 1315.6, 4046.81, 5329.96, 452.517, 1
30, 1315.6, 4046.1, 5356.78, 446.403, 1
31, 1315.6, 4043.16, 5248.93, 454.063, 1
32, 1315.6, 4043.58, 5248.93, 453.831, 1
33, 1315.6, 4044.43, 5414.15, 463.238, 1
34, 1315.6, 4047.93, 5434.89, 462.807, 1
35, 1315.6, 4050.39, 5308.17, 460.067, 1
36, 1315.6, 4049.12, 5536.96, 465.025, 1
37, 1315.6, 4051.2, 5461.36, 465.728, 1
38, 1315.6, 4048.6, 5659.76, 462.38, 1
39, 1293.17, 4045.36, 5456.89, 468.168, 1
40, 1293.17, 4045.77, 5402.48, 468.954, 1
41, 1293.17, 4042.49, 5424.39, 461.085, 1
42, 1293.17, 4041.6, 5619.39, 461.888, 1
43, 1293.17, 4045.2, 5559.68, 455.732, 1
44, 1293.17, 4043.56, 5316.72, 459.996, 1
45, 1293.17, 4046.08, 5330.72, 458.129, 1
46, 1293.17, 4048.2, 5317.91, 463.291, 1
47, 1293.17, 4046.87, 5440.6, 471.632, 1
48, 1293.17, 4047.51, 5368.95, 476.388, 1
49, 1293.17, 4049.84, 5344.98, 474.412, 1
50, 1293.17, 4047.77, 5379.03, 476.949, 1
51, 1278.58, 4050.76, 5379.03, 475.943, 1
52, 1278.58, 4049.94, 5317.35, 478.672, 1
53, 1278.58, 4055.36, 5384.97, 467.062, 1
54, 1278.58, 4055.34, 5422.47, 468.825, 1
55, 1278.58, 4053.23, 5483.86, 463.379, 1
56, 1278.58, 4057.92, 5277.31, 455.13, 1
57, 1267.56, 4057.26, 5317.78, 468.164, 1
58, 1267.56, 4057.06, 5416.7, 467.531, 1
59, 1267.56, 4057.01, 5450.42, 478.588, 1
60, 1267.56, 4053.31, 5560.53, 471.694, 1
61, 1267.56, 4047.71, 5449.26, 470.24, 1
62, 1267.56, 4047.69, 5497.14, 472.652, 1
63, 1267.56, 4049.6, 5561.85, 475.242, 1
64, 1267.56, 4050.07, 5580.44, 471.123, 1
65, 1267.56, 4045.39, 5324.1, 466.57, 1
66, 1267.56, 4042.8, 5377.54, 470.315, 1
67, 1267.56, 4043.86, 5405.37, 479.518, 1
68, 1267.56, 4049.36, 5511.74, 476.739, 1
69, 1267.56, 4048.04, 5470.96, 477.68, 1
70, 1267.56, 4051.76, 5473.96, 477.13, 1
71, 1221.44, 4047.79, 5473.96, 478.257, 1
72, 1221.44, 4047.24, 5546.95, 482.352, 1
73, 1221.44, 4046.6, 5532.35, 480.614, 1
74, 1182.45, 4044.32, 5528.97, 483.056, 1
75, 1182.45, 4043.45, 5585.72, 486.685, 1
76, 1182.45, 4046.25, 5621.16, 486.32, 1
77, 1182.45, 4047.52, 5570.84, 475.097, 1
78, 1182.45, 4044.78, 5432.48, 469.417, 1
79, 1182.45, 4043.6, 5436.44, 474.619, 1
