gen, min, avg, max, std, exp_number
0, 299.016, 7.01819e+06, 6.44257e+07, 8.67903e+06, 1
1, 299.016, 6.97597e+06, 5.58717e+07, 8.61477e+06, 1
2, 299.016, 6.94327e+06, 6.07553e+07, 8.82783e+06, 1
3, 299.016, 6.85756e+06, 6.31983e+07, 8.82059e+06, 1
4, 299.016, 6.96094e+06, 6.05695e+07, 8.97744e+06, 1
5, 299.016, 6.98564e+06, 5.67075e+07, 8.93007e+06, 1
6, 299.016, 7.06726e+06, 6.41148e+07, 9.05053e+06, 1
7, 299.016, 6.99425e+06, 8.77466e+07, 9.12538e+06, 1
8, 299.016, 6.91113e+06, 7.60304e+07, 8.91474e+06, 1
9, 299.016, 7.04318e+06, 5.69968e+07, 8.66376e+06, 1
10, 299.016, 6.94948e+06, 5.74475e+07, 8.51609e+06, 1
11, 299.016, 6.85124e+06, 5.74475e+07, 8.47862e+06, 1
12, 299.016, 7.03429e+06, 5.23905e+07, 8.53106e+06, 1
13, 299.016, 6.90333e+06, 5.43159e+07, 8.46705e+06, 1
14, 299.016, 6.78031e+06, 5.09106e+07, 8.24182e+06, 1
15, 299.016, 6.76265e+06, 5.07552e+07, 8.51857e+06, 1
16, 299.016, 6.9064e+06, 5.01876e+07, 8.57988e+06, 1
17, 299.016, 6.7786e+06, 5.47013e+07, 8.44361e+06, 1
18, 299.016, 6.60804e+06, 5.98955e+07, 8.53603e+06, 1
19, 299.016, 6.48082e+06, 6.03278e+07, 8.29504e+06, 1
20, 299.016, 6.60915e+06, 4.63024e+07, 8.20798e+06, 1
21, 292.203, 6.51715e+06, 5.18202e+07, 8.37863e+06, 1
22, 292.203, 6.46773e+06, 5.61008e+07, 8.19668e+06, 1
23, 292.203, 6.40692e+06, 5.46329e+07, 8.23308e+06, 1
24, 292.203, 6.41013e+06, 6.09713e+07, 8.18316e+06, 1
25, 292.203, 6.42954e+06, 5.83508e+07, 8.37276e+06, 1
26, 292.203, 6.55468e+06, 6.1351e+07, 8.4308e+06, 1
27, 292.203, 6.56125e+06, 6.1143e+07, 8.46417e+06, 1
28, 292.203, 6.56078e+06, 5.61096e+07, 8.20439e+06, 1
29, 292.203, 6.52272e+06, 5.50767e+07, 8.20025e+06, 1
30, 292.203, 6.53999e+06, 7.18879e+07, 8.28741e+06, 1
31, 292.203, 6.56969e+06, 6.46531e+07, 8.35296e+06, 1
32, 292.203, 6.55234e+06, 4.72336e+07, 7.97481e+06, 1
33, 292.203, 6.60532e+06, 7.19099e+07, 8.19019e+06, 1
34, 292.203, 6.60745e+06, 7.19099e+07, 8.42773e+06, 1
35, 292.203, 6.52294e+06, 7.34746e+07, 8.64966e+06, 1
36, 292.203, 6.43492e+06, 6.28108e+07, 8.43644e+06, 1
37, 292.203, 6.40196e+06, 5.04722e+07, 8.19388e+06, 1
38, 292.203, 6.50143e+06, 5.22726e+07, 8.18947e+06, 1
39, 292.203, 6.65041e+06, 7.26892e+07, 8.65066e+06, 1
40, 292.203, 6.73171e+06, 6.07433e+07, 8.60453e+06, 1
41, 292.203, 6.78223e+06, 5.81775e+07, 8.7333e+06, 1
42, 292.203, 6.78676e+06, 5.5722e+07, 8.81581e+06, 1
43, 292.203, 6.75365e+06, 6.23808e+07, 8.57311e+06, 1
44, 292.203, 6.67011e+06, 5.82722e+07, 8.48703e+06, 1
45, 292.203, 6.687e+06, 4.86882e+07, 8.46109e+06, 1
46, 292.203, 6.84333e+06, 5.62745e+07, 8.53695e+06, 1
47, 292.203, 6.91191e+06, 5.62745e+07, 8.52773e+06, 1
48, 292.203, 6.94655e+06, 6.0388e+07, 8.68222e+06, 1
49, 292.203, 6.77829e+06, 5.93931e+07, 8.7688e+06, 1
50, 292.203, 6.91291e+06, 7.0355e+07, 8.92877e+06, 1
51, 292.203, 6.77513e+06, 7.20329e+07, 9.08436e+06, 1
52, 292.203, 6.69689e+06, 5.45075e+07, 8.99491e+06, 1
53, 292.203, 6.68187e+06, 6.02794e+07, 8.84886e+06, 1
54, 292.203, 6.8323e+06, 6.68671e+07, 9.05091e+06, 1
55, 292.203, 6.84643e+06, 6.18168e+07, 9.01709e+06, 1
56, 292.203, 6.68315e+06, 6.02357e+07, 8.54807e+06, 1
57, 292.203, 6.49494e+06, 5.83697e+07, 8.23438e+06, 1
58, 292.203, 6.53089e+06, 5.29876e+07, 8.28143e+06, 1
59, 292.203, 6.4981e+06, 5.29629e+07, 8.25573e+06, 1
60, 292.203, 6.52248e+06, 5.03401e+07, 8.31495e+06, 1
61, 292.203, 6.75312e+06, 5.15457e+07, 8.50701e+06, 1
62, 292.203, 6.91366e+06, 5.61181e+07, 8.71948e+06, 1
63, 292.203, 6.82241e+06, 5.68318e+07, 8.56986e+06, 1
64, 292.203, 6.82211e+06, 5.78816e+07, 8.59471e+06, 1
65, 292.203, 6.8676e+06, 5.77342e+07, 8.75118e+06, 1
66, 292.203, 6.84513e+06, 5.76935e+07, 8.73949e+06, 1
67, 292.203, 7.01408e+06, 6.00127e+07, 8.97539e+06, 1
68, 292.203, 6.8803e+06, 7.54117e+07, 8.54335e+06, 1
69, 292.203, 7.05299e+06, 6.03274e+07, 8.66104e+06, 1
70, 292.203, 7.00638e+06, 5.98977e+07, 8.76224e+06, 1
71, 292.203, 6.73487e+06, 5.55004e+07, 8.4313e+06, 1
72, 292.203, 6.64618e+06, 5.4955e+07, 8.43229e+06, 1
73, 292.203, 6.69006e+06, 5.39136e+07, 8.55771e+06, 1
74, 292.203, 6.65819e+06, 5.65821e+07, 8.65866e+06, 1
75, 292.203, 6.72334e+06, 5.71156e+07, 8.73814e+06, 1
76, 292.203, 6.74104e+06, 5.41685e+07, 8.76328e+06, 1
77, 292.203, 6.64805e+06, 5.4621e+07, 8.77933e+06, 1
78, 292.203, 6.75941e+06, 5.89364e+07, 8.9666e+06, 1
79, 292.203, 6.64738e+06, 7.08189e+07, 9.00654e+06, 1
80, 292.203, 6.7485e+06, 7.47267e+07, 9.12533e+06, 1
81, 292.203, 6.88715e+06, 8.05996e+07, 9.33223e+06, 1
82, 292.203, 6.83848e+06, 6.88016e+07, 9.14732e+06, 1
83, 292.203, 6.80796e+06, 6.70368e+07, 8.9323e+06, 1
84, 292.203, 6.58385e+06, 6.56594e+07, 8.55878e+06, 1
85, 292.203, 6.54138e+06, 5.57769e+07, 8.60327e+06, 1
86, 292.203, 6.46165e+06, 6.01995e+07, 8.63811e+06, 1
87, 292.203, 6.41731e+06, 6.61623e+07, 8.63318e+06, 1
88, 292.203, 6.48596e+06, 6.29932e+07, 8.50651e+06, 1
89, 292.203, 6.5197e+06, 5.86464e+07, 8.28383e+06, 1
90, 292.203, 6.54919e+06, 6.16614e+07, 8.37237e+06, 1
91, 292.203, 6.64995e+06, 5.50751e+07, 8.79336e+06, 1
92, 292.203, 6.64118e+06, 6.52131e+07, 8.62626e+06, 1
93, 292.203, 6.66538e+06, 7.65198e+07, 8.63187e+06, 1
94, 292.203, 6.56149e+06, 6.01656e+07, 8.50257e+06, 1
95, 292.203, 6.5101e+06, 5.62351e+07, 8.35237e+06, 1
96, 292.203, 6.43535e+06, 6.0874e+07, 8.25261e+06, 1
97, 292.203, 6.55337e+06, 6.2264e+07, 8.36926e+06, 1
98, 292.203, 6.44839e+06, 5.35481e+07, 8.19507e+06, 1
99, 292.203, 6.52224e+06, 8.04968e+07, 8.52264e+06, 1
100, 292.203, 6.58094e+06, 8.23981e+07, 8.69382e+06, 1
101, 292.203, 6.55788e+06, 7.54773e+07, 8.63313e+06, 1
102, 292.203, 6.39206e+06, 6.42934e+07, 8.30992e+06, 1
103, 292.203, 6.44708e+06, 6.0327e+07, 8.75839e+06, 1
104, 292.203, 6.35781e+06, 5.60531e+07, 8.3882e+06, 1
105, 292.203, 6.38925e+06, 5.91853e+07, 8.55533e+06, 1
106, 292.203, 6.26095e+06, 6.84102e+07, 8.55438e+06, 1
107, 292.203, 6.29706e+06, 6.10744e+07, 8.40223e+06, 1
108, 292.203, 6.30569e+06, 6.19397e+07, 8.46985e+06, 1
