% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.059811299e+06 +1.059811299e+06 +1.059960449e+06 +1.059960449e+06
5 +7.531265536e+05 +7.531265536e+05 +7.532757036e+05 +7.532757036e+05
125 +6.076593891e+05 +6.076593891e+05 +6.078085391e+05 +6.078085391e+05
783 +2.651186386e+05 +2.651186386e+05 +2.652677886e+05 +2.652677886e+05
1229 +1.998412921e+05 +1.998412921e+05 +1.999904421e+05 +1.999904421e+05
1678 +1.573276432e+05 +1.573276432e+05 +1.574767932e+05 +1.574767932e+05
2396 +9.889852933e+04 +9.889852933e+04 +9.904767933e+04 +9.904767933e+04
3271 +6.157549901e+04 +6.157549901e+04 +6.172464901e+04 +6.172464901e+04
4072 +3.844507598e+04 +3.844507598e+04 +3.859422598e+04 +3.859422598e+04
5624 +2.501132536e+04 +2.501132536e+04 +2.516047536e+04 +2.516047536e+04
6410 +1.481205833e+04 +1.481205833e+04 +1.496120833e+04 +1.496120833e+04
8040 +9.804182480e+03 +9.804182480e+03 +9.953332480e+03 +9.953332480e+03
9823 +6.302419763e+03 +6.302419763e+03 +6.451569763e+03 +6.451569763e+03
