% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.779690316e+06 +1.779690316e+06 +1.779839466e+06 +1.779839466e+06
3 +1.450962494e+06 +1.450962494e+06 +1.451111644e+06 +1.451111644e+06
6 +7.648694752e+05 +7.648694752e+05 +7.650186252e+05 +7.650186252e+05
45 +5.757404138e+05 +5.757404138e+05 +5.758895638e+05 +5.758895638e+05
1513 +2.599442644e+05 +2.599442644e+05 +2.600934144e+05 +2.600934144e+05
2062 +1.964565499e+05 +1.964565499e+05 +1.966056999e+05 +1.966056999e+05
3107 +1.577166124e+05 +1.577166124e+05 +1.578657624e+05 +1.578657624e+05
4861 +9.176579695e+04 +9.176579695e+04 +9.191494695e+04 +9.191494695e+04
6996 +5.966784557e+04 +5.966784557e+04 +5.981699557e+04 +5.981699557e+04
7826 +3.705716434e+04 +3.705716434e+04 +3.720631434e+04 +3.720631434e+04
9252 +2.438319978e+04 +2.438319978e+04 +2.453234978e+04 +2.453234978e+04
11105 +1.489336639e+04 +1.489336639e+04 +1.504251639e+04 +1.504251639e+04
13863 +9.791323994e+03 +9.791323994e+03 +9.940473994e+03 +9.940473994e+03
14450 +5.668893210e+03 +5.668893210e+03 +5.818043210e+03 +5.818043210e+03
16718 +3.833553586e+03 +3.833553586e+03 +3.982703586e+03 +3.982703586e+03
