% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.168439355e+09 +4.168439355e+09 +4.168438734e+09 +4.168438734e+09
2 +1.207595604e+09 +1.207595604e+09 +1.207594983e+09 +1.207594983e+09
33 +8.403275879e+08 +8.403275879e+08 +8.403269668e+08 +8.403269668e+08
147 +4.560263250e+08 +4.560263250e+08 +4.560257039e+08 +4.560257039e+08
829 +3.285701053e+08 +3.285701053e+08 +3.285694842e+08 +3.285694842e+08
1556 +2.490833285e+08 +2.490833285e+08 +2.490827074e+08 +2.490827074e+08
2363 +1.392452858e+08 +1.392452858e+08 +1.392446647e+08 +1.392446647e+08
3054 +9.577640456e+07 +9.577640456e+07 +9.577578345e+07 +9.577578345e+07
4505 +5.204706596e+07 +5.204706596e+07 +5.204644485e+07 +5.204644485e+07
5308 +3.446822398e+07 +3.446822398e+07 +3.446760287e+07 +3.446760287e+07
7400 +2.339770786e+07 +2.339770786e+07 +2.339708675e+07 +2.339708675e+07
9186 +1.349648839e+07 +1.349648839e+07 +1.349586728e+07 +1.349586728e+07
10906 +9.993005543e+06 +9.993005543e+06 +9.992384433e+06 +9.992384433e+06
12451 +6.284087657e+06 +6.284087657e+06 +6.283466547e+06 +6.283466547e+06
14913 +3.577955708e+06 +3.577955708e+06 +3.577334598e+06 +3.577334598e+06
16848 +2.482459785e+06 +2.482459785e+06 +2.481838675e+06 +2.481838675e+06
18899 +1.573062025e+06 +1.573062025e+06 +1.572440915e+06 +1.572440915e+06
21245 +9.107909586e+05 +9.107909586e+05 +9.101698486e+05 +9.101698486e+05
23066 +5.835359754e+05 +5.835359754e+05 +5.829148654e+05 +5.829148654e+05
24958 +3.844247550e+05 +3.844247550e+05 +3.838036450e+05 +3.838036450e+05
26715 +2.441291365e+05 +2.441291365e+05 +2.435080265e+05 +2.435080265e+05
29484 +1.400988009e+05 +1.400988009e+05 +1.394776909e+05 +1.394776909e+05
32327 +9.308013342e+04 +9.308013342e+04 +9.245902342e+04 +9.245902342e+04
35585 +5.852180301e+04 +5.852180301e+04 +5.790069301e+04 +5.790069301e+04
38018 +3.558462506e+04 +3.558462506e+04 +3.496351506e+04 +3.496351506e+04
42327 +2.446645942e+04 +2.446645942e+04 +2.384534942e+04 +2.384534942e+04
46019 +1.537132971e+04 +1.537132971e+04 +1.475021971e+04 +1.475021971e+04
71543 +9.985687654e+03 +9.985687654e+03 +9.364577654e+03 +9.364577654e+03
