% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.114252329e+09 +2.114252329e+09 +2.114251708e+09 +2.114251708e+09
4 +1.553916396e+09 +1.553916396e+09 +1.553915775e+09 +1.553915775e+09
7 +8.946001844e+08 +8.946001844e+08 +8.945995632e+08 +8.945995632e+08
29 +5.760818766e+08 +5.760818766e+08 +5.760812555e+08 +5.760812555e+08
1096 +3.730228193e+08 +3.730228193e+08 +3.730221982e+08 +3.730221982e+08
2975 +1.946510502e+08 +1.946510502e+08 +1.946504291e+08 +1.946504291e+08
4306 +1.476374594e+08 +1.476374594e+08 +1.476368383e+08 +1.476368383e+08
7215 +8.545842967e+07 +8.545842967e+07 +8.545780856e+07 +8.545780856e+07
10463 +6.173553792e+07 +6.173553792e+07 +6.173491681e+07 +6.173491681e+07
14310 +3.868879624e+07 +3.868879624e+07 +3.868817513e+07 +3.868817513e+07
19798 +2.162871371e+07 +2.162871371e+07 +2.162809260e+07 +2.162809260e+07
25108 +1.576591020e+07 +1.576591020e+07 +1.576528909e+07 +1.576528909e+07
39327 +9.883822756e+06 +9.883822756e+06 +9.883201646e+06 +9.883201646e+06
67953 +6.019744246e+06 +6.019744246e+06 +6.019123136e+06 +6.019123136e+06
101770 +3.542277850e+06 +3.542277850e+06 +3.541656740e+06 +3.541656740e+06
129361 +2.046704601e+06 +2.046704601e+06 +2.046083491e+06 +2.046083491e+06
