% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.492852157e+02 +7.492852157e+02 +7.400752157e+02 +7.400752157e+02
20 +6.217206914e+02 +6.217206914e+02 +6.125106914e+02 +6.125106914e+02
993 +3.879254942e+02 +3.879254942e+02 +3.787154942e+02 +3.787154942e+02
4534 +2.377145822e+02 +2.377145822e+02 +2.285045822e+02 +2.285045822e+02
7138 +1.525727102e+02 +1.525727102e+02 +1.433627102e+02 +1.433627102e+02
9123 +9.595882938e+01 +9.595882938e+01 +8.674882938e+01 +8.674882938e+01
13085 +4.305286667e+01 +4.305286667e+01 +3.384286667e+01 +3.384286667e+01
13196 +3.218861328e+01 +3.218861328e+01 +2.297861328e+01 +2.297861328e+01
14883 +1.813680162e+01 +1.813680162e+01 +8.926801617e+00 +8.926801617e+00
15285 +7.815970093e-14 +7.815970093e-14 -9.210000000e+00 -9.210000000e+00
