% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.393278213e+02 +8.393278213e+02 +8.301178213e+02 +8.301178213e+02
3 +5.989981949e+02 +5.989981949e+02 +5.897881949e+02 +5.897881949e+02
4603 +3.766392436e+02 +3.766392436e+02 +3.674292436e+02 +3.674292436e+02
7375 +2.370509970e+02 +2.370509970e+02 +2.278409970e+02 +2.278409970e+02
13478 +1.496682214e+02 +1.496682214e+02 +1.404582214e+02 +1.404582214e+02
19592 +9.328567133e+01 +9.328567133e+01 +8.407567133e+01 +8.407567133e+01
22231 +6.168791274e+01 +6.168791274e+01 +5.247791274e+01 +5.247791274e+01
26365 +3.920146930e+01 +3.920146930e+01 +2.999146930e+01 +2.999146930e+01
31956 +2.388934013e+01 +2.388934013e+01 +1.467934013e+01 +1.467934013e+01
36848 +1.452250675e+01 +1.452250675e+01 +5.312506745e+00 +5.312506745e+00
