% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.940938450e+07 +1.940938450e+07 +1.940932956e+07 +1.940932956e+07
19 +1.568252659e+07 +1.568252659e+07 +1.568247165e+07 +1.568247165e+07
315 +9.271808777e+06 +9.271808777e+06 +9.271753837e+06 +9.271753837e+06
753 +3.948428954e+06 +3.948428954e+06 +3.948374014e+06 +3.948374014e+06
3529 +2.504249791e+06 +2.504249791e+06 +2.504194851e+06 +2.504194851e+06
4678 +1.405559023e+06 +1.405559023e+06 +1.405504083e+06 +1.405504083e+06
9664 +8.098364317e+05 +8.098364317e+05 +8.097814917e+05 +8.097814917e+05
11786 +5.483396647e+05 +5.483396647e+05 +5.482847247e+05 +5.482847247e+05
14395 +3.480411872e+05 +3.480411872e+05 +3.479862472e+05 +3.479862472e+05
18979 +2.471695187e+05 +2.471695187e+05 +2.471145787e+05 +2.471145787e+05
