% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.082680758e+07 +3.082680758e+07 +3.082675264e+07 +3.082675264e+07
20 +2.179911818e+07 +2.179911818e+07 +2.179906324e+07 +2.179906324e+07
31 +1.037734635e+07 +1.037734635e+07 +1.037729141e+07 +1.037729141e+07
356 +6.614075435e+06 +6.614075435e+06 +6.614020495e+06 +6.614020495e+06
1054 +5.742679201e+06 +5.742679201e+06 +5.742624261e+06 +5.742624261e+06
1883 +2.649887556e+06 +2.649887556e+06 +2.649832616e+06 +2.649832616e+06
2513 +2.313120720e+06 +2.313120720e+06 +2.313065780e+06 +2.313065780e+06
5778 +1.388498579e+06 +1.388498579e+06 +1.388443639e+06 +1.388443639e+06
13448 +8.016974026e+05 +8.016974026e+05 +8.016424626e+05 +8.016424626e+05
18151 +5.950226426e+05 +5.950226426e+05 +5.949677026e+05 +5.949677026e+05
22077 +3.919539496e+05 +3.919539496e+05 +3.918990096e+05 +3.918990096e+05
