% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.764228312e+06 +1.764228312e+06 +1.764352142e+06 +1.764352142e+06
2 +5.475990868e+05 +5.475990868e+05 +5.477229168e+05 +5.477229168e+05
43 +3.820594362e+05 +3.820594362e+05 +3.821832662e+05 +3.821832662e+05
358 +2.504700258e+05 +2.504700258e+05 +2.505938558e+05 +2.505938558e+05
1409 +1.102810147e+05 +1.102810147e+05 +1.104048447e+05 +1.104048447e+05
2347 +7.062982634e+04 +7.062982634e+04 +7.075365634e+04 +7.075365634e+04
3677 +5.693439816e+04 +5.693439816e+04 +5.705822816e+04 +5.705822816e+04
5318 +3.385913328e+04 +3.385913328e+04 +3.398296328e+04 +3.398296328e+04
7795 +1.829159322e+04 +1.829159322e+04 +1.841542322e+04 +1.841542322e+04
9529 +1.546563071e+04 +1.546563071e+04 +1.558946071e+04 +1.558946071e+04
14889 +9.729708352e+03 +9.729708352e+03 +9.853538352e+03 +9.853538352e+03
19533 +5.608993443e+03 +5.608993443e+03 +5.732823443e+03 +5.732823443e+03
