% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.452566067e+05 +4.452566067e+05 +4.453804367e+05 +4.453804367e+05 -3.7178e+00 +2.9734e+00 -4.6660e+00 +3.9267e+00 -3.8952e+00 -1.7604e+00 +2.2463e+00 -2.3911e-01 +4.5660e+00 +3.4840e-01
2 +3.778325171e+05 +3.778325171e+05 +3.779563471e+05 +3.779563471e+05 +2.1954e+00 +4.4067e+00 +4.7054e-01 +2.4824e+00 -4.3953e+00 -2.8137e+00 +4.6686e+00 +4.3818e+00 -7.9200e-01 -4.0134e+00
3 +1.847135749e+05 +1.847135749e+05 +1.848374049e+05 +1.848374049e+05 +1.5191e-01 -3.9348e+00 +4.6999e+00 +4.6475e+00 +3.4424e+00 -1.4688e+00 -3.3352e+00 -2.6289e-01 +1.7545e+00 -3.6911e+00
6 +9.063302693e+04 +9.063302693e+04 +9.075685693e+04 +9.075685693e+04 -3.3377e+00 +2.3607e+00 -3.0873e+00 -3.9955e+00 +2.0451e-01 +1.4787e+00 -2.0548e+00 -2.4253e-01 -2.9072e+00 +1.8697e+00
11 +4.400674254e+04 +4.400674254e+04 +4.413057254e+04 +4.413057254e+04 -1.8367e+00 +6.5005e-01 +7.5012e-01 +1.0287e+00 -8.2730e-01 -4.7688e+00 -1.5179e+00 -4.8072e+00 -1.3586e+00 -1.5303e+00
13 +2.876329521e+04 +2.876329521e+04 +2.888712521e+04 +2.888712521e+04 +1.6679e+00 -2.9398e+00 +1.7440e+00 +1.1382e+00 -1.6627e+00 -6.9483e-01 -2.8424e+00 -3.9817e+00 -7.5130e-01 -3.6665e-01
39 +1.455392503e+04 +1.455392503e+04 +1.467775503e+04 +1.467775503e+04 +3.4947e+00 +3.2228e+00 -1.9051e+00 +4.5026e-01 +2.2550e+00 +4.1626e+00 +1.7727e+00 -1.6260e+00 +3.0254e+00 -2.7410e-01
68 +4.534655755e+03 +4.534655755e+03 +4.658485755e+03 +4.658485755e+03 -4.6397e-01 -2.3118e-01 +3.2922e+00 -2.1943e-01 -3.9426e+00 +2.9451e-01 -1.1521e+00 -5.2061e-01 -1.0214e+00 +2.2029e+00
1364 +2.648630967e+03 +2.648630967e+03 +2.772460967e+03 +2.772460967e+03 -1.5125e+00 -6.7655e-01 -6.5312e-02 +1.4960e-01 +9.9689e-01 -9.0535e-01 +1.6516e-01 -2.5098e+00 -7.3922e-01 +1.3307e-01
1562 +1.867077758e+03 +1.867077758e+03 +1.990907758e+03 +1.990907758e+03 -1.1531e+00 -1.4890e+00 +8.8861e-01 -1.3094e+00 +8.3341e-01 -2.5016e+00 -1.4782e+00 -1.0045e+00 +3.4525e-02 -1.0281e+00
3412 +1.048824443e+03 +1.048824443e+03 +1.172654443e+03 +1.172654443e+03 -3.8598e-01 +2.5240e-01 -1.4717e+00 +1.6112e+00 +1.2399e+00 +1.8331e-01 -7.4597e-01 -1.5426e+00 +4.1092e-01 -3.8594e-01
6636 +8.689791701e+02 +8.689791701e+02 +9.928091701e+02 +9.928091701e+02 -3.8598e-01 +1.4342e-01 -1.5292e+00 +1.6112e+00 +1.2399e+00 +1.8331e-01 +3.6044e-01 -1.0232e+00 +4.1092e-01 -4.4769e-01
14212 +4.076995350e+02 +4.076995350e+02 +5.315295350e+02 +5.315295350e+02 +3.9699e-01 -3.7600e-01 -2.4323e-01 -2.9707e-01 +6.9524e-01 -4.1859e-01 -5.1036e-01 +3.8901e-02 -1.0298e+00 +6.9743e-01
19162 +1.753231955e+02 +1.753231955e+02 +2.991531955e+02 +2.991531955e+02 -2.7812e-01 -7.0765e-01 +9.2899e-01 -2.9707e-01 +6.9524e-01 +1.6026e-01 -5.2878e-01 +3.4398e-02 +2.6437e-01 -7.7463e-01
