% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.260817122e+05 +6.260817122e+05 +6.262055422e+05 +6.262055422e+05 -3.8180e+00 +1.9060e+00 -2.0325e+00 +4.7603e+00 +4.4651e+00 -2.0040e+00 +4.7933e+00 +4.0857e+00 -4.2131e+00 -1.9104e+00
2 +6.618066790e+04 +6.618066790e+04 +6.630449790e+04 +6.630449790e+04 +2.2894e+00 -1.3999e+00 +9.1641e-01 +2.6105e-02 -2.0686e+00 +2.2594e+00 +3.7790e+00 -2.0896e+00 -2.4279e+00 +1.0622e+00
3 +4.389277441e+04 +4.389277441e+04 +4.401660441e+04 +4.401660441e+04 -4.5073e+00 +1.7501e+00 -5.3221e-01 -3.2574e+00 +2.2066e-01 -2.4822e+00 -8.7979e-01 -1.2636e+00 -1.5832e+00 +4.8659e+00
40 +3.132566246e+04 +3.132566246e+04 +3.144949246e+04 +3.144949246e+04 -1.3001e+00 +2.7664e+00 +1.0467e+00 +6.8471e-01 -1.2207e+00 +2.0152e+00 +1.2045e+00 +2.2336e+00 +2.1965e+00 -1.6629e+00
84 +1.684558607e+04 +1.684558607e+04 +1.696941607e+04 +1.696941607e+04 -3.9588e+00 -4.2888e+00 +1.5826e+00 -3.0467e+00 -5.7932e-01 -2.5414e+00 -3.7540e+00 -3.0922e+00 +2.6939e-01 +8.2569e-01
297 +5.516035706e+03 +5.516035706e+03 +5.639865706e+03 +5.639865706e+03 -2.9634e-01 -6.0404e-01 +3.1049e-01 -1.6145e+00 -8.2033e-01 -1.9598e+00 -2.9586e+00 -3.1604e+00 -1.8916e-01 +1.1714e+00
1386 +3.473605506e+03 +3.473605506e+03 +3.597435506e+03 +3.597435506e+03 +1.8823e+00 -3.0115e-02 -1.0802e+00 -1.8557e+00 +2.6552e-01 +9.2659e-01 -2.0190e-01 +3.7428e-01 +6.7701e-02 +2.8205e-01
2372 +1.011778255e+03 +1.011778255e+03 +1.135608255e+03 +1.135608255e+03 -1.7538e+00 -1.8582e+00 +3.2481e+00 +7.9490e-01 -8.0837e-01 -1.9607e+00 -3.2030e-01 +3.3895e-01 -6.0700e-01 +1.8038e+00
5755 +7.674647623e+02 +7.674647623e+02 +8.912947623e+02 +8.912947623e+02 -1.7538e+00 -1.8582e+00 +2.1443e+00 +6.6381e-01 -8.0837e-01 -2.0356e+00 -3.2030e-01 -1.2284e+00 -6.0700e-01 +1.8038e+00
7287 +6.162122515e+02 +6.162122515e+02 +7.400422515e+02 +7.400422515e+02 +1.1566e-01 -6.4995e-01 +2.2122e-03 -4.6238e-02 +1.1636e-01 +5.4705e-01 -2.1487e-01 +1.0875e+00 +6.2206e-01 -1.8481e-01
16015 +2.895863932e+02 +2.895863932e+02 +4.134163932e+02 +4.134163932e+02 -5.2272e-01 -6.4995e-01 +2.2122e-03 -4.6238e-02 +3.6718e-01 -1.1883e+00 -2.1487e-01 -7.3452e-01 +5.7507e-01 -1.8481e-01
