% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.361066547e+05 +1.361066547e+05 +1.362304847e+05 +1.362304847e+05 +5.3650e-01 -4.2269e-01 -1.7796e+00 +6.8988e-02 +4.6473e+00 +3.8308e+00 +1.6634e+00 +1.1660e+00 -1.5301e+00 +2.7920e+00
7 +5.641022171e+04 +5.641022171e+04 +5.653405171e+04 +5.653405171e+04 +3.8888e+00 +3.5612e+00 +2.1266e+00 +3.1586e+00 +1.4732e+00 -2.6386e+00 -5.2164e-01 -3.0960e+00 +7.4585e-01 -4.9215e-02
10 +3.058722089e+04 +3.058722089e+04 +3.071105089e+04 +3.071105089e+04 +9.3924e-01 +2.6101e+00 -1.1374e+00 -2.9006e+00 +7.0537e-01 +2.8627e+00 +3.0354e+00 -1.2881e+00 +2.6618e+00 -2.2728e-01
15 +2.405421561e+04 +2.405421561e+04 +2.417804561e+04 +2.417804561e+04 -4.5340e+00 +5.3814e-01 +2.3052e+00 -1.5980e+00 +8.6015e-01 +6.8182e-01 -4.2597e+00 -9.5807e-01 -4.1550e+00 +1.6051e+00
31 +1.497679536e+04 +1.497679536e+04 +1.510062536e+04 +1.510062536e+04 +7.3268e-01 +1.0916e+00 +1.9027e+00 +2.8139e+00 -1.2735e+00 -1.0720e+00 +4.9984e-01 -9.8405e-02 +2.6007e+00 -2.6382e+00
334 +9.491175982e+03 +9.491175982e+03 +9.615005982e+03 +9.615005982e+03 -5.2569e-01 -3.4353e-01 +4.0777e+00 -8.8444e-01 +3.6179e-02 -5.7499e-01 -3.5310e-01 -8.4181e-02 -3.2232e+00 +1.0019e+00
532 +4.118212241e+03 +4.118212241e+03 +4.242042241e+03 +4.242042241e+03 -9.5071e-01 -2.7606e+00 +1.4850e+00 -2.4481e+00 -1.0900e+00 -9.6756e-01 -2.0650e-02 +1.4987e+00 -1.2451e+00 -1.1372e+00
2030 +2.808880107e+03 +2.808880107e+03 +2.932710107e+03 +2.932710107e+03 +2.7315e+00 -8.8671e-01 -2.6331e-01 +2.0308e+00 -3.8007e-01 +4.2331e-01 -1.8344e+00 +7.0139e-02 +1.2989e+00 -1.3402e+00
3348 +1.023499790e+03 +1.023499790e+03 +1.147329790e+03 +1.147329790e+03 +6.4413e-01 -5.7511e-01 +9.6628e-01 +4.5303e-01 -3.5306e-02 -1.7148e+00 -3.9905e-01 +1.6925e-01 +3.0831e-01 -1.4173e-01
6064 +2.952929169e+02 +2.952929169e+02 +4.191229169e+02 +4.191229169e+02 +6.4413e-01 -5.7511e-01 +9.6628e-01 +4.6002e-01 -3.5306e-02 +9.9609e-01 -3.9905e-01 +1.6925e-01 +6.0259e-01 -1.4173e-01
15574 +1.076271381e+02 +1.076271381e+02 +2.314571381e+02 +2.314571381e+02 +6.4413e-01 -5.7511e-01 +3.8146e-01 +4.6002e-01 -3.5306e-02 +9.9609e-01 -3.9905e-01 -4.0263e-01 +6.0259e-01 -5.3194e-01
