% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.068588056e+02 +4.068588056e+02 +3.545088056e+02 +3.545088056e+02
2 +2.116053922e+02 +2.116053922e+02 +1.592553922e+02 +1.592553922e+02
5 +1.418376741e+02 +1.418376741e+02 +8.948767412e+01 +8.948767412e+01
76 +9.524659475e+01 +9.524659475e+01 +4.289659475e+01 +4.289659475e+01
976 +4.662071756e+01 +4.662071756e+01 -5.729282438e+00 -5.729282438e+00
2528 +3.909854074e+01 +3.909854074e+01 -1.325145926e+01 -1.325145926e+01
4591 +2.244839960e+01 +2.244839960e+01 -2.990160040e+01 -2.990160040e+01
6673 +1.579489827e+01 +1.579489827e+01 -3.655510173e+01 -3.655510173e+01
9658 +9.462440502e+00 +9.462440502e+00 -4.288755950e+01 -4.288755950e+01
12719 +5.616667648e+00 +5.616667648e+00 -4.673333235e+01 -4.673333235e+01
16433 +3.941834903e+00 +3.941834903e+00 -4.840816510e+01 -4.840816510e+01
19998 +2.448828073e+00 +2.448828073e+00 -4.990117193e+01 -4.990117193e+01
24591 +1.545752276e+00 +1.545752276e+00 -5.080424772e+01 -5.080424772e+01
28832 +9.806073489e-01 +9.806073489e-01 -5.136939265e+01 -5.136939265e+01
32348 +5.854016508e-01 +5.854016508e-01 -5.176459835e+01 -5.176459835e+01
35908 +3.712043901e-01 +3.712043901e-01 -5.197879561e+01 -5.197879561e+01
42628 +2.390025441e-01 +2.390025441e-01 -5.211099746e+01 -5.211099746e+01
51853 +1.581214940e-01 +1.581214940e-01 -5.219187851e+01 -5.219187851e+01
56425 +9.721698675e-02 +9.721698675e-02 -5.225278301e+01 -5.225278301e+01
62846 +6.229600052e-02 +6.229600052e-02 -5.228770400e+01 -5.228770400e+01
71240 +3.775407360e-02 +3.775407360e-02 -5.231224593e+01 -5.231224593e+01
84385 +2.337902578e-02 +2.337902578e-02 -5.232662097e+01 -5.232662097e+01
104719 +1.579816944e-02 +1.579816944e-02 -5.233420183e+01 -5.233420183e+01
132629 +9.543389728e-03 +9.543389728e-03 -5.234045661e+01 -5.234045661e+01
195218 +6.269472359e-03 +6.269472359e-03 -5.234373053e+01 -5.234373053e+01
276530 +3.950860858e-03 +3.950860858e-03 -5.234604914e+01 -5.234604914e+01
