% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.607915804e+02 +1.607915804e+02 +1.084415804e+02 +1.084415804e+02
13 +9.962897892e+01 +9.962897892e+01 +4.727897892e+01 +4.727897892e+01
815 +5.541602948e+01 +5.541602948e+01 +3.066029483e+00 +3.066029483e+00
1538 +3.714890974e+01 +3.714890974e+01 -1.520109026e+01 -1.520109026e+01
2994 +2.376185769e+01 +2.376185769e+01 -2.858814231e+01 -2.858814231e+01
3936 +1.435654652e+01 +1.435654652e+01 -3.799345348e+01 -3.799345348e+01
6258 +8.220852782e+00 +8.220852782e+00 -4.412914722e+01 -4.412914722e+01
8169 +6.181952303e+00 +6.181952303e+00 -4.616804770e+01 -4.616804770e+01
9915 +3.862677305e+00 +3.862677305e+00 -4.848732270e+01 -4.848732270e+01
12549 +2.204590341e+00 +2.204590341e+00 -5.014540966e+01 -5.014540966e+01
14680 +1.520112237e+00 +1.520112237e+00 -5.082988776e+01 -5.082988776e+01
17338 +9.295110194e-01 +9.295110194e-01 -5.142048898e+01 -5.142048898e+01
19758 +6.305142056e-01 +6.305142056e-01 -5.171948579e+01 -5.171948579e+01
23384 +3.753258972e-01 +3.753258972e-01 -5.197467410e+01 -5.197467410e+01
27225 +2.326097974e-01 +2.326097974e-01 -5.211739020e+01 -5.211739020e+01
32245 +1.569770047e-01 +1.569770047e-01 -5.219302300e+01 -5.219302300e+01
35847 +9.149833315e-02 +9.149833315e-02 -5.225850167e+01 -5.225850167e+01
42218 +6.278892066e-02 +6.278892066e-02 -5.228721108e+01 -5.228721108e+01
51477 +3.754710246e-02 +3.754710246e-02 -5.231245290e+01 -5.231245290e+01
63307 +2.495226850e-02 +2.495226850e-02 -5.232504773e+01 -5.232504773e+01
92471 +1.575446994e-02 +1.575446994e-02 -5.233424553e+01 -5.233424553e+01
