% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.766338671e+07 +3.766338671e+07 +3.766333177e+07 +3.766333177e+07
10 +1.885866248e+07 +1.885866248e+07 +1.885860754e+07 +1.885860754e+07
44 +1.380837604e+07 +1.380837604e+07 +1.380832110e+07 +1.380832110e+07
113 +9.331349606e+06 +9.331349606e+06 +9.331294666e+06 +9.331294666e+06
175 +5.945095141e+06 +5.945095141e+06 +5.945040201e+06 +5.945040201e+06
892 +3.266497379e+06 +3.266497379e+06 +3.266442439e+06 +3.266442439e+06
1725 +2.392469418e+06 +2.392469418e+06 +2.392414478e+06 +2.392414478e+06
3367 +1.406397317e+06 +1.406397317e+06 +1.406342377e+06 +1.406342377e+06
4975 +9.817265839e+05 +9.817265839e+05 +9.816716439e+05 +9.816716439e+05
7968 +5.770787021e+05 +5.770787021e+05 +5.770237621e+05 +5.770237621e+05
12471 +3.962702786e+05 +3.962702786e+05 +3.962153386e+05 +3.962153386e+05
31232 +2.507217130e+05 +2.507217130e+05 +2.506667730e+05 +2.506667730e+05
67839 +1.576866666e+05 +1.576866666e+05 +1.576317266e+05 +1.576317266e+05
