% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.455419521e+06 +2.455419521e+06 +2.455455421e+06 +2.455455421e+06
7 +1.073536973e+06 +1.073536973e+06 +1.073572873e+06 +1.073572873e+06
61 +9.616626372e+05 +9.616626372e+05 +9.616985372e+05 +9.616985372e+05
697 +5.756129196e+05 +5.756129196e+05 +5.756488196e+05 +5.756488196e+05
1011 +3.140714396e+05 +3.140714396e+05 +3.141073396e+05 +3.141073396e+05
2881 +2.108374351e+05 +2.108374351e+05 +2.108733351e+05 +2.108733351e+05
3603 +1.197780514e+05 +1.197780514e+05 +1.198139514e+05 +1.198139514e+05
4581 +8.408696696e+04 +8.408696696e+04 +8.412286696e+04 +8.412286696e+04
5477 +6.009848907e+04 +6.009848907e+04 +6.013438907e+04 +6.013438907e+04
5828 +3.022355845e+04 +3.022355845e+04 +3.025945845e+04 +3.025945845e+04
6762 +2.190482353e+04 +2.190482353e+04 +2.194072353e+04 +2.194072353e+04
7007 +1.095513249e+04 +1.095513249e+04 +1.099103249e+04 +1.099103249e+04
7662 +9.988016784e+03 +9.988016784e+03 +1.002391678e+04 +1.002391678e+04
8252 +3.857955242e+03 +3.857955242e+03 +3.893855242e+03 +3.893855242e+03
8945 +1.090222307e+03 +1.090222307e+03 +1.126122307e+03 +1.126122307e+03
10164 +9.062581224e+02 +9.062581224e+02 +9.421581224e+02 +9.421581224e+02
10793 +5.042581158e+02 +5.042581158e+02 +5.401581158e+02 +5.401581158e+02
11646 +3.854029765e+02 +3.854029765e+02 +4.213029765e+02 +4.213029765e+02
19260 +2.396197077e+02 +2.396197077e+02 +2.755197077e+02 +2.755197077e+02
