% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.947943649e+06 +2.947943649e+06 +2.947979549e+06 +2.947979549e+06
2 +2.012707095e+06 +2.012707095e+06 +2.012742995e+06 +2.012742995e+06
9 +1.460784709e+06 +1.460784709e+06 +1.460820609e+06 +1.460820609e+06
60 +5.795838479e+05 +5.795838479e+05 +5.796197479e+05 +5.796197479e+05
1534 +3.936677138e+05 +3.936677138e+05 +3.937036138e+05 +3.937036138e+05
1760 +2.312171310e+05 +2.312171310e+05 +2.312530310e+05 +2.312530310e+05
3738 +1.354470373e+05 +1.354470373e+05 +1.354829373e+05 +1.354829373e+05
3837 +4.441866483e+04 +4.441866483e+04 +4.445456483e+04 +4.445456483e+04
4956 +1.633895046e+04 +1.633895046e+04 +1.637485046e+04 +1.637485046e+04
6611 +8.719486444e+03 +8.719486444e+03 +8.755386444e+03 +8.755386444e+03
7898 +3.293599759e+03 +3.293599759e+03 +3.329499759e+03 +3.329499759e+03
8704 +2.149075634e+03 +2.149075634e+03 +2.184975634e+03 +2.184975634e+03
8874 +5.207050759e+02 +5.207050759e+02 +5.566050759e+02 +5.566050759e+02
16008 +3.969694149e+02 +3.969694149e+02 +4.328694149e+02 +4.328694149e+02
