% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.866803002e+05 +7.866803002e+05 +7.868041302e+05 +7.868041302e+05
2 +5.054034589e+05 +5.054034589e+05 +5.055272889e+05 +5.055272889e+05
90 +3.486326492e+05 +3.486326492e+05 +3.487564792e+05 +3.487564792e+05
212 +2.110001256e+05 +2.110001256e+05 +2.111239556e+05 +2.111239556e+05
1295 +1.504002095e+05 +1.504002095e+05 +1.505240395e+05 +1.505240395e+05
2404 +8.208499107e+04 +8.208499107e+04 +8.220882107e+04 +8.220882107e+04
2411 +5.995565531e+04 +5.995565531e+04 +6.007948531e+04 +6.007948531e+04
3418 +3.893525849e+04 +3.893525849e+04 +3.905908849e+04 +3.905908849e+04
4552 +2.500944471e+04 +2.500944471e+04 +2.513327471e+04 +2.513327471e+04
6371 +1.533081021e+04 +1.533081021e+04 +1.545464021e+04 +1.545464021e+04
7542 +8.218433747e+03 +8.218433747e+03 +8.342263747e+03 +8.342263747e+03
9040 +5.028010737e+03 +5.028010737e+03 +5.151840737e+03 +5.151840737e+03
11008 +3.795605771e+03 +3.795605771e+03 +3.919435771e+03 +3.919435771e+03
14043 +1.784336136e+03 +1.784336136e+03 +1.908166136e+03 +1.908166136e+03
18328 +1.526999155e+03 +1.526999155e+03 +1.650829155e+03 +1.650829155e+03
19499 +9.467128694e+02 +9.467128694e+02 +1.070542869e+03 +1.070542869e+03
23773 +6.049034602e+02 +6.049034602e+02 +7.287334602e+02 +7.287334602e+02
27798 +3.745820322e+02 +3.745820322e+02 +4.984120322e+02 +4.984120322e+02
39438 +2.365660428e+02 +2.365660428e+02 +3.603960428e+02 +3.603960428e+02
47228 +1.443428103e+02 +1.443428103e+02 +2.681728103e+02 +2.681728103e+02
61097 +9.240225862e+01 +9.240225862e+01 +2.162322586e+02 +2.162322586e+02
75210 +5.977686846e+01 +5.977686846e+01 +1.836068685e+02 +1.836068685e+02
126599 +3.973881665e+01 +3.973881665e+01 +1.635688167e+02 +1.635688167e+02
