% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.262050619e+05 +7.262050619e+05 +7.263288919e+05 +7.263288919e+05
4 +5.068983867e+05 +5.068983867e+05 +5.070222167e+05 +5.070222167e+05
69 +3.317655193e+05 +3.317655193e+05 +3.318893493e+05 +3.318893493e+05
843 +2.040859099e+05 +2.040859099e+05 +2.042097399e+05 +2.042097399e+05
2029 +1.542530851e+05 +1.542530851e+05 +1.543769151e+05 +1.543769151e+05
3233 +9.586575332e+04 +9.586575332e+04 +9.598958332e+04 +9.598958332e+04
4576 +4.658012814e+04 +4.658012814e+04 +4.670395814e+04 +4.670395814e+04
6328 +3.741819114e+04 +3.741819114e+04 +3.754202114e+04 +3.754202114e+04
7404 +2.378805698e+04 +2.378805698e+04 +2.391188698e+04 +2.391188698e+04
8229 +1.100333088e+04 +1.100333088e+04 +1.112716088e+04 +1.112716088e+04
8978 +9.710114880e+03 +9.710114880e+03 +9.833944880e+03 +9.833944880e+03
10885 +5.095191693e+03 +5.095191693e+03 +5.219021693e+03 +5.219021693e+03
12986 +3.810889234e+03 +3.810889234e+03 +3.934719234e+03 +3.934719234e+03
14350 +2.490094320e+03 +2.490094320e+03 +2.613924320e+03 +2.613924320e+03
21904 +1.546769110e+03 +1.546769110e+03 +1.670599110e+03 +1.670599110e+03
26991 +9.997854942e+02 +9.997854942e+02 +1.123615494e+03 +1.123615494e+03
42285 +6.274064657e+02 +6.274064657e+02 +7.512364657e+02 +7.512364657e+02
56038 +3.973580389e+02 +3.973580389e+02 +5.211880389e+02 +5.211880389e+02
87793 +2.507144571e+02 +2.507144571e+02 +3.745444571e+02 +3.745444571e+02
306017 +1.572504596e+02 +1.572504596e+02 +2.810804596e+02 +2.810804596e+02
