% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.937066794e+06 +1.937066794e+06 +1.937190624e+06 +1.937190624e+06
2 +8.318906346e+05 +8.318906346e+05 +8.320144646e+05 +8.320144646e+05
15 +4.702674795e+05 +4.702674795e+05 +4.703913095e+05 +4.703913095e+05
56 +3.694241407e+05 +3.694241407e+05 +3.695479707e+05 +3.695479707e+05
60 +2.461717508e+05 +2.461717508e+05 +2.462955808e+05 +2.462955808e+05
1370 +1.539505923e+05 +1.539505923e+05 +1.540744223e+05 +1.540744223e+05
2328 +7.864183319e+04 +7.864183319e+04 +7.876566319e+04 +7.876566319e+04
3026 +5.369157722e+04 +5.369157722e+04 +5.381540722e+04 +5.381540722e+04
4176 +3.628584588e+04 +3.628584588e+04 +3.640967588e+04 +3.640967588e+04
6032 +2.417190053e+04 +2.417190053e+04 +2.429573053e+04 +2.429573053e+04
7277 +1.472426235e+04 +1.472426235e+04 +1.484809235e+04 +1.484809235e+04
7499 +7.606058979e+03 +7.606058979e+03 +7.729888979e+03 +7.729888979e+03
12531 +6.045565780e+03 +6.045565780e+03 +6.169395780e+03 +6.169395780e+03
18217 +3.834086184e+03 +3.834086184e+03 +3.957916184e+03 +3.957916184e+03
21607 +2.357382356e+03 +2.357382356e+03 +2.481212356e+03 +2.481212356e+03
26468 +1.115953283e+03 +1.115953283e+03 +1.239783283e+03 +1.239783283e+03
34828 +8.229484073e+02 +8.229484073e+02 +9.467784073e+02 +9.467784073e+02
55787 +6.097700801e+02 +6.097700801e+02 +7.336000801e+02 +7.336000801e+02
79848 +3.549630435e+02 +3.549630435e+02 +4.787930435e+02 +4.787930435e+02
109241 +2.391576679e+02 +2.391576679e+02 +3.629876679e+02 +3.629876679e+02
173000 +1.529758677e+02 +1.529758677e+02 +2.768058677e+02 +2.768058677e+02
230995 +9.151224380e+01 +9.151224380e+01 +2.153422438e+02 +2.153422438e+02
333087 +6.279131242e+01 +6.279131242e+01 +1.866213124e+02 +1.866213124e+02
