% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.021835347e+06 +1.021835347e+06 +1.021959177e+06 +1.021959177e+06
2 +5.829461379e+05 +5.829461379e+05 +5.830699679e+05 +5.830699679e+05
26 +3.338723026e+05 +3.338723026e+05 +3.339961326e+05 +3.339961326e+05
101 +2.005501532e+05 +2.005501532e+05 +2.006739832e+05 +2.006739832e+05
829 +1.477335734e+05 +1.477335734e+05 +1.478574034e+05 +1.478574034e+05
1868 +8.173784611e+04 +8.173784611e+04 +8.186167611e+04 +8.186167611e+04
2742 +5.673294983e+04 +5.673294983e+04 +5.685677983e+04 +5.685677983e+04
3710 +3.853742556e+04 +3.853742556e+04 +3.866125556e+04 +3.866125556e+04
5222 +2.306456483e+04 +2.306456483e+04 +2.318839483e+04 +2.318839483e+04
5966 +1.407802737e+04 +1.407802737e+04 +1.420185737e+04 +1.420185737e+04
7476 +9.033282834e+03 +9.033282834e+03 +9.157112834e+03 +9.157112834e+03
9760 +6.118055278e+03 +6.118055278e+03 +6.241885278e+03 +6.241885278e+03
11943 +3.556039101e+03 +3.556039101e+03 +3.679869101e+03 +3.679869101e+03
16652 +1.837669120e+03 +1.837669120e+03 +1.961499120e+03 +1.961499120e+03
19225 +1.351932847e+03 +1.351932847e+03 +1.475762847e+03 +1.475762847e+03
20463 +9.188282478e+02 +9.188282478e+02 +1.042658248e+03 +1.042658248e+03
26946 +5.975279823e+02 +5.975279823e+02 +7.213579823e+02 +7.213579823e+02
33453 +3.276116045e+02 +3.276116045e+02 +4.514416045e+02 +4.514416045e+02
40191 +2.497911579e+02 +2.497911579e+02 +3.736211579e+02 +3.736211579e+02
53208 +1.554629043e+02 +1.554629043e+02 +2.792929043e+02 +2.792929043e+02
67039 +8.860574248e+01 +8.860574248e+01 +2.124357425e+02 +2.124357425e+02
90418 +6.175203035e+01 +6.175203035e+01 +1.855820304e+02 +1.855820304e+02
187199 +3.980160960e+01 +3.980160960e+01 +1.636316096e+02 +1.636316096e+02
