% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.708939331e+02 +5.708939331e+02 +5.539539331e+02 +5.539539331e+02
2 +1.128808128e+02 +1.128808128e+02 +9.594081282e+01 +9.594081282e+01
27 +8.610049858e+01 +8.610049858e+01 +6.916049858e+01 +6.916049858e+01
310 +5.482256392e+01 +5.482256392e+01 +3.788256392e+01 +3.788256392e+01
2337 +3.904080978e+01 +3.904080978e+01 +2.210080978e+01 +2.210080978e+01
6748 +2.456190944e+01 +2.456190944e+01 +7.621909441e+00 +7.621909441e+00
10270 +1.482265784e+01 +1.482265784e+01 -2.117342160e+00 -2.117342160e+00
18373 +9.510548367e+00 +9.510548367e+00 -7.429451633e+00 -7.429451633e+00
28600 +5.776514134e+00 +5.776514134e+00 -1.116348587e+01 -1.116348587e+01
48469 +3.922834023e+00 +3.922834023e+00 -1.301716598e+01 -1.301716598e+01
