% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.737762420e+06 +1.737762420e+06 +1.737911570e+06 +1.737911570e+06
4 +1.371315531e+06 +1.371315531e+06 +1.371464681e+06 +1.371464681e+06
27 +9.812713812e+05 +9.812713812e+05 +9.814205312e+05 +9.814205312e+05
32 +5.191148696e+05 +5.191148696e+05 +5.192640196e+05 +5.192640196e+05
227 +3.917393222e+05 +3.917393222e+05 +3.918884722e+05 +3.918884722e+05
934 +1.869403163e+05 +1.869403163e+05 +1.870894663e+05 +1.870894663e+05
1565 +1.402201883e+05 +1.402201883e+05 +1.403693383e+05 +1.403693383e+05
2278 +8.660558169e+04 +8.660558169e+04 +8.675473169e+04 +8.675473169e+04
3029 +5.835833435e+04 +5.835833435e+04 +5.850748435e+04 +5.850748435e+04
3724 +3.316079077e+04 +3.316079077e+04 +3.330994077e+04 +3.330994077e+04
4648 +2.336764736e+04 +2.336764736e+04 +2.351679736e+04 +2.351679736e+04
5787 +1.461393679e+04 +1.461393679e+04 +1.476308679e+04 +1.476308679e+04
6111 +9.759191476e+03 +9.759191476e+03 +9.908341476e+03 +9.908341476e+03
8117 +5.771394535e+03 +5.771394535e+03 +5.920544535e+03 +5.920544535e+03
9888 +3.508385213e+03 +3.508385213e+03 +3.657535213e+03 +3.657535213e+03
11617 +2.490487296e+03 +2.490487296e+03 +2.639637296e+03 +2.639637296e+03
13190 +1.583010934e+03 +1.583010934e+03 +1.732160934e+03 +1.732160934e+03
15382 +8.905804207e+02 +8.905804207e+02 +1.039730421e+03 +1.039730421e+03
17009 +6.135136136e+02 +6.135136136e+02 +7.626636136e+02 +7.626636136e+02
19932 +3.813524778e+02 +3.813524778e+02 +5.305024778e+02 +5.305024778e+02
24870 +2.405967988e+02 +2.405967988e+02 +3.897467988e+02 +3.897467988e+02
38872 +1.583777225e+02 +1.583777225e+02 +3.075277225e+02 +3.075277225e+02
61216 +9.994270088e+01 +9.994270088e+01 +2.490927009e+02 +2.490927009e+02
