% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.529170697e+06 +1.529170697e+06 +1.529319847e+06 +1.529319847e+06
2 +8.742935386e+05 +8.742935386e+05 +8.744426886e+05 +8.744426886e+05
112 +6.129755246e+05 +6.129755246e+05 +6.131246746e+05 +6.131246746e+05
320 +3.645354441e+05 +3.645354441e+05 +3.646845941e+05 +3.646845941e+05
1558 +1.563644441e+05 +1.563644441e+05 +1.565135941e+05 +1.565135941e+05
3053 +9.651751856e+04 +9.651751856e+04 +9.666666856e+04 +9.666666856e+04
3971 +5.819894957e+04 +5.819894957e+04 +5.834809957e+04 +5.834809957e+04
4613 +3.453308044e+04 +3.453308044e+04 +3.468223044e+04 +3.468223044e+04
6118 +1.686851450e+04 +1.686851450e+04 +1.701766450e+04 +1.701766450e+04
8124 +1.373923187e+04 +1.373923187e+04 +1.388838187e+04 +1.388838187e+04
8817 +9.857552664e+03 +9.857552664e+03 +1.000670266e+04 +1.000670266e+04
10896 +6.007305383e+03 +6.007305383e+03 +6.156455383e+03 +6.156455383e+03
13020 +3.762499744e+03 +3.762499744e+03 +3.911649744e+03 +3.911649744e+03
15795 +2.123426354e+03 +2.123426354e+03 +2.272576354e+03 +2.272576354e+03
19600 +1.300807444e+03 +1.300807444e+03 +1.449957444e+03 +1.449957444e+03
22304 +9.892677998e+02 +9.892677998e+02 +1.138417800e+03 +1.138417800e+03
26210 +5.513872699e+02 +5.513872699e+02 +7.005372699e+02 +7.005372699e+02
32082 +3.914390568e+02 +3.914390568e+02 +5.405890568e+02 +5.405890568e+02
38036 +2.485632573e+02 +2.485632573e+02 +3.977132573e+02 +3.977132573e+02
46044 +1.476702890e+02 +1.476702890e+02 +2.968202890e+02 +2.968202890e+02
53676 +9.736479951e+01 +9.736479951e+01 +2.465147995e+02 +2.465147995e+02
64954 +6.203087601e+01 +6.203087601e+01 +2.111808760e+02 +2.111808760e+02
91714 +3.977919888e+01 +3.977919888e+01 +1.889291989e+02 +1.889291989e+02
