% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.328858798e+04 +1.328858798e+04 +1.282649798e+04 +1.282649798e+04
7 +9.427708784e+03 +9.427708784e+03 +8.965618784e+03 +8.965618784e+03
10 +4.532267535e+03 +4.532267535e+03 +4.070177535e+03 +4.070177535e+03
95 +3.527449334e+03 +3.527449334e+03 +3.065359334e+03 +3.065359334e+03
349 +2.342112532e+03 +2.342112532e+03 +1.880022532e+03 +1.880022532e+03
1516 +1.530301145e+03 +1.530301145e+03 +1.068211145e+03 +1.068211145e+03
3040 +9.565310788e+02 +9.565310788e+02 +4.944410788e+02 +4.944410788e+02
5959 +6.258762120e+02 +6.258762120e+02 +1.637862120e+02 +1.637862120e+02
11795 +3.978141323e+02 +3.978141323e+02 -6.427586774e+01 -6.427586774e+01
17081 +2.284416812e+02 +2.284416812e+02 -2.336483188e+02 -2.336483188e+02
25674 +1.583603621e+02 +1.583603621e+02 -3.037296379e+02 -3.037296379e+02
37330 +9.810829956e+01 +9.810829956e+01 -3.639817004e+02 -3.639817004e+02
59280 +6.309438875e+01 +6.309438875e+01 -3.989956112e+02 -3.989956112e+02
