% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.224301162e+03 +3.224301162e+03 +2.762211162e+03 +2.762211162e+03
12 +2.143716269e+03 +2.143716269e+03 +1.681626269e+03 +1.681626269e+03
200 +1.479767234e+03 +1.479767234e+03 +1.017677234e+03 +1.017677234e+03
2249 +8.962391784e+02 +8.962391784e+02 +4.341491784e+02 +4.341491784e+02
3876 +5.727229848e+02 +5.727229848e+02 +1.106329848e+02 +1.106329848e+02
5948 +3.900819858e+02 +3.900819858e+02 -7.200801424e+01 -7.200801424e+01
10337 +2.496071166e+02 +2.496071166e+02 -2.124828834e+02 -2.124828834e+02
16786 +1.581942754e+02 +1.581942754e+02 -3.038957246e+02 -3.038957246e+02
22515 +9.829400684e+01 +9.829400684e+01 -3.637959932e+02 -3.637959932e+02
39478 +6.159396833e+01 +6.159396833e+01 -4.004960317e+02 -4.004960317e+02
55371 +3.935413187e+01 +3.935413187e+01 -4.227358681e+02 -4.227358681e+02
73406 +2.459828053e+01 +2.459828053e+01 -4.374917195e+02 -4.374917195e+02
