% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.240784973e+03 +9.240784973e+03 +8.778694973e+03 +8.778694973e+03
2 +2.826740532e+03 +2.826740532e+03 +2.364650532e+03 +2.364650532e+03
33 +2.426955429e+03 +2.426955429e+03 +1.964865429e+03 +1.964865429e+03
428 +1.581840468e+03 +1.581840468e+03 +1.119750468e+03 +1.119750468e+03
4494 +9.504185609e+02 +9.504185609e+02 +4.883285609e+02 +4.883285609e+02
9070 +6.265064820e+02 +6.265064820e+02 +1.644164820e+02 +1.644164820e+02
14249 +3.949401786e+02 +3.949401786e+02 -6.714982139e+01 -6.714982139e+01
22653 +2.498756925e+02 +2.498756925e+02 -2.122143075e+02 -2.122143075e+02
31724 +1.544680379e+02 +1.544680379e+02 -3.076219621e+02 -3.076219621e+02
51866 +9.927512547e+01 +9.927512547e+01 -3.628148745e+02 -3.628148745e+02
82162 +6.252558705e+01 +6.252558705e+01 -3.995644129e+02 -3.995644129e+02
117267 +3.964813086e+01 +3.964813086e+01 -4.224418691e+02 -4.224418691e+02
182577 +2.396344503e+01 +2.396344503e+01 -4.381265550e+02 -4.381265550e+02
278909 +1.561163222e+01 +1.561163222e+01 -4.464783678e+02 -4.464783678e+02
363566 +9.262638544e+00 +9.262638544e+00 -4.528273615e+02 -4.528273615e+02
