% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.168778527e+03 +5.168778527e+03 +5.198748527e+03 +5.198748527e+03
4 +3.911164746e+03 +3.911164746e+03 +3.941134746e+03 +3.941134746e+03
1535 +2.446810296e+03 +2.446810296e+03 +2.476780296e+03 +2.476780296e+03
3698 +1.545746220e+03 +1.545746220e+03 +1.575716220e+03 +1.575716220e+03
6621 +9.643421627e+02 +9.643421627e+02 +9.943121627e+02 +9.943121627e+02
10637 +5.823148475e+02 +5.823148475e+02 +6.122848475e+02 +6.122848475e+02
15095 +3.834131779e+02 +3.834131779e+02 +4.133831779e+02 +4.133831779e+02
20535 +2.501928038e+02 +2.501928038e+02 +2.801628038e+02 +2.801628038e+02
28210 +1.565054099e+02 +1.565054099e+02 +1.864754099e+02 +1.864754099e+02
35745 +9.639113353e+01 +9.639113353e+01 +1.263611335e+02 +1.263611335e+02
45179 +6.159913550e+01 +6.159913550e+01 +9.156913550e+01 +9.156913550e+01
59002 +3.959366419e+01 +3.959366419e+01 +6.956366419e+01 +6.956366419e+01
88537 +2.507082069e+01 +2.507082069e+01 +5.504082069e+01 +5.504082069e+01
