% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.220734305e+04 +2.220734305e+04 +2.174525305e+04 +2.174525305e+04
3 +1.167474270e+04 +1.167474270e+04 +1.121265270e+04 +1.121265270e+04
4 +8.236538133e+03 +8.236538133e+03 +7.774448133e+03 +7.774448133e+03
22 +4.793667548e+03 +4.793667548e+03 +4.331577548e+03 +4.331577548e+03
26 +3.890275104e+03 +3.890275104e+03 +3.428185104e+03 +3.428185104e+03
359 +2.460895182e+03 +2.460895182e+03 +1.998805182e+03 +1.998805182e+03
3726 +1.487245081e+03 +1.487245081e+03 +1.025155081e+03 +1.025155081e+03
7012 +9.086215256e+02 +9.086215256e+02 +4.465315256e+02 +4.465315256e+02
10960 +5.955877711e+02 +5.955877711e+02 +1.334977711e+02 +1.334977711e+02
16371 +3.537154650e+02 +3.537154650e+02 -1.083745350e+02 -1.083745350e+02
28605 +2.510628376e+02 +2.510628376e+02 -2.110271624e+02 -2.110271624e+02
