% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.343184293e+01 +3.343184293e+01 +1.649184293e+01 +1.649184293e+01
13 +2.483124555e+01 +2.483124555e+01 +7.891245550e+00 +7.891245550e+00
544 +1.414024637e+01 +1.414024637e+01 -2.799753625e+00 -2.799753625e+00
2598 +9.468247187e+00 +9.468247187e+00 -7.471752813e+00 -7.471752813e+00
6207 +6.285171284e+00 +6.285171284e+00 -1.065482872e+01 -1.065482872e+01
11594 +3.889017598e+00 +3.889017598e+00 -1.305098240e+01 -1.305098240e+01
19594 +2.478536626e+00 +2.478536626e+00 -1.446146337e+01 -1.446146337e+01
28705 +1.525006491e+00 +1.525006491e+00 -1.541499351e+01 -1.541499351e+01
37684 +9.587367069e-01 +9.587367069e-01 -1.598126329e+01 -1.598126329e+01
50959 +6.265600964e-01 +6.265600964e-01 -1.631343990e+01 -1.631343990e+01
87531 +3.973799561e-01 +3.973799561e-01 -1.654262004e+01 -1.654262004e+01
