% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.876074772e+07 +2.876074772e+07 +2.876053784e+07 +2.876053784e+07
6 +1.822441975e+07 +1.822441975e+07 +1.822420987e+07 +1.822420987e+07
16 +1.244882204e+07 +1.244882204e+07 +1.244861216e+07 +1.244861216e+07
61 +9.747683806e+06 +9.747683806e+06 +9.747473926e+06 +9.747473926e+06
835 +5.281786423e+06 +5.281786423e+06 +5.281576543e+06 +5.281576543e+06
1548 +3.802423807e+06 +3.802423807e+06 +3.802213927e+06 +3.802213927e+06
1996 +2.451285097e+06 +2.451285097e+06 +2.451075217e+06 +2.451075217e+06
2438 +1.550943877e+06 +1.550943877e+06 +1.550733997e+06 +1.550733997e+06
3022 +9.737366330e+05 +9.737366330e+05 +9.735267530e+05 +9.735267530e+05
3769 +5.820515371e+05 +5.820515371e+05 +5.818416571e+05 +5.818416571e+05
4653 +3.973306735e+05 +3.973306735e+05 +3.971207935e+05 +3.971207935e+05
5818 +2.486268247e+05 +2.486268247e+05 +2.484169447e+05 +2.484169447e+05
6701 +1.527691137e+05 +1.527691137e+05 +1.525592337e+05 +1.525592337e+05
7892 +9.789644710e+04 +9.789644710e+04 +9.768656710e+04 +9.768656710e+04
8891 +5.224085539e+04 +5.224085539e+04 +5.203097539e+04 +5.203097539e+04
10009 +3.916742398e+04 +3.916742398e+04 +3.895754398e+04 +3.895754398e+04
11494 +2.503233743e+04 +2.503233743e+04 +2.482245743e+04 +2.482245743e+04
12486 +1.537882972e+04 +1.537882972e+04 +1.516894972e+04 +1.516894972e+04
13241 +9.824437281e+03 +9.824437281e+03 +9.614557281e+03 +9.614557281e+03
14287 +6.084842980e+03 +6.084842980e+03 +5.874962980e+03 +5.874962980e+03
16809 +3.962167240e+03 +3.962167240e+03 +3.752287240e+03 +3.752287240e+03
17546 +2.482887292e+03 +2.482887292e+03 +2.273007292e+03 +2.273007292e+03
19999 +1.574338995e+03 +1.574338995e+03 +1.364458995e+03 +1.364458995e+03
22289 +9.712025429e+02 +9.712025429e+02 +7.613225429e+02 +7.613225429e+02
24536 +6.200383982e+02 +6.200383982e+02 +4.101583982e+02 +4.101583982e+02
26318 +3.873065734e+02 +3.873065734e+02 +1.774265734e+02 +1.774265734e+02
27778 +2.099124283e+02 +2.099124283e+02 +3.242827769e-02 +3.242827769e-02
29990 +1.567199056e+02 +1.567199056e+02 -5.316009436e+01 -5.316009436e+01
32166 +9.462146058e+01 +9.462146058e+01 -1.152585394e+02 -1.152585394e+02
34328 +6.168021747e+01 +6.168021747e+01 -1.481997825e+02 -1.481997825e+02
37021 +3.915861394e+01 +3.915861394e+01 -1.707213861e+02 -1.707213861e+02
38438 +2.453899156e+01 +2.453899156e+01 -1.853410084e+02 -1.853410084e+02
41252 +1.526304508e+01 +1.526304508e+01 -1.946169549e+02 -1.946169549e+02
43787 +9.580321917e+00 +9.580321917e+00 -2.002996781e+02 -2.002996781e+02
46163 +5.708767474e+00 +5.708767474e+00 -2.041712325e+02 -2.041712325e+02
48561 +3.965563723e+00 +3.965563723e+00 -2.059144363e+02 -2.059144363e+02
51049 +2.491373552e+00 +2.491373552e+00 -2.073886264e+02 -2.073886264e+02
53998 +1.501297123e+00 +1.501297123e+00 -2.083787029e+02 -2.083787029e+02
56051 +9.902295210e-01 +9.902295210e-01 -2.088897705e+02 -2.088897705e+02
58326 +6.044901839e-01 +6.044901839e-01 -2.092755098e+02 -2.092755098e+02
60521 +3.659051069e-01 +3.659051069e-01 -2.095140949e+02 -2.095140949e+02
61972 +2.400619754e-01 +2.400619754e-01 -2.096399380e+02 -2.096399380e+02
64400 +1.429535613e-01 +1.429535613e-01 -2.097370464e+02 -2.097370464e+02
66423 +9.768870759e-02 +9.768870759e-02 -2.097823113e+02 -2.097823113e+02
69174 +5.882147409e-02 +5.882147409e-02 -2.098211785e+02 -2.098211785e+02
71424 +3.643319158e-02 +3.643319158e-02 -2.098435668e+02 -2.098435668e+02
72959 +2.416589676e-02 +2.416589676e-02 -2.098558341e+02 -2.098558341e+02
75835 +1.546844109e-02 +1.546844109e-02 -2.098645316e+02 -2.098645316e+02
78664 +9.864395349e-03 +9.864395349e-03 -2.098701356e+02 -2.098701356e+02
80827 +5.953301255e-03 +5.953301255e-03 -2.098740467e+02 -2.098740467e+02
82978 +3.722907258e-03 +3.722907258e-03 -2.098762771e+02 -2.098762771e+02
85540 +2.438223232e-03 +2.438223232e-03 -2.098775618e+02 -2.098775618e+02
